Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-01-29 00:00:00+09:00,163.14987060198703,169.42486313935362,160.01237433330377,167.85610961914062,27765900,0.0,0.0
2016-02-01 00:00:00+09:00,170.2092276095236,170.99360431299425,165.50297816044147,167.0717315673828,10951200,0.0,0.0
2016-02-02 00:00:00+09:00,163.93421367765043,165.5029561037828,158.44358825683594,158.44358825683594,18725400,0.0,0.0
2016-02-03 00:00:00+09:00,156.87485916986537,156.87485916986537,149.0311140570238,149.81549072265625,20324700,0.0,0.0
2016-02-04 00:00:00+09:00,147.46236072575894,155.3061058386005,145.89361816623548,149.81549072265625,15933600,0.0,0.0
2016-02-05 00:00:00+09:00,146.67798103995744,155.30610264077433,146.67798103995744,150.599853515625,16486200,0.0,0.0
2016-02-08 00:00:00+09:00,149.031113735129,154.52172883921398,146.67798374331426,152.16860961914062,18381600,0.0,0.0
2016-02-09 00:00:00+09:00,147.4623382677262,149.81546790624958,142.75610053415906,143.54046630859375,18702900,0.0,0.0
2016-02-10 00:00:00+09:00,143.54048322817818,146.67797901096304,141.18736408402478,141.97174072265625,15762600,0.0,0.0
2016-02-12 00:00:00+09:00,138.049875877956,140.40299515125776,131.77488396799018,132.5592498779297,26305200,0.0,0.0
2016-02-15 00:00:00+09:00,137.2654930213837,145.10923794186073,136.48111637498775,142.75611877441406,19732500,0.0,0.0
2016-02-16 00:00:00+09:00,138.83422857502657,145.10921940094264,137.2654754826777,143.54046630859375,42836400,0.0,0.0
2016-02-17 00:00:00+09:00,140.40297236030648,147.46233980603964,140.40297236030648,144.32484436035156,23679000,0.0,0.0
2016-02-18 00:00:00+09:00,144.32486349261762,150.59985521583116,141.9717442893479,149.03111267089844,24716700,0.0,0.0
2016-02-19 00:00:00+09:00,146.67798103995744,151.38423016510674,145.8936151622169,150.599853515625,14596200,0.0,0.0
2016-02-22 00:00:00+09:00,149.81548792106943,149.81548792106943,145.10923878702425,148.24673461914062,8791200,0.0,0.0
2016-02-23 00:00:00+09:00,149.81548792106943,155.30610293433782,148.24673461914062,148.24673461914062,16033500,0.0,0.0
2016-02-24 00:00:00+09:00,145.89359897456043,149.03109445262476,143.5404692872072,145.10922241210938,10807200,0.0,0.0
2016-02-25 00:00:00+09:00,145.10924150060305,151.3842332821797,145.10924150060305,149.81549072265625,12412800,0.0,0.0
2016-02-26 00:00:00+09:00,151.38423295520238,155.30610550315222,151.38423295520238,152.16860961914062,13356900,0.0,0.0
2016-02-29 00:00:00+09:00,154.5217262833734,154.5217262833734,148.24673461914062,148.24673461914062,14043600,0.0,0.0
2016-03-01 00:00:00+09:00,145.89359897456043,146.67796476527153,141.18735037159396,145.10922241210938,15258600,0.0,0.0
2016-03-02 00:00:00+09:00,149.0311109884027,152.16860681458851,145.10923851273512,150.599853515625,17125200,0.0,0.0
2016-03-03 00:00:00+09:00,154.52171867679522,165.5029589345041,154.52171867679522,162.36546325683594,27574200,0.0,0.0
2016-03-04 00:00:00+09:00,162.3654808018128,169.4248495323264,161.58110410470198,166.287353515625,40613400,0.0,0.0
2016-03-07 00:00:00+09:00,167.07171467671807,171.7779528782656,165.502961428375,168.6404571533203,16560000,0.0,0.0
2016-03-08 00:00:00+09:00,168.64044337418406,173.3466919629381,164.71857134551234,171.77793884277344,50206500,0.0,0.0
2016-03-09 00:00:00+09:00,166.2873497687464,167.07172644818317,159.2279811972984,161.5811004638672,20152800,0.0,0.0
2016-03-10 00:00:00+09:00,163.9342179278662,164.7185837753979,160.01234560324474,163.14984130859375,18445500,0.0,0.0
2016-03-11 00:00:00+09:00,161.58108788494937,166.28733682345205,160.01234541994233,165.50296020507812,21485700,0.0,0.0
2016-03-14 00:00:00+09:00,168.64047596558495,174.1311021755379,167.85609925391427,173.3467254638672,18230400,0.0,0.0
2016-03-15 00:00:00+09:00,173.3467254638672,174.91546811546658,170.9936061005971,173.3467254638672,18963000,0.0,0.0
2016-03-16 00:00:00+09:00,171.77793884277344,172.56231540285577,169.4248199342664,171.77793884277344,17843400,0.0,0.0
2016-03-17 00:00:00+09:00,171.77797070652997,177.26859687384373,170.99360477269255,172.56234741210938,24735600,0.0,0.0
2016-03-18 00:00:00+09:00,174.91543880654683,178.83731093600744,170.99357744882641,174.13107299804688,14317200,0.0,0.0
2016-03-22 00:00:00+09:00,175.69981384277344,177.2685669894679,173.34669489447188,175.69981384277344,10061100,0.0,0.0
2016-03-23 00:00:00+09:00,177.2685838010553,178.05296044879034,174.91545385785028,176.4842071533203,11250000,0.0,0.0
2016-03-24 00:00:00+09:00,174.13110082326813,176.48422016826436,170.99360477269255,172.56234741210938,18219600,0.0,0.0
2016-03-25 00:00:00+09:00,172.56231686260296,176.48418892445076,170.99357450090787,174.91543579101562,12240900,0.0,0.0
2016-03-28 00:00:00+09:00,174.91547062292844,183.54359303150872,174.91547062292844,182.75921630859375,12169800,0.0,0.0
2016-03-29 00:00:00+09:00,182.3627471923828,184.7413880756751,180.77697934447434,182.3627471923828,11653200,2.777778,0.0
2016-03-30 00:00:00+09:00,181.56987885309348,181.56987885309348,172.84818760670032,174.43394470214844,13751100,0.0,0.0
2016-03-31 00:00:00+09:00,176.01969989787617,176.81257294371022,172.05529111442345,172.84817504882812,7063200,0.0,0.0
