ticker,date,close,rsi,upper
astellas,2026-02-06 00:00:00+09:00,2421.5,73.34474767510025,2400.4510829985734
enos,2026-02-06 00:00:00+09:00,1384.0,74.46875641328387,1373.9385491248017
ihi,2026-02-06 00:00:00+09:00,3952.0,72.031958078878,3867.3131661763846
mitsubishi,2026-02-06 00:00:00+09:00,4669.0,78.69357992482054,4540.218204983359
jfeh,2026-02-06 00:00:00+09:00,2219.5,68.15797378373472,2218.5899534093965
renesas,2026-02-06 00:00:00+09:00,2907.0,71.27763402863889,2803.4114067531755
kddi,2026-02-06 00:00:00+09:00,2794.5,65.3263133535016,2794.065335055899
omron,2026-02-06 00:00:00+09:00,4533.0,78.08982455934384,4307.450549411545
