出版社,発売日,シリーズ名・書名,著者,予価,
秋田書店,20,鴻池剛の　崖っぷちルームシェア　犬と無職とバンドマン（３・完）,鴻池剛,1650,
KADOKAWA,1,B’s-LOG COMICS,役立たずと言われたので、わたしの家は独立します！（２）,黒野ユウ／遠野九重ほか,737,
KADOKAWA,1,あすかコミックスCL-DX,W子育てリーマンの日常　ハッピーウエディング,南条つぐみ,726,
KADOKAWA,4,ヒューコミックス,復讐の毒鼓REWIND（８）,Ｍｅｅｎ　Ｘ　Ｂａｅｋｄｏｏ,1100,
KADOKAWA,4,ヒューコミックス,王国へ続く道　奴隷剣士の成り上がり英雄譚（８）,伊藤寿規／湯水快ほか,715,
KADOKAWA,4,角川コミックス・エース,SHOW BY ROCK！！（２）,株式会社サンリオ／邪武丸,726,
KADOKAWA,4,角川コミックス・エース,SHOW BY ROCK！！（３）,株式会社サンリオ／邪武丸,726,
KADOKAWA,4,角川コミックス・エース,聖女メリアと千年王国の騎士（１）,神江ちず,704,
KADOKAWA,4,角川コミックス・エース,2.5次元の推しがクラスメイトになりました！？（１）,つくしろ夕莉,704,
KADOKAWA,4,角川コミックス・エース,地獄くらやみ花もなき（６）,路生よる／藤堂流風,704,
KADOKAWA,4,角川コミックス・エース,異世界居酒屋「のぶ」（15）,蝉川夏哉／ヴァージニア二等兵ほか,704,
KADOKAWA,4,角川コミックス・エース,察知されない最強職（３）,三上康明／田中インサイダーほか,704,
KADOKAWA,4,角川コミックス・エース,ドM女子とがっかり女王様（４）,狐ヶ崎,704,
KADOKAWA,4,単行本コミックス,CLAMP PREMIUM COLLECTION 東京BABYLON（３）,ＣＬＡＭＰ,748,
KADOKAWA,4,単行本コミックス,CLAMP PREMIUM COLLECTION 東京BABYLON（４）,ＣＬＡＭＰ,748,
KADOKAWA,5,フロース　コミック,お嬢さんの執事（１）,ＨＡ　ＹａｅＪｉ／Ｃｈｅｏｍｊｉ,1034,
KADOKAWA,5,フロース　コミック,恋唄う蝶は四つ花に舞う（３）,かづか将来,未定,
KADOKAWA,5,フロース　コミック,絶滅危惧種　花嫁　虐げられた姫ですが王子様の呪いを解いて幸せになります（１）,らむだ／狭山ひびきほか,未定,
KADOKAWA,5,フロース　コミック,彼女が公爵邸に行った理由（７）,Ｗｈａｌｅ／Ｍｉｌｃｈａ,1034,
KADOKAWA,5,フロース　コミック,公爵夫人の50のお茶レシピ（３）,Ａｎｔｓｔｕｄｉｏ／Ｌｅｅ　Ｊｉｈａ,1034,
KADOKAWA,5,フロース　コミック,よくあるファンタジー小説で崖っぷち妃として生き残る（３）,ＡｈＢｉｎ／Ｎｏｋｋｉ,1034,
KADOKAWA,5,フロース　コミック,婚約破棄をした令嬢は我慢を止めました（１）,鮎村幸樹／棗ほか,715,
KADOKAWA,5,フロース　コミック,ある日、お姫様になってしまった件について（７）,Ｓｐｏｏｎ／Ｐｌｕｔｕｓ,1034,
KADOKAWA,6,ヴァンプコミックス,魔眼で始める下剋上（１）,芽々ノ圭／箕崎准,未定,
KADOKAWA,8,BRIDGE COMICS,平安とりかえ物語（１）　居眠り姫と凶相の皇子,大島幸也／山本風碧ほか,未定,
KADOKAWA,8,BRIDGE COMICS,いいからしばらく黙ってろ！（３）,くまぞう／竹宮ゆゆこ,未定,
KADOKAWA,8,ドラゴンコミックスエイジ,顔に出ない柏田さんと顔に出る太田君（８）,東ふゆ,未定,
KADOKAWA,8,ドラゴンコミックスエイジ,ゲーセン少女と異文化交流（４）,安原宏和,未定,
KADOKAWA,8,ドラゴンコミックスエイジ,鉄鍋のジャン！五行クンの楽しい香港生活（３）,西条真二／前田克紀,未定,
KADOKAWA,8,ドラゴンコミックスエイジ,魔王を圧倒する大魔導士ですが、家では彼に押されています。（２）,近江のこ,未定,
KADOKAWA,8,ドラゴンコミックスエイジ,魔石グルメ（６）　魔物の力を食べたオレは最強！,菅原健二／結城涼ほか,未定,
KADOKAWA,8,ドラゴンコミックスエイジ,剣士を目指して入学したのに魔法適性9999なんですけど！？（10）,ｉｉｍＡｎ＆惟丞／年中麦茶太郎ほか,未定,
KADOKAWA,8,ドラゴンコミックスエイジ,ライブダンジョン！（９）,ことりりょう／ｄｙ冷凍ほか,未定,
KADOKAWA,8,ドラゴンコミックスエイジ,植物魔法チートでのんびり領主生活始めます（４）　前世の知識を駆使して農業したら、逆転人生始まった件,さんねこ／りょうとかえほか,未定,
KADOKAWA,8,角川コミックス・エース,お見合いしたくなかったので、無理難題な条件をつけたら同級生が来た件について（１）,御幸つぐはる／桜木桜ほか,704,
KADOKAWA,8,角川コミックス・エース,四つ子ぐらし（２）,佐倉おりこ／ひのひまり,未定,
KADOKAWA,8,角川コミックス・エース,怪物メイドの華麗なるお仕事（５）,田辺ゆがた,704,
KADOKAWA,8,角川コミックス・エース,紅殻のパンドラ（23）,六道神士／士郎正宗,748,
KADOKAWA,8,単行本コミックス,ひなたのひより（１）,毒田ペパ子,未定,
KADOKAWA,8,単行本コミックス,てっぺんっ！！！（３）,なまむぎ／いぬじゅんほか,未定,
KADOKAWA,8,単行本コミックス,ブルーブロッサム（１）,かぜぱな,未定,
KADOKAWA,8,電撃コミックスNEXT,あの花が咲く丘で、君とまた出会えたら。（上）,マツセダイチ／汐見夏衛,737,
KADOKAWA,12,ビームコミックス,オール・ザ・マーブルズ！（１）,伊図透,未定,
KADOKAWA,12,ビームコミックス,オール・ザ・マーブルズ！（２）,伊図透,未定,
KADOKAWA,12,ビームコミックス,推しカプが永遠に増えない件,羽流木はない,未定,
KADOKAWA,12,ビームコミックス,ねこのクトゥルフ,ぱんだにあ,未定,
KADOKAWA,12,ビームコミックス,GLITCH ―グリッチ―（１）,シマ・シンヤ,未定,
KADOKAWA,12,ビームコミックス,GLITCH ―グリッチ―（２）,シマ・シンヤ,未定,
KADOKAWA,12,ビームコミックス,Gutsy Gritty Girl ―ガッツィ・グリティ・ガール―,シマ・シンヤ,未定,
KADOKAWA,13,MFC,日常ロック（３）,松並香葉／トラゾーほか,704,
KADOKAWA,14,ファミ通クリアコミックス,無慈悲な8bit（６）,山本さほ,未定,
KADOKAWA,15,B’s-LOVEY COMICS,Manner of Death（２）,梅本ゆかり／Ｓａｍｍｏｎ,990,
KADOKAWA,15,B’s-LOVEY COMICS,俺だってせめられたい！,伊藤にゅうし,770,
KADOKAWA,15,Pomme Comics,田部さんは食べられたい（２）,栗崎三号,未定,
KADOKAWA,15,Pomme Comics,ヤンチャ社長は新妻溺愛中！　毎晩朝までイチャ甘エッチ！,鈴鳴いちご／森田りょう,未定,
KADOKAWA,15,Pomme Comics,異世界で絶倫魔導師に買われたらメチャクチャ溺愛されています。（１）,宴／仙崎ひとみ,未定,
KADOKAWA,15,ハルタコミックス,夜の名前を呼んで（３）,三星たま,未定,
KADOKAWA,15,ハルタコミックス,FOOLPROOF（１）,久方標,未定,
KADOKAWA,15,フルールコミックス,Dom/SubユニバースBL コミックアンソロジー,フルール編集部,未定,
KADOKAWA,15,フルールコミックス,チャラリーマンBL コミックアンソロジー,フルール編集部,未定,
KADOKAWA,15,フルールコミックス,ミッドナイト・コンフリクトHNW,犬井ナオ,未定,
KADOKAWA,15,フロース　コミック,婚約回避のため、声を出さないと決めました！！（２）,結城あみの／ｓｏｙほか,715,
KADOKAWA,15,フロース　コミック,転生魔女は滅びを告げる（５）,ｓｏｒａ／柚原テイル,715,
KADOKAWA,20,MFコミックス　アライブシリーズ,スパイ教室（３）,せうかなめ／竹町ほか,671,
KADOKAWA,20,青騎士コミックス,庄野晶短編集　グッド・ナイト・フィールド,庄野晶,未定,
KADOKAWA,20,青騎士コミックス,未来の飛行機野郎ハルト（１）,Ｓ．濃すぎ,未定,
KADOKAWA,20,青騎士コミックス,鋼鐵の薔薇（１）,久慈光久,未定,
KADOKAWA,20,青騎士コミックス,ヤギと羊の王冠（クローネ）,中村哲也,未定,
KADOKAWA,22,単行本コミックス,摂理狂神大戦　ヴァンパイアミスト（１）,赤人義一,未定,
KADOKAWA,22,単行本コミックス,落ちこぼれ召喚士と透明なぼく（１）,藤近小梅／漆原雪人（フロントウイング）,未定,
KADOKAWA,23,MFC,ガールズ＆パンツァー　樅の木と鉄の羽の魔女（下）,むらかわみちお／才谷屋龍一ほか,未定,
KADOKAWA,23,MFC,魔祓井さんは僕を狩りたい（２）,鳥井まあ,未定,
KADOKAWA,23,MFC,四度目は嫌な死属性魔術師（８）,児嶋建洋／デンスケほか,未定,
KADOKAWA,23,MFC,ジンメンソウといっしょ（３）,寺田亜太朗,未定,
KADOKAWA,23,MFC,オタクばあちゃん,伊達しのぶ,未定,
KADOKAWA,23,MFC,限界レベル1からの成り上がり　～最弱レベルの俺が異世界最強になるまで～（３）,上向だい／未来人Ａほか,未定,
KADOKAWA,23,MFC,無職転生　～ロキシーだって本気です～（10）,石見翔子／理不尽な孫の手ほか,未定,
KADOKAWA,23,MFC,てのひら開拓村で異世界建国記～増えてく嫁たちとのんびり無人島ライフ～（６）,ヤツタガナクト／星崎崑ほか,未定,
KADOKAWA,23,MFC,辺境ぐらしの魔王、転生して最強の魔術師になる（４）,村市／千月さかきほか,未定,
KADOKAWA,23,MFC,目覚めたら最強装備と宇宙船持ちだったので、一戸建て目指して傭兵として自由に生きたい（５）,松井俊壱／リュートほか,未定,
KADOKAWA,23,MFC,帰還者の魔法は特別です（２）,Ｕｓｏｎａｎ／Ｗｏｏｋｊａｋｇａ,未定,
KADOKAWA,23,MFC,二度生きるランカー（１）,ＮｏｎｇＮｏｎｇ／Ｓａｄｏｙｅｏｎ,未定,
KADOKAWA,23,MFC,カエルDXのオタ活日記,カエルＤＸ,未定,
KADOKAWA,23,MFC,JC、殺人鬼やめました,洋介犬,未定,
KADOKAWA,23,MFC,便利屋斎藤さん、異世界に行く（７）,一智和智／桝田省治,未定,
KADOKAWA,23,MFC,塔の管理をしてみよう（13）,盧恩＆雪笠（Ｆｒｉｅｎｄｌｙ　Ｌａｎｄ）／早秋ほか,未定,
KADOKAWA,23,MFコミックス　アライブシリーズ,魔技科の剣士と召喚魔王（16）,孟倫（ＳＤｗｉｎｇ）／三原みつきほか,671,
KADOKAWA,23,MFコミックス　アライブシリーズ,陰からマモル！（８）,まだらさい／阿智太郎,671,
KADOKAWA,23,MFコミックス　アライブシリーズ,腕撃のパンツァー（１）,牛乳のみお,671,
KADOKAWA,23,MFコミックス　アライブシリーズ,ガールズ＆パンツァー　もっとらぶらぶ作戦です！（18）,弐尉マルコ／ガールズ＆パンツァー製作委員会,671,
KADOKAWA,23,MFコミックス　アライブシリーズ,世界の終わりの世界録（９）,雨水龍／細音啓ほか,671,
KADOKAWA,23,MFコミックス　アライブシリーズ,この素晴らしい世界に祝福を！ファンタスティックデイズ（１）,森野カスミ／暁なつめほか,671,
KADOKAWA,23,MFコミックス　アライブシリーズ,シャインポスト（１）　ねえ知ってた？　私を絶対アイドルにするための、ごく普通で当たり前な、とびっきりの魔法,かわせみまきこ／駱駝ほか,671,
KADOKAWA,23,MFコミックス　アライブシリーズ,ドラキュラやきん！（３）,浅草九十九／和ヶ原聡司ほか,671,
KADOKAWA,23,MFコミックス　アライブシリーズ,数字で救う！　弱小国家（６）　幸せになれる確率を求めよ。ただしあなたの過去は変わらないものとする。,えかきびと／長田信織ほか,671,
KADOKAWA,23,MFコミックス　フラッパーシリーズ,僕の妻は感情がない（５）,杉浦次郎,704,
KADOKAWA,23,あすかコミックスDX,月華国奇医伝（９）,ひむか透留,未定,
KADOKAWA,23,あすかコミックスDX,ゆるい関,トニー・ミカ,未定,
KADOKAWA,23,あすかコミックスDX,Outsiders（１）,叶輝,未定,
KADOKAWA,23,あすかコミックスDX,Outsiders（２）,叶輝,未定,
KADOKAWA,23,あすかコミックスDX,Outsiders（３）,叶輝,未定,
KADOKAWA,26,MFコミックス　ジーンシリーズ,ばけもの夜話づくし（11）,マツリ,682,
KADOKAWA,26,MFコミックス　ジーンシリーズ,#居酒屋新幹線,天宮さろん／ＫＡＤＯＫＡＷＡほか,704,
KADOKAWA,26,角川コミックス・エース,一色さんはうまぶりたいっ！（２）,草下シンヤ／マルヤマほか,未定,
KADOKAWA,26,角川コミックス・エース,ただの屍のようだと言われて幾星霜、気づいたら最強のアンデッドになってた（２）,絢瀬あとり／九頭七尾ほか,未定,
KADOKAWA,26,角川コミックス・エース,真の仲間じゃないと勇者のパーティーを追い出されたので、辺境でスローライフすることにしました（９）,池野雅博／ざっぽんほか,未定,
KADOKAWA,26,角川コミックス・エース,真の仲間になれなかったお姫様は、辺境でスローライフすることにしました（１）,東大路ムツキ／ざっぽんほか,未定,
KADOKAWA,26,角川コミックス・エース,新装版　TIGER ＆ BUNNY（４）,榊原瑞紀／ＢＮ　Ｐｉｃｔｕｒｅｓほか,未定,
KADOKAWA,26,角川コミックス・エース,HGに恋するふたり（５）,工藤マコト／矢立肇ほか,704,
KADOKAWA,26,角川コミックス・エース,異世界はスマートフォンとともに。（12）,そと／冬原パトラほか,未定,
KADOKAWA,26,角川コミックス・エース,影の英雄の日常譚（４）　勇者の裏で暗躍していた最強のエージェント。組織が解体されたので、正体隠して人並みの日常を謳歌する。,ｋａｎｃｏ／坂石遊作ほか,未定,
KADOKAWA,26,角川コミックス・エース,幼女戦記（25）,東條チカ／カルロ・ゼンほか,未定,
KADOKAWA,26,角川コミックス・エース,オーバーロード　不死者のOh！（10）,じゅうあみ／丸山くがねほか,未定,
KADOKAWA,26,角川コミックス・エース,はじめてのギャル（15）,植野メグル,未定,
KADOKAWA,26,角川コミックス・エース,ひげを剃る。そして女子高生を拾う。（８）,しめさば／ぶーたほか,未定,
KADOKAWA,26,角川コミックス・エース,異世界チート魔術師（13）,内田健（ヒーロー文庫／主婦の友インフォス）／鈴羅木かりんほか,未定,
KADOKAWA,26,角川コミックス・エース,すれ違いは夫婦の始まり（２）,矢野トシノリ,未定,
KADOKAWA,26,角川コミックス・エース,機動戦士ガンダム　バトルオペレーション　Code Fairy（１）,高木秀栄／矢立肇ほか,未定,
KADOKAWA,26,角川コミックス・エース,見知らぬ女子高生に監禁された漫画家の話（２）,きただりょうま,未定,
KADOKAWA,27,MFC キューンシリーズ,俺の友達♂♀が可愛すぎて困る！（６）,春夏冬アタル／太田顕喜,未定,
KADOKAWA,27,MFC キューンシリーズ,くのいちはずかしい（２）,中嶋ちずな,未定,
KADOKAWA,27,MFC キューンシリーズ,暑がり生徒会長と冷え性ギャルが僕に迫る（３）,吉辺あくろ,未定,
KADOKAWA,27,MFCジーンピクシブシリーズ,佐々木と宮野（９）,春園ショウ,未定,
KADOKAWA,27,MFCジーンピクシブシリーズ,雪と墨（３）,Ｍａｒｉｔａ,未定,
KADOKAWA,27,単行本コミックス,DARKNESS HEELS ―Lili―（２）,綱島志朗／円谷プロダクション,未定,
KADOKAWA,27,電撃コミックスEX,美少女化したおじさんだけど、ガチ恋されて困ってます（４）,なぎと,未定,
KADOKAWA,27,電撃コミックスEX,想いが重い通信教育,ウンポーコ,1100,
KADOKAWA,27,電撃コミックスEX／東方Project二次創作シリーズ,早苗さんは家出中！,東方Ｐｒｏｊｅｃｔ／あずまあや,未定,
KADOKAWA,27,電撃コミックスNEXT,青春ブタ野郎はロジカルウィッチの夢を見ない（２）,秋奈つかこ／鴨志田一ほか,未定,
KADOKAWA,27,電撃コミックスNEXT,豚のレバーは加熱しろ（３）,みなみ／逆井卓馬ほか,未定,
KADOKAWA,27,電撃コミックスNEXT,まったく最近の探偵ときたら（12）,五十嵐正邦,未定,
KADOKAWA,27,電撃コミックスNEXT,10年間友達だと思ってた男の子に告白されるお話（３）,〇線（まるせん）,未定,
KADOKAWA,27,電撃コミックスNEXT,小山内夫妻はいとなみたい（３）,リーフィ,未定,
KADOKAWA,27,電撃コミックスNEXT,姉の親友、私の恋人。（２）,藤松盟,未定,
KADOKAWA,27,電撃コミックスNEXT,デビル・イン・ウラワンダーランド（１）,加藤陽一／スメラギ,未定,
KADOKAWA,27,電撃コミックスNEXT,好き好きだいちゅきつよつよソード（１）,ノッツ,737,
KADOKAWA,27,電撃コミックスNEXT,野人転生（５）,野人／小林嵩人,737,
KADOKAWA,27,電撃コミックスNEXT,死神に育てられた少女は漆黒の剣を胸に抱く（５）,松風水蓮／彩峰舞人ほか,737,
KADOKAWA,27,電撃コミックスNEXT,妖怪学校の生徒会長（１）,戦上まい子,未定,
KADOKAWA,27,電撃コミックスNEXT,大罪ダンジョン教習所の反面教師　外れギフトの【案内人】が実は最強の探索者であることを、生徒たちはまだ知らない,夏川そぞろ／御鷹穂積ほか,未定,
KADOKAWA,27,電撃コミックスNEXT,無敵商人の異世界成り上がり物語　～現代の製品を自在に取り寄せるスキルがあるので異世界では楽勝です～（１）,隆原ヒロタ／青山有ほか,未定,
KADOKAWA,27,電撃コミックスNEXT,からふるキューシート！（２）,ちくわ。,未定,
講談社,6,ヤンマガKCスペシャル,ムムリン（２）,岩井勇気／佐々木順一郎,726,
講談社,6,ヤンマガKCスペシャル,犬と屑（４）,朝賀庵,726,
講談社,6,ヤンマガKCスペシャル,パラレルパラダイス（18）,岡本倫,726,
講談社,6,ヤンマガKCスペシャル,チリアクタ（１）,木村航,726,
講談社,6,ヤンマガKCスペシャル,セブン☆スターJT（６）,柳内大樹,726,
講談社,6,ヤンマガKCスペシャル,ツワモノガタリ（２）,細川忠孝／山村竜也,726,
講談社,6,ヤンマガKCスペシャル,双生遊戯（５）,岡田淳司,726,
講談社,6,ヤンマガKCスペシャル,GTO パラダイス・ロスト（19）,藤沢とおる,803,
講談社,6,ヤンマガKCスペシャル,賭博堕天録カイジ　24億脱出編（18）,福本伸行,726,
講談社,6,ヤンマガKCスペシャル,code：ノストラ（２）,安童夕馬／明石英之,726,
講談社,6,ヤンマガKCスペシャル,パリピ孔明（10）,四葉夕卜／小川亮,726,
講談社,7,KCデラックス,きみとピコピコ（３）,ゆずチリ,726,
講談社,7,アフタヌーンKC,空挺ドラゴンズ（13）,桑原太矩,748,
講談社,7,アフタヌーンKC,天球のハルモニア（１）,光城ノマメ／しまな央,748,
講談社,7,シリウスKC,THE KING OF FIGHTERS 外伝　―炎の起源―　真吾、タイムスリップ！行っきまーす！（２）,ＳＮＫ／あずま京太郎,748,
講談社,7,シリウスKC,異世界魔王と召喚少女の奴隷魔術（18）,福田直叶／むらさきゆきやほか,748,
講談社,7,シリウスKC,呪刻印の転生冒険者　～最強賢者、自由に生きる～（３）,やつき／澄守彩ほか,715,
講談社,7,シリウスKC,よくわからないけれど異世界に転生していたようです（12）,内々けやき／あしほか,715,
講談社,7,シリウスKC,勇者パーティを追い出された器用貧乏　～パーティ事情で付与術士をやっていた剣士、万能へと至る～（３）,よねぞう／都神樹ほか,693,
講談社,7,シリウスKC,妖怪アパートの幽雅な日常（25）,深山和香／香月日輪,748,
講談社,7,シリウスKC,勇者小隊　寡黙勇者は流されない（４）,石口十,715,
講談社,7,シリウスKC,異世界で最強魔王の子供達10人のママになっちゃいました。（７）,遠山えま,715,
講談社,7,シリウスKC,お嬢様の僕（11）,田口ホシノ,715,
講談社,7,シリウスKC,転生したらスライムだった件（21）,川上泰樹／伏瀬ほか,748,
講談社,7,シリウスKC,転スラ日記　転生したらスライムだった件（６）,伏瀬／柴ほか,715,
講談社,7,シリウスKC,転ちゅら！　転生したらスライムだった件（５）,茶々／伏瀬ほか,693,
講談社,7,シリウスKC,劣等紋の超越ヒーラー～世界最強の回復術師による異世界無双～（３）,星野まご／蒼月浩二,715,
講談社,7,シリウスKC,人外姫様、始めました　～Free Life Fantasy Online～（７）,園原アオ／割田コマほか,715,
講談社,7,シリウスKC,転生大聖女の目覚め～瘴気を浄化し続けること二十年、起きたら伝説の大聖女になってました～（３）,錬金王／五色安未ほか,748,
講談社,7,ワイドKC,マッスルグリル　THE COMIC（２）,亀ユウキ／マッスルグリル,880,
講談社,8,KCデラックス,Aランクパーティを離脱した俺は、元教え子たちと迷宮深部を目指す。（３）,ユーリ／右薙光介ほか,715,
講談社,8,KCデラックス,漫画的展開で彼をオトしたい！（１）,西宮瑠花,715,
講談社,8,KCデラックス,隣の黒木さんは飲むとヤバイ（３）,きつねこ,715,
講談社,8,KCデラックス,新本格魔法少女りすか（４）,絵本奈央／西尾維新,715,
講談社,8,KCデラックス,冰剣の魔術師が世界を統べる　世界最強の魔術師である少年は、魔術学院に入学する（９）,佐々木宣人／御子柴奈々ほか,715,
講談社,8,KCデラックス,可愛いだけじゃない式守さん（14）,真木蛍五,715,
講談社,8,KCデラックス,地獄の業火で焼かれ続けた少年。最強の炎使いとなって復活する。（７）,宮城森成／さとうほか,715,
講談社,8,KCデラックス,不遇職【鑑定士】が実は最強だった　～奈落で鍛えた最強の【神眼】で無双する～（６）,藤モロホシ／茨木野ほか,715,
講談社,8,講談社コミックス,お願い、脱がシて。（12）,川中康嗣,528,
講談社,8,講談社コミックス,オリエント（16）,大高忍,528,
講談社,8,講談社コミックス,FAIRY TAIL 100 YEARS QUEST（12）,真島ヒロ／上田敦夫,528,
講談社,8,講談社コミックス,我間乱　―修羅―（21）,中丸洋介,528,
講談社,8,講談社コミックス,薫る花は凛と咲く（３）,三香見サカ,528,
講談社,8,講談社コミックス,黒猫と魔女の教室（１）,金田陽介,528,
講談社,8,講談社コミックス,早乙女さんにはもうデスゲームしかない（１）,三上裕,528,
講談社,8,星海社COMICS,同級生の推し作家に百合妄想がバレた結果（３）,紺色３号,未定,
講談社,8,星海社COMICS,Fate/Grand Order アンソロジーコミック　STAR RELIGHT（10）,ＴＹＰＥ－ＭＯＯＮ,未定,
講談社,10,抱かせてください古高主任,町田とまと,825,
講談社,10,ブルーモーメント,一穂ミチ／ｙｍｚ,814,
講談社,13,BE LOVE KC,ちはやふる（49）,末次由紀,495,
講談社,13,BE LOVE KC,星降る王国のニナ（８）,リカチ,528,
講談社,13,KC KISS,わたしのお嫁くん（７）,柴なつみ,550,
講談社,13,KC KISS,ミドリくんには触れない（３）,トヨタトヨ,550,
講談社,13,KC KISS,けむたい姉とずるい妹（２）,ばったん,748,
講談社,13,KC KISS,のだめカンタービレ　新装版（11）,二ノ宮知子,1320,
講談社,13,KCデザート,ちょろくてかわいい君が好き（３）,八田あかり,528,
講談社,13,KCデザート,ハイスぺ弁護士との同居生活は最低で最高です。（１）,藤代香澄,550,
講談社,13,KCデザート,モエカレはオレンジ色（13）,玉島ノン,528,
講談社,13,KCデラックス,光のメゾン（４）,矢島光,781,
講談社,13,KCデラックス,結婚は墓場かゴールかロマンスか（１）,はるこ,748,
講談社,13,KCデラックス,東京ミュウミュウ　新装版（８）　あ・ら・もーど,征海美亜／講談社,748,
