出版社,発売日,シリーズ名・書名,著者,予価,
秋田書店,20,ヤングチャンピオン・コミックス,じゃあ、君の代わりに殺そうか？　～プリクエル【前日譚】～（２）,蔵人幸明／榊原宗々,693,
秋田書店,20,ヤングチャンピオン・コミックス,運びの犬（７）,清水ヤスヲミ,693,
秋田書店,20,ヤングチャンピオン・コミックス,Mr.CB（10）,綱本将也／谷嶋イサオ,693,
秋田書店,20,ヤングチャンピオン・コミックス,大阪MADファミリー（８）,信長アキラ,693,
秋田書店,20,ヤングチャンピオン・コミックス,カレシがいるのに（６）,柚木Ｎ’,660,
秋田書店,20,ヤングチャンピオン・コミックス,角栄に花束を（７）,大和田秀樹,693,
秋田書店,20,ヤングチャンピオン・コミックス,半グレ　―六本木　摩天楼のレクイエム―（５）,草下シンヤ／山本隆一郎,693,
秋田書店,20,ヤングチャンピオン・コミックス,去る者は日々に疎し（４）,葉月京／折笠りょこ,693,
秋田書店,20,ヤングチャンピオン・コミックス,エルフさんは痩せられない。（４）,シネクドキ,792,
秋田書店,20,ヤングチャンピオン・コミックス,採取はゲームの基本です！！　～採取道具でだって戦えます～（１）,一色遥／拓,693,
秋田書店,20,ヤングチャンピオン・コミックス,バトル・ロワイアル　―執行者たち　エンフォーサーズ―（１）,高見広春／浅田有皆,693,
秋田書店,20,ヤングチャンピオン烈コミックス,チチチチ（６）,クール教信者,693,
秋田書店,20,ヤングチャンピオン烈コミックス,高嶺の華は乱れ咲き（７）,いとうえい,660,
秋田書店,20,ヤングチャンピオン烈コミックス,優等生と秘密のお仕事（７）,あずまゆき,693,
秋田書店,20,スキウサギ（７）,キューライス,1100,
秋田書店,20,スキネズミ（２）,キューライス,1100,
KADOKAWA,1,B’s-LOG COMICS,31番目のお妃様（４）,七輝翼／桃巴ほか,未定,
KADOKAWA,1,B’s-LOG COMICS,狼領主のお嬢様（５）,柑奈まち／守野伊音ほか,未定,
KADOKAWA,1,B’s-LOG COMICS,歴史に残る悪女になるぞ　悪役令嬢になるほど王子の溺愛は加速するようです！（３）,保志あかり／大木戸いずみほか,未定,
KADOKAWA,1,あすかコミックスCL-DX,SUPER LOVERS（16）,あべ美幸,726,
KADOKAWA,1,あすかコミックスCL-DX,駄犬に注意！（４）,とりよし,726,
KADOKAWA,1,あすかコミックスCL-DX,純情ロマンチカ（27）,中村春菊,726,
KADOKAWA,2,ヒューコミックス,HITMAN THE SHITMAN（２）,むとうひろし,未定,
KADOKAWA,2,ヒューコミックス,ヘルドッグス　地獄の犬たち（３）,イイヅカケイタ／深町秋生,未定,
KADOKAWA,2,ヒューコミックス,ヘルドッグス　地獄の犬たち（４）,イイヅカケイタ／深町秋生,未定,
KADOKAWA,2,角川コミックス・エース,今日のアシュラ飯（１）,ナカノ／八木羊ほか,未定,
KADOKAWA,2,角川コミックス・エース,本当はこわい話　 かくされた真実、君は気づける？,小林丸々／コメヤほか,未定,
KADOKAWA,2,角川コミックス・エース,理想のヒモ生活（15）,日月ネコ／渡辺恒彦（ヒーロー文庫／主婦の友インフォス）ほか,未定,
KADOKAWA,2,角川コミックス・エース,学園の王子とゲーム実況者（１）,バラ子,未定,
KADOKAWA,2,角川コミックス・エース,魔法少女事変（２）,赤羽ぜろ,未定,
KADOKAWA,2,角川コミックス・エース,であいもん（14）,浅野りん,未定,
KADOKAWA,2,角川コミックス・エース,夢で見たあの子のために（11）,三部けい,未定,
KADOKAWA,2,単行本コミックス,服を着るならこんなふうに（13）,縞野やえ／ＭＢ,1078,
KADOKAWA,2,単行本コミックス,CLAMP PREMIUM COLLECTION 東京BABYLON（７）,ＣＬＡＭＰ,748,
KADOKAWA,5,フロース　コミック,貴腐人ローザは陰から愛を見守りたい（１）,紫のの／中村颯希ほか,704,
KADOKAWA,5,フロース　コミック,どうも、好きな人に惚れ薬を依頼された魔女です。（３）,釜田／六つ花えいこほか,715,
KADOKAWA,5,フロース　コミック,光と影（７）,ひおん／ＲＹＵ,1034,
KADOKAWA,5,フロース　コミック,妖精印の薬屋さん（４）,志坂瑛人／藤野ほか,715,
KADOKAWA,5,フロース　コミック,悪役令嬢に転生失敗して勝ちヒロインになってしまいました（２）　～悪役令嬢の兄との家族エンドを諦めて恋人エンドを目指します～,御守リツヒロ／柚原テイル,715,
KADOKAWA,5,フロース　コミック,女王陛下と呼ばないで（４）,轟斗ソラ／柏てんほか,715,
KADOKAWA,5,フロース　コミック,公爵家のメイドに憑依しました（４）,Ａｌｏｈａ／Ｊｏｏａｈｒｉ,1034,
KADOKAWA,5,フロース　コミック,ある継母のメルヘン（３）,ＯＲＫＡ／Ｓｐｉｃｅ＆Ｋｉｔｔｙ,1034,
KADOKAWA,5,フロース　コミック,ある日、私は冷血公爵の娘になった（４）,Ｃｏｔｔｏｎ／Ｓｉｙａ,1034,
KADOKAWA,5,フロース　コミック,転生したら乙女ゲーの世界？　いえ、魔術を極めるのに忙しいのでそういうのは結構です。（５）,坂巻あきむ／櫻井三丸ほか,未定,
KADOKAWA,6,ヴァンプコミックス,ダンジョンが思ったよりも深くてどうしようもないので諦めて女の子を口説いていくことにした（２）,ｆｅｉｒｅｎ／みざほか,未定,
KADOKAWA,6,ヴァンプコミックス,セックス＆ダンジョン！！（８）,佐原玄清／ミンカンスキーほか,未定,
KADOKAWA,8,BRIDGE COMICS,百鬼夜行とご縁組　あやかしホテルの契約夫婦（１）,深田華央／マサト真希ほか,未定,
KADOKAWA,8,BRIDGE COMICS,彼誰インソムニア（３）,多田基生,未定,
KADOKAWA,8,単行本コミックス,D4DJ The Prologue of Peaky P-key（２）,榊一郎／美月めいあほか,未定,
KADOKAWA,9,ドラゴンコミックスエイジ,いろはにほエロ！（５）,横山コウヂ,未定,
KADOKAWA,9,ドラゴンコミックスエイジ,スコップ無双　「スコップ波動砲！」　（　｀・ω・´）♂〓〓〓〓★（゜Д　゜　;;;）.:∴　ドゴォォ（６）,福原蓮士／つちせ八十八ほか,未定,
KADOKAWA,9,ドラゴンコミックスエイジ,こんちゅき（２）,ｚｕｎｔａ／村田真哉,未定,
KADOKAWA,9,ドラゴンコミックスエイジ,咎なスキルで無双する異世界ハーレム怪盗団（４）,深山ユーキ／木曽フミヒロ,未定,
KADOKAWA,9,ドラゴンコミックスエイジ,妹が推しすぎる！（１）,稲葉白,未定,
KADOKAWA,9,ドラゴンコミックスエイジ,ちゃんと吸えない吸血鬼ちゃん（３）,二式恭介,未定,
KADOKAWA,9,ドラゴンコミックスエイジ,監禁王（２）,あしもと☆よいか／マサイほか,未定,
KADOKAWA,9,ドラゴンコミックスエイジ,君は喧し閉じてよ口を！（１）,森田俊平／アルデヒド,未定,
KADOKAWA,9,ドラゴンコミックスエイジ,宇崎ちゃんは遊びたい！（９）,丈,未定,
KADOKAWA,9,ドラゴンコミックスエイジ,クソザコ風紀委員長かえりちゃん（２）,さるぴん,未定,
KADOKAWA,9,ドラゴンコミックスエイジ,魔王になったので、ダンジョン造って人外娘とほのぼのする（７）,遠野ノオト／流優ほか,未定,
KADOKAWA,9,ドラゴンコミックスエイジ,咲うアルスノトリア　すんっ！（１）,「咲う　アルスノトリア」より（ＮＩＴＲＯ　ＰＬＵＳ／ＧＯＯＤ　ＳＭＩＬＥ　ＣＯＭＰＡＮＹ）／はっとりまさき,未定,
KADOKAWA,9,角川コミックス・エース,三大陸英雄記（４）,神谷ユウ／桜木桜ほか,未定,
KADOKAWA,9,角川コミックス・エース,賢者の孫（20）,吉岡剛／菊池政治ほか,未定,
KADOKAWA,9,角川コミックス・エース,賢者の孫SP（４）,吉岡剛／西沢秀二ほか,未定,
KADOKAWA,9,角川コミックス・エース,転生少女の履歴書（１）,唐澤和希／藤本れもちほか,未定,
KADOKAWA,9,角川コミックス・エース,世界最高の暗殺者、異世界貴族に転生する（５）,皇ハマオ／月夜涙ほか,未定,
KADOKAWA,9,角川コミックス・エース,カレとカノジョの選択（４）,緒原博綺,未定,
KADOKAWA,9,角川コミックス・エース,ギャルゲーマーに褒められたい（２）,げしゅまろ,未定,
KADOKAWA,9,角川コミックス・エース,脱稿するまでオチません（１）,ヨシラギ,未定,
KADOKAWA,9,角川コミックス・エース,クラス最安値で売られた俺は、実は最強パラメーター（３）,ＲＹＯＭＡ／カンブリア爆発太郎ほか,未定,
KADOKAWA,9,角川コミックス・エース,逆転世界ノ電池少女（２）,レフトハンド／伽藍堂,未定,
KADOKAWA,9,角川コミックス・エース,異世界帰りの英雄曰く（１）,窪茶／涼暮皐,未定,
KADOKAWA,9,角川コミックス・エース,やがて最強のPKキラー（職業：商人・３）,原田絵理／ａａａ,未定,
KADOKAWA,9,角川コミックス・エース,針子の乙女（３）,ゼロキ／雪村ゆにほか,未定,
KADOKAWA,9,角川コミックス・エース,スーパーカブ（７）,蟹丹／トネ・コーケンほか,未定,
KADOKAWA,9,角川コミックス・エース,Fate/Grand Order フロム　ロストベルト（３）,ＴＹＰＥ－ＭＯＯＮ／中谷,未定,
KADOKAWA,9,単行本コミックス,毎月庭つき大家つき（２）,ヨドカワ,902,
KADOKAWA,9,単行本コミックス,田舎の美少年（３）,右野マコ,未定,
KADOKAWA,9,電撃コミックスNEXT,RWBY 氷雪帝国　THE COMIC（１）,Ｔｅａｍ　ＲＷＢＹ　Ｐｒｏｊｅｃｔ／スエカネクミコ,未定,
KADOKAWA,12,ビームコミックス,世界の終わりのオタクたち,羽流木はない,未定,
KADOKAWA,12,ビームコミックス,アラタの獣（３）,羽生生純／本兌有ほか,未定,
KADOKAWA,12,ビームコミックス,悪役令嬢が正ヒロインを口説き落とす話。,ふじい葛西,未定,
KADOKAWA,12,ビームコミックス,ウミノオトシモノ,かもみら,未定,
KADOKAWA,13,MFC,異世界の主役は我々だ！（11）,加茂ユウジ／グルッペン・フューラーほか,未定,
KADOKAWA,13,MFC,ヘルドクターくられの科学はすべてを解決する！！（９）,加茂ユウジ／くられほか,未定,
KADOKAWA,15,B’s-LOVEY COMICS,あなたのおソバに（上）,夏のティー,未定,
KADOKAWA,15,B’s-LOVEY COMICS,あなたのおソバに（下）,夏のティー,未定,
KADOKAWA,15,ジーンLINEコミックス,君ノ声（４）,森永ミク,693,
KADOKAWA,15,ハルタコミックス,あかねさす柘榴の都（２）,福浪優子,未定,
KADOKAWA,15,ハルタコミックス,猫のまにまに（１）,宇島葉,未定,
KADOKAWA,15,ハルタコミックス,先生、今月どうですか（３）,高江洲弥,未定,
KADOKAWA,15,ハルタコミックス,ハルタ　2022-SEPTEMBER volume 97,ハルタ編集部,未定,
KADOKAWA,16,Pomme Comics,田部さんは食べられたい（３）,栗崎三号,未定,
KADOKAWA,16,Pomme Comics,恐怖の魔王陛下だったのに花嫁きゅぅぅん～が止まりませんっ！,ワカヤ／白ヶ音雪ほか,未定,
KADOKAWA,16,フルールコミックス,αでもΩでもない僕らは（３）,所ケメコ,未定,
KADOKAWA,16,フロース　コミック,聖女の魔力は万能です　～もう一人の聖女～（３）,亜尾あぐ／橘由華ほか,未定,
KADOKAWA,16,フロース　コミック,猫耳メイドと少年王子（２）　暗殺ターゲットの王子様に恋をしました,さゆこ,未定,
KADOKAWA,16,フロース　コミック,悪役令嬢は王子の本性（溺愛）を知らない（１）,未定／霜月せつほか,未定,
KADOKAWA,16,フロース　コミック,傷心公爵令嬢レイラの逃避行（４）,あるてぃ／染井由乃ほか,715,
KADOKAWA,16,フロース　コミック,二度目の異世界、少年だった彼は年上騎士になり溺愛してくる（２）,綾月もか／琴子,715,
KADOKAWA,16,フロース　コミック,転生悪役令嬢ですが、教師になって落ちこぼれ生徒たちに魔法でお仕置きしちゃいます！（１）,榎戸埜恵／涙鳴,未定,
KADOKAWA,16,フロース　コミック,転生聖女の異世界スローライフ　～奇跡の花を育てたら、魔法騎士に溺愛されました～（１）,ゆづきち／三沢ケイ,未定,
KADOKAWA,16,フロース　コミック,転生後宮伝～孤独な姫は皇帝の愛執に溺れる～（１）,ザネリ／晴日青,未定,
KADOKAWA,20,青騎士コミックス,紅椿妃（１）,高橋拡那,1540,
KADOKAWA,20,青騎士コミックス,夜な夜な夜な（１）,柴田康平,未定,
KADOKAWA,20,青騎士コミックス,ホテル・ライラック,智田直,未定,
KADOKAWA,20,青騎士コミックス,SCRIBBLES（３）,森薫,未定,
KADOKAWA,20,青騎士コミックス,SCRIBBLES 〈ワイド版〉（３）,森薫,未定,
KADOKAWA,22,MFC,イケメン女子と女装男子（３）,ＴＡＤＤ,未定,
KADOKAWA,22,MFC,塔の管理をしてみよう（14）,盧恩＆雪笠（Ｆｒｉｅｎｄｌｙ　Ｌａｎｄ）／早秋ほか,未定,
KADOKAWA,22,MFC,ホームレス転生（８）　～異世界で自由すぎる自給自足生活～,久遠まこと／徳川レモンほか,未定,
KADOKAWA,22,MFC,異世界で手に入れた生産スキルは最強だったようです。　～創造＆器用のWチートで無双する～（５）,満月シオン／遠野九重ほか,未定,
KADOKAWA,22,MFC,植物モンスター娘日記　～聖女だった私が裏切られた果てにアルラウネに転生してしまったので、これからは光合成をしながら静かに植物ライフを過ごします～（２）,ぐう／水無瀬ほか,未定,
KADOKAWA,22,MFC,洒落にならない話をおつまみに（１）,柏木郁乃,未定,
KADOKAWA,22,MFC,異世界チートサバイバル飯（９）,山田モジ美／赤石赫々ほか,未定,
KADOKAWA,22,MFC,成長チートでなんでもできるようになったが、無職だけは辞められないようです（16）,橋本良太／時野洋輔ほか,未定,
KADOKAWA,22,MFC,完全回避ヒーラーの軌跡（７）,倭ヒナ／ぷにちゃんほか,未定,
KADOKAWA,22,MFC,洞窟王からはじめる楽園ライフ　～万能の採掘スキルで最強に！？～（４）,出店宇生／苗原一ほか,未定,
KADOKAWA,22,MFC,盗掘王（７）,３Ｂ２Ｓ／Ｙｕｎｓ（ＲＥＤＩＣＥ　ＳＴＵＤＩＯ）ほか,1034,
KADOKAWA,22,MFC,盗掘王（８）,３Ｂ２Ｓ／Ｙｕｎｓ（ＲＥＤＩＣＥ　ＳＴＵＤＩＯ）ほか,1034,
KADOKAWA,22,MFC,何かと無自覚な女子（１）,相舞みー,未定,
KADOKAWA,22,MFC,目つき悪い子かわいい子（２）,ハミタ,未定,
KADOKAWA,22,MFC,女装じいさんと男装ばあさん（２）,カワバタバタコ,未定,
KADOKAWA,22,MFコミックス　アライブシリーズ,魔法科高校の劣等生　司波達也暗殺計画（５）,一乃ゆゆ／佐島勤ほか,671,
KADOKAWA,22,MFコミックス　アライブシリーズ,好きすぎるから彼女以上の、妹として愛してください。（２）,吉原雅彦／滝沢慧ほか,671,
KADOKAWA,22,MFコミックス　アライブシリーズ,楽園ノイズ（１）,未定,671,
KADOKAWA,22,MFコミックス　アライブシリーズ,古き掟の魔法騎士（２）,カワバタヨシヒロ／羊太郎ほか,671,
KADOKAWA,22,MFコミックス　フラッパーシリーズ,くまみこ（18）,吉元ますめ,704,
KADOKAWA,22,シルフコミックス,ドラマティック・アイロニー（10）,なま子,未定,
KADOKAWA,22,シルフコミックス,踏んだり、蹴ったり、愛したり（３）,壱屋すみ,704,
KADOKAWA,22,シルフコミックス,初色フォーカス（１）,花田ももせ,未定,
KADOKAWA,24,あすかコミックスDX,ZONE‐00（20）,九条キヨ,未定,
KADOKAWA,24,あすかコミックスDX,千夜のキスできみを殺して（１）,壱コトコ,未定,
KADOKAWA,24,あすかコミックスDX,八王子名物　天狗の恋（１）,つきづきよし,未定,
KADOKAWA,26,MFC キューンシリーズ,晴れ晴れ日和（３）,吉村佳,未定,
KADOKAWA,26,MFC キューンシリーズ,魔王が田舎に嫁いだら（１）,隆原ヒロタ,未定,
KADOKAWA,26,MFC ジーンピクシブシリーズ,お義母さんと相互,矢切めり,未定,
KADOKAWA,26,MFC ジーンピクシブシリーズ,殺戮の天使　Episode.0（６）,真田まこと／名束くだん,未定,
KADOKAWA,26,MFC ジーンピクシブシリーズ,ところにより犬や猫が降るでしょう,ちとせ,未定,
KADOKAWA,26,角川コミックス・エース,七つの魔剣が支配する（６）,えすのサカエ／宇野朴人ほか,未定,
KADOKAWA,26,角川コミックス・エース,ネクストライフ（７）,相野仁（ヒーロー文庫／主婦の友インフォス）／市倉とかげほか,未定,
KADOKAWA,26,角川コミックス・エース,Dジェネシス　ダンジョンが出来て3年（３）,平未夜／之貫紀ほか,未定,
KADOKAWA,26,角川コミックス・エース,機動戦士ガンダムさん　（20）の巻,大和田秀樹／矢立肇ほか,未定,
KADOKAWA,26,角川コミックス・エース,機動戦士ガンダムF90FF（７）,今ノ夜きよし／イノノブヨシほか,未定,
KADOKAWA,26,角川コミックス・エース,機動戦士クロスボーン・ガンダムX-11（２）,長谷川裕一／矢立肇ほか,未定,
KADOKAWA,26,角川コミックス・エース,機動戦士ガンダムMSV‐Rジョニー・ライデンの帰還（24）,Ａｒｋ　Ｐｅｒｆｏｒｍａｎｃｅ／大河原邦男ほか,未定,
KADOKAWA,26,角川コミックス・エース,陰の実力者になりたくて！（８）,坂野杏梨／逢沢大介ほか,未定,
KADOKAWA,26,角川コミックス・エース,刹那の風景（１）,寺里甘／緑青ほか,未定,
KADOKAWA,26,角川コミックス・エース,シャバの「普通」は難しい（６）,ばたこ／中村颯希ほか,未定,
KADOKAWA,26,角川コミックス・エース,Fate/Apocrypha（13）,石田あきら／東出祐一郎ほか,未定,
KADOKAWA,26,角川コミックス・エース,元・世界1位のサブキャラ育成日記　～廃プレイヤー、異世界を攻略中！～（６）,前田理想／沢村治太郎ほか,未定,
KADOKAWA,26,角川コミックス・エース,悪役一家の奥方、死に戻りして心を入れ替える。（１）,鏡／丘野優ほか,未定,
KADOKAWA,26,単行本コミックス,まんがでわかるまんがの描き方　―Webトゥーン編―,大塚英志／砂威ほか,未定,
KADOKAWA,26,単行本コミックス,マン・バイト　蒼空猟域（２）,長谷川裕一,未定,
KADOKAWA,26,単行本コミックス,ろんぐらいだぁす！　～ぱぁしゅうたぁず　ろんぐらいだぁす！・じゅにあ～（２）,阿羅本景／三宅大志,未定,
KADOKAWA,26,単行本コミックス,コーヒームーン（５）,牡丹もちと,未定,
KADOKAWA,26,電撃コミックスEX／東方Project二次創作シリーズ,偽物に恋した魔法使い（１）,東方Ｐｒｏｊｅｃｔ／芦山,未定,
KADOKAWA,26,電撃コミックスNEXT,アエカナル（４）,笹倉綾人,未定,
KADOKAWA,26,電撃コミックスNEXT,私、エリート天使ですが難攻不落なJKに困ってます！（３）,のやま,未定,
KADOKAWA,26,電撃コミックスNEXT,RIRY＆IVY ～ケンカップル百合×性愛アンソロジー～（１・仮）,タチ／焔すばるほか,未定,
KADOKAWA,26,電撃コミックスNEXT,後輩OLはメイドのひなさんなんかじゃない（１）,北斗すい,未定,
KADOKAWA,26,電撃コミックスNEXT,宮廷鍛冶師の幸せな日常（２）　～ブラックな職場を追放されたが、隣国で公爵令嬢に溺愛されながらホワイトな生活を送ります～,上林眞／木嶋隆太ほか,未定,
KADOKAWA,26,電撃コミックスNEXT,私を喰べたい、ひとでなし（５）,苗川采,未定,
KADOKAWA,26,電撃コミックスNEXT,少女戎機（１）,Ｄｏｒｍｉｃｕｍ,未定,
KADOKAWA,26,電撃コミックスNEXT,その冒険者、取り扱い注意。　～正体は無敵の下僕たちを統べる異世界最強の魔導王～（６）,満月シオン／Ｓｉｎ　Ｇｕｉｌｔｙ（ツギクル）ほか,未定,
KADOKAWA,26,電撃コミックスNEXT,高千穂ほのか先輩が好きで好きで色々ガマンできない。（２）,原つもい,未定,
KADOKAWA,26,電撃コミックスNEXT,怪物少年（１）,山路新,未定,
KADOKAWA,26,電撃コミックスNEXT,彼女が先輩にNTRれたので、先輩の彼女をNTRます（１）,未定／震電みひろほか,未定,
KADOKAWA,27,MFコミックス　ジーンシリーズ,アラクノマニア,荊木吠人,693,
KADOKAWA,27,MFコミックス　ジーンシリーズ,マーディスト　―死刑囚・風見多鶴―（３）,ゆとと／半田畔ほか,693,
KADOKAWA,27,MFコミックス　ジーンシリーズ,おしえて！　BLソムリエお兄さん（３）,下瀬川ひなる,693,
KADOKAWA,30,B’s-LOG COMICS,結界師の一輪華（１）,おだやか／クレハほか,未定,
KADOKAWA,30,B’s-LOG COMICS,浅草鬼嫁日記　あやかし夫婦は君の名前をまだ知らない。（２）,藤丸豆ノ介／友麻碧ほか,未定,
KADOKAWA,30,B’s-LOG COMICS,花街の用心棒（２）,一メルカ／深海亮ほか,未定,
KADOKAWA,30,B’s-LOG COMICS,薄幸な公爵令嬢（病弱）に、残りの人生を託されまして　前世が筋肉喪女なので、皇子さまの求愛には気づけません！？（１）,狛句／夕鷺かのうほか,未定,
KADOKAWA,30,B’s-LOG COMICS,妹に婚約者を譲れと言われました　最強の竜に気に入られてまさかの王国乗っ取り？（６）,ｈｉ８ｍｕｇｉ／柏てんほか,未定,
KADOKAWA,30,あすかコミックスCL-DX,バケモノとケダモノ（４）,蓮地,未定,
KADOKAWA,30,あすかコミックスCL-DX,SOTUS（３）,慧／ＢｉｔｔｅｒＳｗｅｅｔ,未定,
KADOKAWA,30,単行本コミックス,ラブライブ！虹ヶ咲学園スクールアイドル同好会　キズナComicBook（３）,矢立肇／公野櫻子ほか,未定,
講談社,6,KCデラックス,デスティニーラバーズ（10）,智弘カイ／カズタカ,715,
講談社,6,ヤンマガKCスペシャル,チリアクタ（２）,木村航,726,
講談社,6,ヤンマガKCスペシャル,MFゴースト（15）,しげの秀一,803,
講談社,6,ヤンマガKCスペシャル,満州アヘンスクワッド（10）,鹿子／門馬司,726,
講談社,6,ヤンマガKCスペシャル,賭博堕天録カイジ　24億脱出編（19）,福本伸行,726,
講談社,6,ヤンマガKCスペシャル,税金で買った本（４）,ずいの／系山冏,726,
講談社,6,ヤンマガKCスペシャル,ゴリラーマン40（３）,ハロルド作石,726,
講談社,6,ヤンマガKCスペシャル,DEMONS STAR（４）,阿部秀司／ミクニシン,726,
講談社,6,ヤンマガKCスペシャル,彼岸島　48日後…（35）,松本光司,726,
講談社,7,アフタヌーンKC,ビンテイジ（２）,赤堀君,748,
講談社,7,アフタヌーンKC,錬金術無人島サヴァイブ（４）,伊口紺／保志レンジ,748,
講談社,7,アフタヌーンKC,星使いセレナ（２）,ＬＥＮ［Ａ－７］,748,
講談社,8,KCデラックス,魔剣鍛冶師になりたくて！（２）,枩岡佳範／岡沢六十四ほか,726,
講談社,8,KCデラックス,東京ネオンスキャンダル（４）,がしたに／ＭＩＴＡ,715,
講談社,8,KCデラックス,七聖剣と魔剣の姫（３）,エターナル１４歳／御子柴奈々ほか,726,
講談社,8,KCデラックス,転生皇子が原作知識で最強（１）,小田童馬／相野仁,726,
講談社,8,KCデラックス,最弱な僕は〈壁抜けバグ〉で成り上がる～壁をすり抜けたら、初回クリア報酬を無限回収できました！～（１）,畑優以／北川ニキタほか,726,
講談社,8,KCデラックス,ブラック国家を追放されたけど【全自動・英霊召喚】があるから何も困らない。～最強クラスの英霊1000体が知らないうちに仕事を片付けてくれるし、みんな優しくて居心地いいんで、今さら元の国には戻りません。～（３）,コバシコ／六志麻あさほか,726,
講談社,8,KCデラックス,Destiny Unchain Online ～吸血鬼少女となって、やがて『赤の魔王』と呼ばれるようになりました～（１）,ヤチモト／ｒｅｓｎほか,726,
講談社,8,シリウスKC,ブーツレグ（３）,ヤスダスズヒト,781,
講談社,8,シリウスKC,異世界支配のスキルテイカー　ゼロから始める奴隷ハーレム（15）,笠原巴／柑橘ゆすらほか,715,
講談社,8,シリウスKC,実は俺、最強でした？（７）,高橋愛／澄守彩,748,
講談社,8,シリウスKC,幼女とスコップと魔眼王（４）,茅田丸／丁々発止ほか,748,
講談社,8,シリウスKC,よくわからないけれど異世界に転生していたようです（13）,内々けやき／あしほか,715,
講談社,8,シリウスKC,嫁いできた嫁が愛想笑いばかりしてる（６）,マツモトケンゴ,693,
