出版社,発売日,シリーズ名・書名,著者,予価,
秋田書店,16,A.L.C.DX,居るのはつらいよ　ケアとセラピーについての覚書（２）,東畑開人／いぬゐのこ,748,
秋田書店,16,A.L.C.DX,木曜日のシェフレラ　スクールカウンセラー五加木純架（１）,大澄剛,748,
秋田書店,16,MIU恋愛MAXCOMICS,今夜も夫を裏切ってます　～性の道具は年下隠れイケメン～（２）,克本かさね,748,
秋田書店,16,MIU恋愛MAXCOMICS,服従するならドクズな貴方に,秋元奈美,748,
秋田書店,16,プリンセス・コミックス,時をかけるスケバン刑事（３）,和田慎二／室長サオリ,693,
秋田書店,16,プリンセス・コミックス,Re：スケバン刑事（４）,和田慎二／福井あしび,693,
秋田書店,16,プリンセス・コミックス,スケバン刑事Pretend（３）,和田慎二／猪原賽ほか,726,
秋田書店,16,プリンセス・コミックス,茉莉花官吏伝　～後宮女官、気まぐれ皇帝に見初められ～（７）,石田リンネ／高瀬わか,693,
秋田書店,16,プリンセス・コミックス,僕らの千年と君が死ぬまでの30日間（３）,ｎａｋｅｄ　ａｐｅ／僕らの千年プロジェクト,693,
秋田書店,16,プリンセス・コミックス,君の歌声にキスを（４）（完）,薫原好江,748,
秋田書店,16,プリンセス・コミックス,アナトミア　―解剖してわかったことだが、人間は必ず死ぬようにできている―（１）,高城玲,693,
秋田書店,16,プリンセス・コミックス　プチプリ,転生聖女と神官はまだ愛を知らない（１）,貝原しじみ,700,
秋田書店,16,プリンセス・コミックス　プチプリ,僭越ながら、皇帝（候補）を教育します　ただし、後宮入りはいたしません（１）,秋月志緒／霜月星良,693,
秋田書店,16,ボニータ・コミックス,クジラの子らは砂上に歌う（23）（完）,梅田阿比,550,
秋田書店,16,ボニータ・コミックス,天上恋歌　～金の皇女と火の薬師～（７）,青木朋,693,
秋田書店,20,チャンピオンREDコミックス,フランケン・ふらん　Frantic（７）,木々津克久,726,
秋田書店,20,チャンピオンREDコミックス,絢爛たるグランドセーヌ（22）,Ｃｕｖｉｅ,726,
秋田書店,20,チャンピオンREDコミックス,僕の生徒はオトナギャル（３）,生駒陽,693,
秋田書店,20,チャンピオンREDコミックス,うそつきキツネの恋噺（３）（完）,めぷちん☆,693,
秋田書店,20,チャンピオンREDコミックス,悪魔学校にかよう落ちこぼれ最強聖女がこの世の正義を全否定（４）,サイトウケンジ／垣野内成美,726,
秋田書店,20,チャンピオンREDコミックス,異世界の姫との恋バクチに、人類の存亡がかかってます（２）,河本ほむら／ズズ,726,
秋田書店,20,ヤングチャンピオン・コミックス,孤狼の血　LEVEL2（３）（完）,常石爾來也／柚月裕子ほか,748,
秋田書店,20,ヤングチャンピオン・コミックス,QP 我妻涼～Desperado～（15）,髙橋ヒロシ／今村ＫＳＫほか,693,
秋田書店,20,ヤングチャンピオン・コミックス,カレシがいるのに（７）,柚木Ｎ’,660,
秋田書店,20,ヤングチャンピオン・コミックス,シリアルキラーランド（３）,小池ノクト,726,
秋田書店,20,ヤングチャンピオン・コミックス,デメキン（32）,ゆうはじめ／佐田正樹,726,
秋田書店,20,ヤングチャンピオン・コミックス,優駿の門　ムンク（３）,やまさき拓味,990,
秋田書店,20,ヤングチャンピオン・コミックス,異世界NTR～親友のオンナを最強スキルで堕とす方法～（４）,五里蘭堂／佐藤健悦,748,
秋田書店,20,ヤングチャンピオン・コミックス,去る者は日々に疎し（５）,葉月京／折笠りょこ,726,
秋田書店,20,ヤングチャンピオン・コミックス,劣等紋の超越ヒーラー　～無敵の回復魔法で頼れる仲間と無双する～（４）（完）,蒼月浩二／坂本憲司郎,693,
秋田書店,20,ヤングチャンピオン・コミックス,転生無敗の異世界賢者　～ゲームのジョブで楽しいセカンドライフ～（１）,蒼月浩二／黒龍眼ほか,726,
秋田書店,20,ヤングチャンピオン・コミックス,攻撃力極振りの最強魔術師　～筋力値9999の大剣士、転生して二度目の人生を歩む～（３）,友橋かめつ／ねこのゆーまほか,693,
秋田書店,20,ヤングチャンピオン・コミックス,最凶の魔王に鍛えられた勇者、異世界帰還者たちの学園で無双する（１）,紺野千昭／岩葉ほか,748,
秋田書店,20,ヤングチャンピオン・コミックス,追放されるたびにスキルを手に入れた俺が、100の異世界で2周目無双（１）,日之浦拓／仁森島司ほか,748,
秋田書店,20,ヤングチャンピオン・コミックス,片田舎のおっさん、剣聖になる　～ただの田舎の剣術師範だったのに、大成した弟子たちが俺を放ってくれない件～（３）,佐賀崎しげる／鍋島テツヒロほか,726,
秋田書店,20,ヤングチャンピオン烈コミックス,優等生と秘密のお仕事（８）,あずまゆき,693,
秋田書店,20,ヤングチャンピオン烈コミックス,お姉ちゃんはゲームをすると人が変わるお姉ちゃん（２）,ルーツ／むにゅう,693,
KADOKAWA,1,B’s-LOG COMICS,プロットからやり直せ（１）,つごもり,737,
KADOKAWA,1,B’s-LOG COMICS,役立たずと言われたので、わたしの家は独立します！（３）,黒野ユウ／遠野九重ほか,737,
KADOKAWA,1,B’s-LOG COMICS,生き残り錬金術師は街で静かに暮らしたい　～輪環の魔法薬～（２）,小原彩／のの原兎太ほか,737,
KADOKAWA,1,B’s-LOG COMICS,異世界の沙汰は社畜次第（４）,采和輝／八月八ほか,737,
KADOKAWA,1,B’s-LOG COMICS,女王オフィーリアよ、己の死の謎を解け（１）,練間エリ／石田リンネほか,737,
KADOKAWA,1,アライブ＋,クラスで2番目に可愛い女の子と友だちになった（１）,尾野凛／たかたほか,715,
KADOKAWA,1,アライブ＋,酔っぱらい盗賊、奴隷の少女を買う（１）,幾弥なごみ／新巻へもんほか,715,
KADOKAWA,1,アライブ＋,エルフが現代にいたら,琴か,792,
KADOKAWA,1,アライブ＋,呉志ワジンデン（１）,藤村勇太,748,
KADOKAWA,1,単行本コミックス,魔王は仙境学園で恋をする（１）,岩田洋季／路一心ほか,1320,
KADOKAWA,1,単行本コミックス,君は世界で一番美しい色（１）,Ｇｏｌｏ　Ｚｈａｏ,1320,
KADOKAWA,1,単行本コミックス,君は世界で一番美しい色（２）,Ｇｏｌｏ　Ｚｈａｏ,1320,
KADOKAWA,2,単行本コミックス,Mint Love（ミントラブ）　―薄荷之夏―（１）,火禾,1034,
KADOKAWA,3,ヒューコミックス,願いを叶えてくれない魔人（１）,ナラボン,715,
KADOKAWA,3,ヒューコミックス,ELDEN RING 黄金樹への道（２）,飛田ニキイチ／ＥＬＤＥＮ　ＲＩＮＧ（株式会社フロム・ソフトウェア）,未定,
KADOKAWA,3,ヒューコミックス,空手バカ異世界（４）,Ｄ．Ｐ／輝井永澄ほか,715,
KADOKAWA,3,ヒューコミックス,盤上の向日葵（１）,雨群／柚月裕子,748,
KADOKAWA,3,ヒューコミックス,異世界帰りの勇者は、ダンジョンが出現した現実世界で、インフルエンサーになって金を稼ぎます！（１）,大崎ペコ丸／Ｙ．Ａほか,715,
KADOKAWA,3,ヒューコミックス,孤狼の血（３）,小林こー／柚月裕子,748,
KADOKAWA,3,フロース　コミック,アデライド（４）,ＳＵＨＯ／Ｃｈａｅ　Ｈａｂｉｎ,1078,
KADOKAWA,3,フロース　コミック,外科医エリーゼ（８）,ｍｉｎｉ／ｙｕｉｎ,1078,
KADOKAWA,3,フロース　コミック,捨てられた皇妃（10）,ｉＮＡ／Ｙｕｎａ,1078,
KADOKAWA,3,フロース　コミック,ロイヤル・シンデレラ・ママ　天涯孤独の没落令嬢は冷徹皇帝に溺愛される（２）,ｈｉｒｏ者／すずね凜ほか,715,
KADOKAWA,3,フロース　コミック,公爵家のメイドに憑依しました（５）,Ａｌｏｈａ／Ｊｏｏａｈｒｉ,1078,
KADOKAWA,3,フロース　コミック,ある継母のメルヘン（４）,ＯＲＫＡ／Ｓｐｉｃｅ＆Ｋｉｔｔｙ,1078,
KADOKAWA,3,フロース　コミック,皇帝と女騎士（３）,Ｔｅａｍ　ＩＹＡＫ（ｗｉｎｔｅｒ・ｈｅｙｕｍ）／Ｇ．Ｍ,1078,
KADOKAWA,3,フロース　コミック,108回殺された悪役令嬢（４）　すべてを思い出したので、乙女はルビーでキセキします,鳥生ちのり／なまくらほか,715,
KADOKAWA,3,角川コミックス・エース,ロックマンちゃん（２）,河田雄志／行徒ほか,726,
KADOKAWA,3,角川コミックス・エース,ロックマンさん（２）,河田雄志／行徒ほか,726,
KADOKAWA,3,角川コミックス・エース,野球場でいただきます（３）,出内テツオ,726,
KADOKAWA,3,角川コミックス・エース,ひぐらしのなく頃に　巡（３）,竜騎士０７／赤瀬とまと,726,
KADOKAWA,3,角川コミックス・エース,ロード・エルメロイII世の事件簿（10）,東冬／三田誠／ＴＹＰＥ－ＭＯＯＮほか,726,
KADOKAWA,3,角川コミックス・エース・エクストラ,Fate/Grand Order 藤丸立香はわからない（３）,槌田／ＴＹＰＥ－ＭＯＯＮ,946,
KADOKAWA,3,単行本コミックス,MORRIS ～つのがはえた猫の冒険～（下）,カメントツ／ひなたかほりほか,946,
KADOKAWA,3,単行本コミックス,CLAMP PREMIUM COLLECTION X（２）,ＣＬＡＭＰ,770,
KADOKAWA,3,単行本コミックス,CLAMP PREMIUM COLLECTION X（３）,ＣＬＡＭＰ,770,
KADOKAWA,6,ヴァンプコミックス,セックス・ファンタジー（３）,ｍａｃｏ／鏡遊ほか,未定,
KADOKAWA,6,ヴァンプコミックス,Uterus of the Blackgoat 黒山羊の仔袋（１）,春輝／ＮＩＴＲＯ　ＯＲＩＧＩＮほか,未定,
KADOKAWA,8,BRIDGE COMICS,わたしの処女をもらってもらったその後。（１）,ぴらにあ。／高岡未来,未定,
KADOKAWA,8,BRIDGE COMICS,平安とりかえ物語（２）　居眠り姫と凶相の皇子,大島幸也／山本風碧ほか,未定,
KADOKAWA,8,BRIDGE COMICS,暁花薬殿物語（５）,霜月星良／佐々木禎子ほか,未定,
KADOKAWA,8,BRIDGE COMICS,神辺先生の当直ごはん（３）,ちんねん／能一ニェ,未定,
KADOKAWA,8,BRIDGE COMICS,ガーディアン・オブ・ザ・デッド（１）,八幡しゃけ,未定,
KADOKAWA,8,BRIDGE COMICS,百鬼夜行とご縁組　あやかしホテルの契約夫婦（２）,深田華央／マサト真希ほか,未定,
KADOKAWA,8,BRIDGE COMICS,ラストサマー・バケーション（上）,東洋トタン,未定,
KADOKAWA,8,BRIDGE COMICS,夕暮れのあなたは、少し首をかしげて（２）,宇仁田ゆみ,未定,
KADOKAWA,8,BRIDGE COMICS,ただいま、ハニー　～彼女と僕の、秘密の2%～（１）,水埜なつ／Ｍｏｍｏ,未定,
KADOKAWA,8,BRIDGE COMICS,ただいま、ハニー　～彼女と僕の、秘密の2%～（２）,水埜なつ／Ｍｏｍｏ,未定,
KADOKAWA,8,BRIDGE COMICS,結婚独身貴族（１）,村田モト／朝比奈夕菜,未定,
KADOKAWA,8,BRIDGE COMICS,結婚独身貴族（２）,村田モト／朝比奈夕菜,未定,
KADOKAWA,8,BRIDGE COMICS,DETROIT：BECOME HUMAN ―TOKYO STORIES―（１）,墨田モト／猿渡かざみほか,未定,
KADOKAWA,8,単行本コミックス,アズールレーン　スマイルディッシュ！（２）,ｎｅｏｎ．／「アズールレーン」運営,未定,
KADOKAWA,8,単行本コミックス,SHIROBAKO（４）,やとみ／藤田里奈ほか,未定,
KADOKAWA,9,ドラゴンコミックスエイジ,また殺されてしまったのですね、探偵様（１）,てにをは／いなばほか,未定,
KADOKAWA,9,ドラゴンコミックスエイジ,黒猫ニャンゴの冒険（１）　レア属性を引き当てたので、気ままな冒険者を目指します,佐藤夕子／篠浦知螺ほか,未定,
KADOKAWA,9,ドラゴンコミックスエイジ,「美人でお金持ちの彼女が欲しい」と言ったら、ワケあり女子がやってきた件。（１）,白鷺六羽／小宮地千々ほか,未定,
KADOKAWA,9,ドラゴンコミックスエイジ,限界ダンジョンの繁殖事情（１）,文屋リヱ,未定,
KADOKAWA,9,ドラゴンコミックスエイジ,デスマーチからはじまる異世界狂想曲（15）,あやめぐむ／愛七ひろほか,未定,
KADOKAWA,9,ドラゴンコミックスエイジ,デスマーチからはじまる異世界幸腹曲（２）,つむみ／愛七ひろほか,未定,
KADOKAWA,9,ドラゴンコミックスエイジ,放課後の迷宮冒険者（１）　～日本と異世界を行き来できるようになった僕はレベルアップに勤しみます～,あび／樋辻臥命ほか,未定,
KADOKAWA,9,ドラゴンコミックスエイジ,妹が推しすぎる！（２）,稲葉白,未定,
KADOKAWA,9,ドラゴンコミックスエイジ,今世は五縁がありますように！（１）,ゆきの,未定,
KADOKAWA,9,ドラゴンコミックスエイジ,社会人が築く亜人ハーレム　糖度200％のエッチなラブコメをあなたに（２）,サイトウミチ／高橋徹ほか,未定,
KADOKAWA,9,ドラゴンコミックスエイジ,宇崎ちゃんは遊びたい！（10）,丈,未定,
KADOKAWA,9,ドラゴンコミックスエイジ,レジェンド（14）,たかの雅治／神無月紅ほか,未定,
KADOKAWA,10,100％コミックス,ファイブスター物語（17）,永野護,1430,
KADOKAWA,10,ビームコミックス,真MoMo太郎伝説（１）,偉流センイチ,未定,
KADOKAWA,10,ビームコミックス,真MoMo太郎伝説（２）,偉流センイチ,未定,
KADOKAWA,10,ビームコミックス,ミューズの真髄（３）,文野紋,未定,
KADOKAWA,10,ビームコミックス,にゃこと博士,空次郎,未定,
KADOKAWA,10,ビームコミックス,アラタの獣（４）,羽生生純／本兌有ほか,未定,
KADOKAWA,10,ビームコミックス,ダニッチの怪（１）　ラヴクラフト傑作集,田辺剛,未定,
KADOKAWA,10,ビームコミックス,ダニッチの怪（２）　ラヴクラフト傑作集,田辺剛,未定,
KADOKAWA,10,角川コミックス・エース,異世界建国記（８）,ＫＯＩＺＵＭＩ／桜木桜ほか,未定,
KADOKAWA,10,角川コミックス・エース,少女型兵器は家族になりたい（２）,ななてる,726,
KADOKAWA,10,角川コミックス・エース,合鍵くんと幸せごはん（４）,黒麦はぢめ,726,
KADOKAWA,10,角川コミックス・エース,こえる大峠さん（１）,根雪れい,704,
KADOKAWA,10,角川コミックス・エース,ニッターズハイ！（３）,猫田ゆかり,未定,
KADOKAWA,10,角川コミックス・エース,両親の借金を肩代わりしてもらう条件は日本一可愛い女子高生と一緒に暮らすことでした。（１）,美月めいあ／雨音恵ほか,726,
KADOKAWA,10,角川コミックス・エース,陰キャでヲタクで貧乏だけど美人お嬢様に推されてます（１）,源素水／美月りんほか,726,
KADOKAWA,10,角川コミックス・エース,しゃしゃごもり（２）,さわむらリョウ,726,
KADOKAWA,10,角川コミックス・エース,カレとカノジョの選択（５）,緒原博綺,726,
KADOKAWA,10,角川コミックス・エース,Fate/Grand Order フロム　ロストベルト（４）,ＴＹＰＥ－ＭＯＯＮ／中谷,未定,
KADOKAWA,10,角川コミックス・エース,招かれざる神女（１）,雨咲はな／有馬ツカサほか,未定,
KADOKAWA,10,角川コミックス・エース,あすにひとふで！（１）,矢神うた／葛原昏,726,
KADOKAWA,10,角川コミックス・エース,少女怪異紀行（１）,牧野康平／枢木縁,未定,
KADOKAWA,10,単行本コミックス,鍋に弾丸を受けながら（３）,青木潤太朗／森山慎,924,
KADOKAWA,10,電撃コミックスNEXT,ソードアート・オンライン　Re:Aincrad（２）,樹深／佐藤ミトほか,未定,
KADOKAWA,10,電撃コミックスNEXT,男女の友情は成立する？（いや、しないっ！！）（２）,七菜なな／Ｋａｍｅｌｉｅほか,未定,
KADOKAWA,10,電撃コミックスNEXT,魔法科高校の優等生　2nd Season（３）,佐島勤／おだまさるほか,未定,
KADOKAWA,14,MFC,プロ奢ラレヤー　～働かずに生きるコツ～（１）,萬田ひろし／プロ奢ラレヤー,未定,
KADOKAWA,14,MFC,ひろゆき、異世界でも論破で無双します（２）,高菜八期／はたしま卯月ほか,未定,
KADOKAWA,14,MFC,メゾン・ド・レインボー（１）,榎屋克優／レインボー,未定,
KADOKAWA,15,B’s-LOVEY COMICS,愛想が尽きない,ばせう,未定,
KADOKAWA,15,B’s-LOVEY COMICS,恋する彼のシークレット・チャンネル,茶柱ぷぅ,未定,
KADOKAWA,15,B’s-LOVEY COMICS,リップラインはキスでみだして,ゴロイチ,未定,
KADOKAWA,15,ジーンLINE,201号室のおとなりさん（１）,日向きょう,693,
KADOKAWA,15,ハルタコミックス,ハルタ　2023-MARCH volume 102,ハルタ編集部,未定,
KADOKAWA,15,ハルタコミックス,アビスアジュールの罪人（３）,冨明仁,未定,
KADOKAWA,15,ハルタコミックス,夜の名前を呼んで（４）,三星たま,未定,
KADOKAWA,17,Pomme Comics,未亡人アンネの閨の手ほどき（１）,秋芳あめり／和泉和歌ほか,未定,
KADOKAWA,17,フルールコミックス,偏りがある愛なので,しちみや,未定,
KADOKAWA,17,フルールコミックス,やさぐれ男は恋に惑う,赤根晴,未定,
KADOKAWA,17,フルールコミックス,俺の先生は甘えたがり,わり子,未定,
KADOKAWA,17,フルールコミックス,僕の番は猫紳士　横濱子育て編,アサナエアラタ,未定,
KADOKAWA,17,フルールコミックス,ただの友達じゃなくなる瞬間,なつきゆか,未定,
KADOKAWA,17,フルールコミックス,メンズ地下アイドルは過酷すぎる,紫ネル,未定,
KADOKAWA,17,フロース　コミック,元・傾国の美女とフラグクラッシャー王太子（３）　転生しても処刑エンドが回避できません！？,吾田なぐさ／瑠美るみ子ほか,未定,
KADOKAWA,17,フロース　コミック,転生令嬢は冒険者を志す（４）,櫻太助／小田ヒロほか,未定,
KADOKAWA,17,フロース　コミック,冷酷皇帝は人質王女を溺愛中（１）　なぜかぬいぐるみになって抱かれています,あのねノネ／奏舞音ほか,未定,
KADOKAWA,17,フロース　コミック,魔王様にパフェを作ったら喜ばれました（５）,要龍,未定,
KADOKAWA,17,フロース　コミック,呪われ聖女、暴君皇帝の愛猫になる（１）　溺愛されるのがお仕事って全力で逃げたいんですが？,群青街／小蔦あおい,未定,
KADOKAWA,17,フロース　コミック,復讐の皇后（７）,Ｋｉｍ　Ｓｏ　Ｈｙｕｎ／ＭＵＳＯ,未定,
KADOKAWA,17,フロース　コミック,復讐の皇后（８）,Ｋｉｍ　Ｓｏ　Ｈｙｕｎ／ＭＵＳＯ,未定,
KADOKAWA,17,フロース　コミック,大獣公とユニコニスの乙女（２）,杉町のこ／柚原テイル,未定,
KADOKAWA,17,フロース　コミック,黒狼王と白銀の贄姫　辺境の地で最愛を得る,白木苺／高岡未来ほか,未定,
KADOKAWA,17,フロース　コミック,転生義経は静かに暮らしたい（１）,彩綺いろは／田井ノエルほか,715,
KADOKAWA,17,フロース　コミック,脇役令嬢に転生しましたがシナリオ通りにはいかせません！（３）,屋形／柏てんほか,715,
KADOKAWA,17,フロース　コミック,転生後宮伝～孤独な姫は皇帝の愛執に溺れる～（２）,ザネリ／晴日青,未定,
KADOKAWA,17,フロース　コミック,百花娘々奮闘記～残念公主は天龍と花の夢を見る～（２）,朱子弘清／高井うしお,未定,
KADOKAWA,17,フロース　コミック,婚約破棄の悪意は娼館からお返しします（３）,うもう／皐月めい,未定,
KADOKAWA,17,フロース　コミック,竜王サマ、この結婚はなかったことにしてください！（１）,未定／葛城阿高ほか,未定,
KADOKAWA,17,フロース　コミック,残念系悪役令嬢は3年後に破滅するようです（１）,志水しゅな／丸井とまと,未定,
KADOKAWA,17,フロース　コミック,残念系悪役令嬢は3年後に破滅するようです（２）,志水しゅな／丸井とまと,未定,
KADOKAWA,17,フロース　コミック,残念系悪役令嬢は3年後に破滅するようです（３）,志水しゅな／丸井とまと,未定,
KADOKAWA,22,シルフコミックス,彼女と彼の関係（１）　～平凡な早川さんと平凡な三浦くんの非凡な関係～,宇佐見よし／六つ花えいこほか,未定,
KADOKAWA,22,シルフコミックス,ふつつかな父娘ではありますが　アンコール！,長神,未定,
KADOKAWA,22,単行本コミックス,この世界の攻略本を拾ってしまいました（１）,アッチあい,未定,
KADOKAWA,23,MFC,きょうのようじょ,未定,未定,
KADOKAWA,23,MFC,シロとくじら（２）,ｔｕｎｒａｌ,未定,
KADOKAWA,23,MFC,異世界闘牌記（２）,カガミツキ／和多乃原かぼれん,未定,
KADOKAWA,23,MFC,JC、殺人鬼やめました（２）,洋介犬,990,
KADOKAWA,23,MFC,異世界ランジェリーショップ（１）,岡まだち／今井真椎,未定,
KADOKAWA,23,MFC,異世界ランジェリーショップ（２）,岡まだち／今井真椎,未定,
KADOKAWA,23,MFC,植物モンスター娘日記　～聖女だった私が裏切られた果てにアルラウネに転生してしまったので、これからは光合成をしながら静かに植物ライフを過ごします～（３）,ぐう／水無瀬ほか,未定,
KADOKAWA,23,MFC,魔法使いマナと叡痴の扉（３）,ｈｏｉｈｏｉ,未定,
KADOKAWA,23,MFC,ホームレス転生（９）　～異世界で自由すぎる自給自足生活～,久遠まこと／徳川レモンほか,未定,
KADOKAWA,23,MFC,塔の管理をしてみよう（16）,盧恩＆雪笠（Ｆｒｉｅｎｄｌｙ　Ｌａｎｄ）／早秋ほか,未定,
KADOKAWA,23,MFC,槍の勇者のやり直し（11）,にぃと／アネコユサギほか,未定,
KADOKAWA,23,MFC,完全回避ヒーラーの軌跡（８）,倭ヒナ／ぷにちゃんほか,未定,
KADOKAWA,23,MFC,成長チートでなんでもできるようになったが、無職だけは辞められないようです（18）,橋本良太／時野洋輔ほか,未定,
KADOKAWA,23,MFC,宝くじで40億当たったんだけど異世界に移住する（13）,今井ムジイ／すずの木くろほか,未定,
KADOKAWA,23,MFC,俺だけレベルアップな件（11）,ＤＵＢＵ（ＲＥＤＩＣＥ　ＳＴＵＤＩＯ）／Ｃｈｕｇｏｎｇ,未定,
KADOKAWA,23,MFC,俺だけレベルアップな件（12）,ＤＵＢＵ（ＲＥＤＩＣＥ　ＳＴＵＤＩＯ）／Ｃｈｕｇｏｎｇ,未定,
KADOKAWA,23,MFC,性別不明な中性僕っ子とお姉さん,つみきつき,未定,
KADOKAWA,23,MFC,リメイク・リライフ　30歳になると自由に性別と身体を作り直せる世界の話,あぬ,未定,
KADOKAWA,23,MFC,目つき悪い子かわいい子（３）,ハミタ,未定,
KADOKAWA,23,MFC,くたびれ中年と星詠みの少女　「加護なし」と笑われたオッサンですが、実は最強の魔導具使いでした,未定／二八乃端月ほか,未定,
KADOKAWA,23,MFC,リコリス・リコイル　公式コミックアンソロジー　リピート（２）,Ｓｐｉｄｅｒ　Ｌｉｌｙ,未定,
KADOKAWA,23,MFC,リコリス・リコイル　リコレクト（１）,阿部かなり／Ｓｐｉｄｅｒ　Ｌｉｌｙ,未定,
KADOKAWA,23,MFC,異世界おじさん（９）,殆ど死んでいる,未定,
KADOKAWA,23,MFコミックス　アライブシリーズ,Dead by Daylight 公式アンソロジー,未定,715,
KADOKAWA,23,MFコミックス　アライブシリーズ,乙女怪獣キャラメリゼ（７）,蒼木スピカ,671,
KADOKAWA,23,MFコミックス　アライブシリーズ,世界の終わりの世界録（10）,雨水龍／細音啓ほか,671,
KADOKAWA,23,MFコミックス　アライブシリーズ,戦闘員、派遣します！（10）,鬼麻正明／暁なつめほか,671,
KADOKAWA,23,MFコミックス　アライブシリーズ,幼なじみが絶対に負けないラブコメ（６）,井冬良／二丸修一ほか,671,
KADOKAWA,23,MFコミックス　アライブシリーズ,幼なじみが絶対に負けないラブコメ　お隣の四姉妹が絶対にほのぼのする日常（３）,葵季むつみ／二丸修一ほか,671,
KADOKAWA,23,MFコミックス　アライブシリーズ,神童勇者とメイドおねえさん（５）,上杉響士郎／望公太ほか,671,
KADOKAWA,23,MFコミックス　フラッパーシリーズ,僕の妻は感情がない（６）,杉浦次郎,704,
KADOKAWA,23,MFコミックス　フラッパーシリーズ,日替わりウィッグの桂さん,渡りに船,704,
KADOKAWA,24,あすかコミックスDX,男子高生の拝み屋修行（１）,桜屋えん,未定,
KADOKAWA,24,あすかコミックスDX,男子高生の拝み屋修行（２）,桜屋えん,未定,
KADOKAWA,24,あすかコミックスDX,エイタパ・ニーチ協奏曲,あべまりな,未定,
KADOKAWA,25,角川コミックス・エース,FPSの友達とリアルで会う漫画,ちくわ。,未定,
KADOKAWA,25,角川コミックス・エース,異世界はスマートフォンとともに。（13）,そと／冬原パトラほか,未定,
KADOKAWA,25,角川コミックス・エース,幼女戦記（27）,東條チカ／カルロ・ゼンほか,未定,
KADOKAWA,25,角川コミックス・エース,オーバーロード（18）,深山フギン／大塩哲史ほか,未定,
KADOKAWA,25,角川コミックス・エース,オーバーロード　不死者のOh！（11）,じゅうあみ／丸山くがねほか,未定,
KADOKAWA,25,角川コミックス・エース,シャバの「普通」は難しい（７）,ばたこ／中村颯希ほか,未定,
KADOKAWA,25,角川コミックス・エース,Fate/Apocrypha（14）,石田あきら／東出祐一郎ほか,未定,
KADOKAWA,25,角川コミックス・エース,俺の妹がこんなに可愛いわけがない　あやせif（３）,伏見つかさ／渡会けいじほか,未定,
KADOKAWA,25,角川コミックス・エース,治癒魔法の間違った使い方　～戦場を駆ける回復要員～（12）,九我山レキ／くろかたほか,未定,
KADOKAWA,25,角川コミックス・エース,隣の宇宙人がコワい（２）,阿東里枝,未定,
KADOKAWA,25,角川コミックス・エース,人外教室の人間嫌い教師　ヒトマ先生、私たちに人間を教えてくれますか……？（１）,来栖夏芽／泉彩ほか,704,
KADOKAWA,25,角川コミックス・エース,まいまいまいごえん（２）,株式会社サンリオ／鍋谷やかん,未定,
KADOKAWA,25,角川コミックス・エース,聖剣学院の魔剣使い（６）,蛍幻飛鳥／志瑞祐ほか,未定,
KADOKAWA,25,角川コミックス・エース,すべての人類を破壊する。それらは再生できない。（12）,横田卓馬／伊瀬勝良,未定,
KADOKAWA,25,角川コミックス・エース,機動戦士ムーンガンダム（11）,福井晴敏／虎哉孝征ほか,未定,
