KADOKAWA,9,ドラゴンコミックスエイジ,トリアージX（26）,佐藤ショウジ,726,
講談社,17,講談社コミックス,EDENS ZERO（25）,真島ヒロ,528,
講談社,17,講談社コミックス,女神のカフェテラス（9）,瀬尾公治,528,
講談社,17,講談社コミックス,彼女、お借りします（30）,宮島礼吏,528,
講談社,20,ヤンマガKCスペシャル,タダでは抱かれません（3）,檜原フキ,726,
集英社,3,ジャンプコミックス,僕のヒーローアカデミア（37）,堀越耕平,528,
日本文芸社,17,ニチブン・コミックス,女子寮猫のタマさん（３）,春輝,792,
