出版社,発売日,シリーズ名・書名,著者,予価,
講談社,12,BE LOVE KC,ギルティ　～鳴かぬ蛍が身を焦がす～（11）,丘上あい,550,
講談社,12,BE LOVE KC,この恋、茶番につき！？（５）,山中梅鉢,726,
講談社,12,BE LOVE KC,愛しい嘘　優しい闇（５）,愛本みずほ,726,
講談社,12,BE LOVE KC,またのお越しを（１）,おざわゆき,726,
講談社,12,KC KISS,おとなになっても（７）,志村貴子,550,
講談社,12,KC KISS,七つ屋志のぶの宝石匣（17）,二ノ宮知子,550,
講談社,12,KC KISS,のだめカンタービレ　新装版（12）,二ノ宮知子,1320,
講談社,12,KCデザート,花野井くんと恋の病（11）,森野萌,528,
講談社,12,KCデザート,つむぐと恋になるふたり（２）,タアモ,550,
講談社,12,KCデザート,桜のひめごと　～裏吉原恋事変～（５）,鈴菜,550,
講談社,12,KCデザート,運命の人に出会う話（２）,あなしん,528,
講談社,12,KCデザート,NとS（６）,金田一蓮十郎,528,
講談社,12,KCデラックス,どうせ、恋してしまうんだ。（５）,満井春香,517,
講談社,12,KCデラックス,キスは10年たってから（４）,中村ユキチ,550,
講談社,12,KCデラックス,王子が私をあきらめない！（12）,アサダニッキ,528,
講談社,12,KCデラックス,男たちは寝かせてくれない（１）,三月トモコ,517,
講談社,12,KCデラックス,猫になりたい田万川くん（１）,灯乃モト,748,
講談社,12,KCデラックス,転生したら、彼氏何人できるかな？（２）,中江みかよ,726,
講談社,12,KCデラックス,コミック版　恋の病と野郎組2（上）,ＮＴＶ・Ｊ　Ｓｔｏｒｍ／ウラ,528,
講談社,12,講談社コミックスなかよし,ヴァンパイア男子寮（10）,遠山えま,517,
講談社,12,講談社コミックス別冊フレンド,恋のはじまり（７）,蒼井まもる,528,
講談社,12,講談社コミックス別冊フレンド,佐倉は私を好きすぎる（３）,雪宮ふゆ,528,
講談社,12,講談社コミックス別冊フレンド,弁護士と17歳（６）,小野アンビ,528,
講談社,12,講談社コミックス別冊フレンド,婚約者さまから逃げられない（３）,柚月純,528,
講談社,12,講談社コミックス別冊フレンド,香月さんの恋する時間（３）,相川ヒロ,528,
講談社,12,講談社コミックス別冊フレンド,カワイイなんて聞いてない！！（５）,春藤なかば,528,
講談社,17,KCデラックス,東京卍リベンジャーズ　フルカラー短篇集（１）　SO YOUNG,和久井健,未定,
講談社,17,KCデラックス,め組の大吾　救国のオレンジ（５）,曽田正人／冨山玖呂,726,
講談社,17,KCデラックス,化物語（18）,西尾維新／大暮維人,528,
講談社,17,KCデラックス,犬になったら好きな人に拾われた。（６）,古川五勢,704,
講談社,17,KCデラックス,夜子とおつとめどうぶつ（１）,石田万,726,
講談社,17,KCデラックス,新　仮面ライダーSPIRITS（32）,村枝賢一／石ノ森章太郎,748,
講談社,17,KCデラックス,SHAMAN KING ＆a garden（４）,武井宏之／ジェット草村ほか,715,
講談社,17,マガジンエッジKC,SHAMAN KING THE SUPER STAR（６）,武井宏之,748,
講談社,17,マガジンエッジKC,SHAMAN KING マルコス（５）,武井宏之／ジェット草村,715,
講談社,17,マガジンエッジKC,SHAMAN KING FAUST8 永遠のエリザ（３）,武井宏之／虎走かけるほか,715,
講談社,17,マガジンエッジKC,らぶキョ　～家庭教師が××すぎて勉強どころじゃない～（３）,多喜れい,715,
講談社,17,マガジンエッジKC,ブレス（１）,園山ゆきの,715,
講談社,17,マガジンエッジKC,コウガさんの噛みぐせ（３）,月野和青,715,
講談社,17,マガジンエッジKC,オフ会したらとんでもないやつが来た話（２）,ｍｉｉ．ｍ,693,
講談社,17,マガジンエッジKC,中禅寺先生物怪講義録　先生が謎を解いてしまうから。（６）,志水アキ／京極夏彦,715,
講談社,17,マガジンエッジKC,私の胎の中の化け物（１）,中村すすむ,715,
講談社,17,講談社コミックス,青のミブロ（４）,安田剛士,528,
講談社,17,講談社コミックス,EDENS ZERO（22）,真島ヒロ,528,
講談社,17,講談社コミックス,黙示録の四騎士（８）,鈴木央,528,
講談社,17,講談社コミックス,インフェクション（28）,及川徹,528,
講談社,17,講談社コミックス,きみが女神ならいいのに（１）,柏木香乃,528,
講談社,17,講談社コミックス,イレギュラーズ（５）,松本直記,528,
講談社,17,講談社コミックス,東大リベンジャーズ（３）,船津紳平,528,
講談社,17,講談社コミックス,東京卍リベンジャーズ（29）,和久井健,528,
講談社,17,講談社コミックス月刊マガジン,龍帥の翼　史記・留侯世家異伝（23）,川原正敏,605,
講談社,17,講談社コミックス月刊マガジン,陸奥圓明流異界伝　修羅の紋　ムツさんはチョー強い？！（５）,川原正敏／甲斐とうしろう,572,
講談社,17,講談社コミックス月刊マガジン,ピーチボーイリバーサイド（12）,ヨハネ／クール教信者,528,
講談社,17,講談社コミックス月刊マガジン,君じゃなきゃダメな奴隷少女（１）,青目槙斗,528,
講談社,18,星海社COMICS,幸せカナコの殺し屋生活（７）,若林稔弥,未定,
講談社,19,ヤンマガKCスペシャル,クロウマン（２）,夜光虫,825,
講談社,19,ヤンマガKCスペシャル,マルジナルテイラ（３）,ｌｉｍｌｉｍ,726,
講談社,19,ヤンマガKCスペシャル,3×3EYES 鬼籍の闇の契約者（７）,高田裕三,726,
講談社,19,ヤンマガKCスペシャル,影霧街（２）,大瀬戸陸,726,
講談社,19,ヤンマガKCスペシャル,僕は君たちを支配する（２）,千田大輔,726,
講談社,19,ヤンマガKCスペシャル,追放された転生重騎士はゲーム知識で無双する（２）,猫子／武六甲理衣ほか,726,
講談社,19,ヤンマガKCスペシャル,純猥談（２）　4年経っても、手を出してこない彼氏のことがけっこう好きだ。,田川とまた／純猥談編集部,726,
講談社,19,ヤンマガKCスペシャル,バニーズクエスト（１）,戸崎映,726,
講談社,19,ヤンマガKCスペシャル,魔女と野獣（10）,佐竹幸典,803,
講談社,23,KCデラックス,ルート　～雪の王国　目覚める星たち～（１）,秦和生,748,
講談社,23,アフタヌーンKC,山口つばさ短編集　ヌードモデル,山口つばさ,748,
講談社,23,アフタヌーンKC,ケモ夫人（３）,藤想,935,
講談社,23,イブニングKC,賊軍　土方歳三（７）,赤名修,715,
講談社,23,イブニングKC,紫電改343（７）,須本壮一,715,
講談社,23,イブニングKC,きりもやびより（３）,みずしな孝之,726,
講談社,23,イブニングKC,A-BOUT！　SURF（４）,市川マサ,715,
講談社,23,イブニングKC,SとX ～セラピスト霜鳥壱人の告白～（３）,多田基生,715,
講談社,23,モーニングKC,BATMAN JUSTICE BUSTER（２）,清水栄一×下口智裕／ＤＣ　ＣＯＭＩＣＳ,715,
講談社,23,モーニングKC,ウチは別れて暮らしてる（３）,カワハラ恋,726,
講談社,23,モーニングKC,未熟なふたりでございますが（12）,カワハラ恋,726,
講談社,23,モーニングKC,花織さんは転生しても喧嘩がしたい（２）,氷川へきる,726,
講談社,23,モーニングKC,この会社に好きな人がいます（12）,榎本あかまる,726,
講談社,23,モーニングKC,西遊妖猿伝　西域篇　火焔山の章（４）,諸星大二郎,836,
講談社,23,モーニングKC,吉原プラトニック（２）,オキモト・シュウ／藤川よつ葉,715,
講談社,23,モーニングKC,コウノドリ　新型コロナウイルス編,鈴ノ木ユウ,715,
講談社,23,モーニングKC,恋とゲバルト（４）,細野不二彦,715,
講談社,23,モーニングKC,刷ったもんだ！（７）,染谷みのる,748,
講談社,23,モーニングKC,紛争でしたら八田まで（10）,田素弘,715,
講談社,23,モーニングKC,ワールド　イズ　ダンシング（５）,三原和人,715,
講談社,23,モーニングKC,都合のいい果て（１）,山田佳奈／志水アキ,737,
講談社,23,モーニングKC,ザ・ゲームスターズ（１）,オノ・ナツメ,825,
講談社,23,モーニングKC,艦隊のシェフ（３）,池田邦彦／萩原玲二,715,
講談社,23,モーニングKC,マンガ　サ道　forビギナーズ　著者傑作選,タナカカツキ,715,
講談社,23,モーニングKC,マンガ　サ道～マンガで読むサウナ道～（６）,タナカカツキ,715,
講談社,23,モーニングKC,ヒラエスは旅路の果て（３）,鎌谷悠希,715,
講談社,23,ワイドKC,とりぱん（30）,とりのなん子,836,
講談社,29,モーニングKC,この世界は不完全すぎる（７）,左藤真通,726,
講談社,30,KCx,「地味でつまらない」と捨てられたので、地道に錬金術師を目指します！～堅実令嬢は婚約破棄後に幸せになる～（３）,ちあき楽／柚子れもん,715,
講談社,30,KCx,聖女と魔王の偽装婚約～手に手をとってホワイト国家を作ります～（１）,海野電球／鳥原習,748,
集英社,4,ジャンプコミックス,HEART GEAR（４）,タカキツヨシ,693,
集英社,4,ジャンプコミックス,守れ！しゅごまる（３）,伊原大貴,506,
集英社,4,ジャンプコミックス,神食の料理人（３）,鈴木小波,506,
集英社,4,ジャンプコミックス,口が裂けても君には（６）,梶本あかり,660,
集英社,4,ジャンプコミックス,ONE PIECE（103）,尾田栄一郎,484,
集英社,4,ジャンプコミックス,ONE PIECE episode A（１）,Ｂｏｉｃｈｉ／石山諒ほか,550,
集英社,4,ジャンプコミックス,ONE PIECE episode A（２）,Ｂｏｉｃｈｉ／石山諒ほか,550,
集英社,4,ジャンプコミックス,SAKAMOTO DAYS（８）,鈴木祐斗,484,
集英社,4,ジャンプコミックス,アオのハコ（６）,三浦糀,484,
集英社,4,ジャンプコミックス,あかね噺（２）,末永裕樹／馬上鷹将,484,
集英社,4,ジャンプコミックス,地球の子（２）,神海英雄,484,
集英社,4,ジャンプコミックス,僕とロボコ（９）,宮崎周平,484,
集英社,4,ジャンプコミックス,食戟のサンジ,附田祐斗／佐伯俊ほか,506,
集英社,4,ジャンプコミックス,逃げ上手の若君（７）,松井優征,484,
集英社,4,ジャンプコミックス,アヤシモン（３）,賀来ゆうじ,484,
集英社,4,ジャンプコミックス,呪術廻戦（20）,芥見下々,484,
集英社,4,ジャンプコミックス,血界戦線　Back 2 Back（10）,内藤泰弘,594,
集英社,4,ジャンプコミックス,憂国のモリアーティ（18）,竹内良輔／三好輝,528,
集英社,4,ジャンプコミックス,Thisコミュニケーション（７）,六内円栄,550,
集英社,4,ジャンプコミックス,ダークギャザリング（10）,近藤憲一,528,
集英社,4,ジャンプコミックス,鴨乃橋ロンの禁断推理（７）,天野明,660,
集英社,4,ジャンプコミックス,ダンダダン（６）,龍幸伸,528,
集英社,4,ジャンプコミックス,全部ぶっ壊す（３）,へじていと／山岸菜,693,
集英社,4,ジャンプコミックス,左ききのエレン（21）,かっぴー／ｎｉｆｕｎｉ,506,
集英社,4,ジャンプコミックス,腹腹先生（３）,高口楊,748,
集英社,4,ジャンプコミックス,マリッジトキシン（１）,静脈／依田瑞稀,550,
集英社,4,ジャンプコミックス,幕末賭博バルバロイ（１）,河本ほむら／羽田豊隆,693,
集英社,4,ジャンプコミックス,ドラゴンボール超（19）,鳥山明／とよたろう,484,
集英社,4,ジャンプコミックス,キン肉マン（79）,ゆでたまご,484,
集英社,4,ジャンプコミックス,オカルトーク！（１）,大崎知仁／ニナハチ,506,
集英社,4,ジャンプコミックス,オカルトーク！（２）,大崎知仁／ニナハチ,506,
集英社,4,ジャンプコミックス,キャプテン翼　ライジングサン（17）,高橋陽一,506,
集英社,4,ジャンプコミックス,ウィッチウォッチ（７）,篠原健太,484,
集英社,4,ジャンプコミックス,マジメサキュバス柊さん（３）,ちると,693,
集英社,4,ジャンプコミックス,Dr.STONE 公式ファンブック　科学王国事典,稲垣理一郎／Ｂｏｉｃｈｉ,1100,
集英社,4,ヤングジャンプコミックス,終末のハーレム　ファンタジア学園（３）,ＬＩＮＫ／ＳＡＶＡＮほか,693,
集英社,19,ホーム社書籍扱コミックス,壬生義士伝（12）,浅田次郎／ながやす巧,704,
集英社,19,ヤングジャンプコミックス,新しいきみへ（２）,三都慎司,660,
集英社,19,ヤングジャンプコミックス,不倫食堂（21）,山口譲司,693,
集英社,19,ヤングジャンプコミックス,怨み屋本舗WORST（20）,栗原正尚,660,
集英社,19,ヤングジャンプコミックス,NEETING LIFE ニーティング・ライフ（上）,筒井哲也,715,
集英社,19,ヤングジャンプコミックス,境界のエンドフィール（１）,近藤たかし／アントンシク,715,
集英社,19,ヤングジャンプコミックス,ドクターゼロス　～スポーツ外科医・野並社の情熱～（４）,石川秀幸／橋本スズヒラ,715,
集英社,19,ヤングジャンプコミックス,イリオス（１）,円城寺真己,715,
集英社,19,ヤングジャンプコミックス,鬼獄の夜（14）,加藤キャシー,693,
集英社,19,ヤングジャンプコミックス,ウマ娘　シンデレラグレイ（８）,久住太陽／杉浦理史ほか,715,
集英社,19,ヤングジャンプコミックス,ジャンケットバンク（８）,田中一行,693,
集英社,19,ヤングジャンプコミックス,平成少年ダン（２）,サンカクヘッド,693,
集英社,19,ヤングジャンプコミックス,TIGER＆BUNNY 2 THE COMIC（１）,吉田恵里香／上田宏ほか,715,
集英社,19,ヤングジャンプコミックス,瞬きより迅く！！（６）,ふなつかずき,693,
集英社,19,ヤングジャンプコミックス,惰性67パーセント（９）,紙魚丸,660,
集英社,19,ヤングジャンプコミックス,兵器少女（２）,千田浩之,693,
集英社,19,ヤングジャンプコミックス,銀河英雄伝説（24）,田中芳樹／藤崎竜,638,
集英社,19,ヤングジャンプコミックス,カモのネギには毒がある　加茂教授の人間経済学講義（２）,甲斐谷忍／夏原武,660,
集英社,19,ヤングジャンプコミックス,ドラフトキング（12）,クロマツテツロウ,660,
集英社,19,ヤングジャンプコミックス,インペリアルバスケット（１）,水溜祐介,715,
集英社,19,ヤングジャンプコミックス,万能会社員菅田くん（１）,山田しいた,715,
集英社,19,ヤングジャンプコミックス,TOUGH 龍を継ぐ男（25）,猿渡哲也,594,
集英社,19,ヤングジャンプコミックス,生産職を極め過ぎたら伝説の武器が俺の嫁になりました（５）,あまうい白一／神武ひろよしほか,693,
集英社,19,ヤングジャンプコミックス,善人おっさん、生まれ変わったらSSSランク人生が確定した（６）,三木なずな／ゆづましろほか,693,
集英社,19,ヤングジャンプコミックス,努力しすぎた世界最強の武闘家は、魔法世界を余裕で生き抜く。（８）,わんこそば／ながつきまさ美ほか,715,
集英社,19,ヤングジャンプコミックス,元勇者は静かに暮らしたい（１）,こうじ／鳴瀬ひろふみほか,693,
集英社,19,ヤングジャンプコミックス,オットマン　―OTTOMAN―（４）,金沢真之介,693,
集英社,19,ヤングジャンプコミックス,BUNGO ―ブンゴ―（32）,二宮裕次,638,
集英社,19,愛蔵版コミックス,ローゼンメイデン　愛蔵版（７）,ＰＥＡＣＨ－ＰＩＴ,1430,
集英社,19,愛蔵版コミックス,職業：女～元アイドル27歳、枕営業も限界なのでパパ婚活します～（１）,ふめいちゃん／大久保ニュー,968,
集英社,19,集英社ホームコミックス,今夜、寿司屋で。　～至福の日本酒～（２）,早川光／瀬上あきら,825,
集英社,19,集英社ホームコミックス,キャルルCITYの文鳥医師団,まるいミカ,858,
集英社,25,eyesコミックス,あちらこちらぼくら（の、あれからとこれから・２）,たなと,825,
集英社,25,オフィスユーコミックス,あの人は昨日と同じ空を見上げてる（７）,宮川匡代,550,
集英社,25,マーガレットコミックス,アンサー（４）,Ｍａｒｉａ,693,
集英社,25,マーガレットコミックス,はやくしたいふたり（８）,日下あき,506,
集英社,25,マーガレットコミックス,黒婚　―ブラマリ―（８）,藍川さき,484,
集英社,25,マーガレットコミックス,狼に鈴（２）,中原アヤ,528,
集英社,25,マーガレットコミックス,抱きしめて　ついでにキスも（９）,美森青,484,
集英社,25,マーガレットコミックス,モジコイネネコイ（10）,佐藤ざくり,506,
集英社,25,マーガレットコミックス,柊先輩とおふたりさま（２）,水野美波,484,
集英社,25,マーガレットコミックス,サクラ、サク。（５）,咲坂伊緒,484,
集英社,25,マーガレットコミックス,君がトクベツ（10）,幸田もも子,484,
集英社,25,マーガレットコミックス,アイマイミーマイン（１）,結木悠,484,
集英社,25,マーガレットコミックス,ピンクとハバネロ（３）,里中実華,484,
集英社,25,ヤングジャンプコミックス,孤食ロボット（８）,岩岡ヒサエ,748,
集英社,25,りぼんマスコットコミックス,君視彩の恋（３）,大詩りえ,506,
集英社,25,りぼんマスコットコミックス,放課後は君の彼女（３）,佐々木奈緒,506,
集英社,25,りぼんマスコットコミックス,るるてる　ルル魔法学校においでよ（２）,こきち,506,
集英社,25,りぼんマスコットコミックス,春雨と恋もよう（２）,行村コウ,484,
集英社,25,りぼんマスコットコミックス,骨の髄まで愛してね（２）,小林ユキ,506,
集英社,30,愛蔵版コミックス,谷口ジローコレクション14 神々の山嶺（４）,谷口ジロー／夢枕獏,3850,
小学館,4,小学館クリエイティブ単行本,ハートカクテル　ミュージック＆クルーズ　サンセット,わたせせいぞう,3520,
小学館,5,フラワーコミックス〔スペシャル〕,アキラとあきら,池井戸潤／登田好美,649,
小学館,10,ゲッサン少年サンデーコミックス,大ダーク（５）,林田球,968,
小学館,10,ゲッサン少年サンデーコミックス,アオイホノオ（27）,島本和彦,715,
小学館,10,サンデーうぇぶりSSCS,ちょっとだけ抜けちゃう柊さん（４）,うらのりつ,715,
小学館,10,フラワーCアルファ,夢の雫、黄金の鳥籠（17）,篠原千絵,499,
小学館,10,フラワーCアルファ,モザイクラブシャワー（２）,佐々木柚奈,530,
小学館,10,フラワーCアルファ,花嫁に配属されました（12）,桃乃みく,530,
小学館,10,フラワーCアルファ,青の花　器の森（10）,小玉ユキ,499,
小学館,10,フラワーCアルファ,海神の花嫁（７）,小純月子,499,
小学館,10,裏少年サンデーコミックス,灼熱カバディ（22）,武蔵野創,715,
小学館,10,裏少年サンデーコミックス,送球ボーイズ（23）,フウワイ／サカズキ九,550,
小学館,10,裏少年サンデーコミックス,先生で○○しちゃいけません！（６）,武者サブ,715,
小学館,10,裏少年サンデーコミックス,メディアミックスメイデン（３）,丸戸史明／武者サブ,715,
小学館,10,裏少年サンデーコミックス,うしろの正面　カムイさん（５）,えろき／コノシロしんこ,715,
小学館,10,裏少年サンデーコミックス,史上最強オークさんの楽しい異世界ハーレムづくり（10）,月夜涙／みわべさくらほか,715,
小学館,10,裏少年サンデーコミックス,異世界ナンパ（４）,滝本竜彦／みやけりくほか,715,
小学館,10,裏少年サンデーコミックス,Helck 新装版（５）,七尾ナナキ,730,
小学館,10,裏少年サンデーコミックス,勇者は校則違反になりますか？（３）,有馬レンジ,715,
小学館,10,裏少年サンデーコミックス,ザッケン！（２）,上村奈帆／プクプク,715,
小学館,12,サンデーうぇぶりSSC,異世界ワンターンキル姉さん　～姉同伴の異世界生活はじめました～（８）,このえ／田口ケンジ,715,
小学館,12,サンデーうぇぶりSSC,廃妃は再び玉座に昇る　～耀帝後宮異史～（４）,はるおかりの／ミナミ,715,
小学館,12,サンデーうぇぶりSSC,愛してるゲームを終わらせたい（２）,堂本裕貴,715,
小学館,12,サンデーうぇぶりSSC,僕が死ぬだけの百物語（４）,的野アンジ,715,
小学館,12,ビッグ　コミックス,バイオレンスアクション（７）,浅井蓮次／沢田新,715,
小学館,12,ビッグ　コミックス,死神の初恋～没落華族の令嬢は愛を知らない死神に嫁ぐ～（３）,朝比奈希夜／榊空也ほか,715,
小学館,12,ビッグ　コミックス,大阪マダム、後宮妃になる！（３）,田井ノエル／カズアキほか,715,
小学館,12,ビッグ　コミックス,蟲愛づる姫君の結婚　～後宮はぐれ姫の蠱毒と謎解き婚姻譚～（１）,宮野美嘉／碧風羽ほか,790,
小学館,12,ビッグ　コミックス,強すぎて勇者パーティーを卒業した最強剣士、魔法学園でも愛される（１）,あまうい白一／生倉大福,715,
小学館,12,ビッグ　コミックス,野生のJK柏野由紀子は、異世界で酒場を開く（１）,Ｙ．Ａ／すざくほか,715,
小学館,12,夜サンデーSSC,ヒーローガール×ヒーラーボーイ～TOUCH or DEATH～（７）,大井昌和,715,
小学館,12,夜サンデーSSC,異世界不倫2～導かれし人妻たちと不器用転生勇者～（２）,大井昌和／いのまる,715,
小学館,18,少年サンデーコミックス,BE BLUES！～青になれ～（48）,田中モトユキ,550,
小学館,18,少年サンデーコミックス,ボレーボレー（１）,カワバタオ,550,
小学館,18,少年サンデーコミックス,白山と三田さん（３）,くさかべゆうへい,550,
小学館,18,少年サンデーコミックス,蒼穹のアリアドネ（18）,八木教広,550,
小学館,18,少年サンデーコミックス,はじめラブコメ　オガベベ（４）,おきらくボーイ,550,
小学館,18,少年サンデーコミックス,かけあうつきひ（６）,福井セイ,550,
小学館,18,少年サンデーコミックス,GOLDEN SPIRAL（１）,福地翼,550,
小学館,18,少年サンデーコミックス,このマンガのヒロインは守崎あまねです。（１）,ねこぐち,550,
小学館,18,少年サンデーコミックス,ラブコメクエスト（１）,ｍｍｋ,550,
小学館,18,少年サンデーコミックス,アオアシ　ジュニア版（11）,小林有吾／上野直彦,650,
小学館,18,少年サンデーコミックス,アオアシ　ジュニア版（12）,小林有吾／上野直彦,650,
小学館,19,ゲッサン少年サンデーコミックス,ベー革（２）,クロマツテツロウ,737,
小学館,19,サンデーGXコミックス,ジャジャ（32）,えのあきら,715,
小学館,19,サンデーGXコミックス,任侠転生　―異世界のヤクザ姫―（９）,宮下裕樹／夏原武,715,
小学館,19,サンデーGXコミックス,アカゴヒガン（６）,飯沼ゆうき,715,
小学館,19,サンデーGXコミックス,煩悩☆西遊記（５）,クリスタルな洋介,715,
小学館,19,サンデーGXコミックス,誰そ彼に海が泣く（４）,結月さくら,715,
小学館,19,裏少年サンデーコミックス,TSUYOSHI 誰も勝てない、アイツには（15）,丸山恭右,880,
小学館,19,裏少年サンデーコミックス,プロミス・シンデレラ（16）,橘オレコ,715,
小学館,19,裏少年サンデーコミックス,付き合ってあげてもいいかな（９）,たみふる,715,
小学館,19,裏少年サンデーコミックス,女の子が抱いちゃダメですか？（６）,ねじがなめた,715,
小学館,19,裏少年サンデーコミックス,灰被り姫は結婚した、なお王子は（３）,中てい／壱崎煉,715,
小学館,19,裏少年サンデーコミックス,血と灰の女王（17）,バコハジメ,715,
小学館,19,裏少年サンデーコミックス,きみに恋する殺人鬼（４）,あきやまえんま,715,
小学館,19,裏少年サンデーコミックス,OMEGA ONE（２）,玉井雪雄,715,
小学館,19,裏少年サンデーコミックス,恋に病み、愛を唄う（２）,サザメ漬け,715,
小学館,26,ちゃおコミックス,ガル学。（２）,おりとかほり／小学館集英社プロダクション,880,
小学館,26,ちゃおコミックス,キミの甘さじゃときめかない（１）,詩瀬はるな,484,
小学館,26,ちゃおコミックス,ヴァンパイアの花嫁～4本のバラを君に～,小倉あすか,484,
小学館,26,ちゃおコミックス,君と月夜のジュリエット,小倉あすか,484,
小学館,26,ちゃおコミックス,キング様のいちばん星（２）,如月ゆきの,484,
小学館,26,ちゃおコミックス,ないしょのリリー（１）,ふじたはすみ,484,
小学館,26,ちゃおコミックス,大人はわかってくれない。（６）,まいた菜穂,484,
小学館,26,てんとう虫コミックス,あつまれ　どうぶつの森　とことん！イチバン島（２）,大崎亮平,528,
小学館,26,てんとう虫コミックス,ニンジャラ（５）,金林洋,528,
小学館,26,てんとう虫コミックス,星のカービィ　まんぷくプププ　ファンタジー（９）,武内いぶき,528,
小学館,26,てんとう虫コミックス,ムテキ（２）,土田しんのすけ,528,
小学館,26,てんとう虫コミックス,脱獄ごっこ（１）,高出なおたか／ＵＵＵＭ株式会社ほか,528,
小学館,26,てんとう虫コミックス,ポケモンカードゲームやろうぜ～っ！　ポケモンVSTAR攻略！編,松島リュウ,528,
小学館,26,てんとう虫コミックス〔スペシャル〕,ポケットモンスタースペシャル（62）,日下秀憲／山本サトシ,715,
小学館,26,てんとう虫コミックス〔スペシャル〕,まんがで！にゃんこ大戦争（10）,萬屋不死身之介／ＰＯＮＯＳ株式会社,715,
小学館,26,てんとう虫コミックス〔スペシャル〕,秘密結社ヤルミナティー（１）,織田一輝／Ｐｌｏｔｔ,715,
小学館,26,フラワーCアルファ,茉莉花ちゃんと優しい恋の奴隷（４）,芒其之一／兎山もなか,499,
小学館,26,フラワーCアルファ,文豪に捧げる乙女（３）,甘宮ちか,530,
小学館,26,フラワーCアルファ,お嬢様はお仕置きが好き（６）,もりなかもなか,530,
小学館,26,フラワーCアルファ,おとなの初恋（３）,星森柚稀も,530,
小学館,26,フラワーコミックス,Bite Maker ～王様のΩ～（10）,杉山美和子,484,
小学館,26,フラワーコミックス,主人恋日記（３）,吉永ゆう,484,
小学館,26,フラワーコミックス,ねぇ先生、知らないの？（９）,浅野あや,484,
小学館,26,フラワーコミックス,深愛なるFへ（２）,七尾美緒,484,
小学館,26,フラワーコミックス,少年ブラヰド　―男装令嬢と黒書生―（５）,蜜樹みこ,484,
小学館,26,フラワーコミックス,花の散るらん　―吉原遊郭恋がたり―（５）,森猫まりり,484,
小学館,26,フラワーコミックス,次はいいよね、先輩（５）,梅澤麻里奈,484,
小学館,30,ビッグ　コミックス,劉邦（14）,高橋のぼる,715,
小学館,30,ビッグ　コミックス,アカネノネ（１）,矢田恵梨子,715,
小学館,30,ビッグ　コミックス,アオアシ（29）,小林有吾,715,
小学館,30,ビッグ　コミックス,ダンス・ダンス・ダンスール（24）,ジョージ朝倉,715,
小学館,30,ビッグ　コミックス,スノウボールアース（４）,辻次夕日郎,715,
小学館,30,ビッグ　コミックス,風都探偵（13）,石ノ森章太郎／三条陸ほか,715,
小学館,30,ビッグ　コミックス,地図にない場所（３）,安藤ゆき,715,
小学館,30,ビッグ　コミックス,THE ALPINE CLIMBER 単独登攀者・山野井泰史の軌跡（２）,よこみぞ邦彦／山地たくろう,715,
小学館,30,ビッグ　コミックス,南風原カーリングストーンズ（８）,なかいま強,715,
小学館,30,ビッグ　コミックス,フォーシームNEXT（８）,さだやす圭,715,
小学館,30,ビッグ　コミックス,正直不動産（15）,大谷アキラ／夏原武ほか,715,
小学館,30,ビッグ　コミックス,前科者（11）,香川まさひと／月島冬二,715,
小学館,30,ビッグ　コミックス,黄昏流星群（67）,弘兼憲史,715,
小学館,30,ビッグ　コミックス〔スペシャル〕,王様の耳（２）,えすとえむ,880,
小学館,30,ビッグ　コミックス〔スペシャル〕,深夜食堂（25）,安倍夜郎,968,
小学館,30,ビッグ　コミックス〔スペシャル〕,探偵見習い　アキオ…（３）,村上たかし,820,
小学館,30,ヤングサンデーコミックス,土竜（モグラ）の唄（77）,高橋のぼる,715,
スクウェア・エニックス,5,ガンガンコミックスUP！,二度転生した少年はSランク冒険者として平穏に過ごす　～前世が賢者で英雄だったボクは来世では地味に生きる～（６）,十一屋翠・がおう／イケシタ,660,
スクウェア・エニックス,5,ガンガンコミックスUP！,アラフォー賢者の異世界生活日記～気ままな異世界教師ライフ～（９）,寿安清／招来ほか,660,
スクウェア・エニックス,5,ガンガンコミックスUP！,世界でただ一人の魔物使い　～転職したら魔王に間違われました～（８）,筧千里／堂島ノリオほか,660,
スクウェア・エニックス,5,ガンガンコミックスUP！,左遷された最強賢者、教師になって無敵のクラスを作り上げる（６）,鈴森一／かなめもにか,660,
スクウェア・エニックス,5,ガンガンコミックスUP！,魂を半分喰われたら女神様に同情された？（３・完）,柚月雪芳（アース・スターエンターテイメント／アース・スターノベル刊）／渡ざらめほか,660,
スクウェア・エニックス,5,ガンガンコミックスUP！,捨て悪役令嬢は怪物にお伽噺を語る（２）,秋澤えで／桐野壱,660,
スクウェア・エニックス,5,ガンガンコミックスUP！,妖怪戦葬（８）,弓咲ミサキックス,660,
スクウェア・エニックス,5,ガンガンコミックスUP！,育成スキルはもういらないと勇者パーティを解雇されたので、退職金がわりにもらった【領地】を強くしてみる（５）,黒おーじ（ＧＡノベル／ＳＢクリエイティブ刊）／たかはし慶行ほか,660,
スクウェア・エニックス,5,ガンガンコミックスUP！,退廃キサナドゥ（２）,牧山博隆,660,
スクウェア・エニックス,5,ガンガンコミックスUP！,魔剣の弟子は無能で最強！～英雄流の修行で万能になれたので、最強を目指します～（コミック・２）,ふか田さめたろう・植田亮（ＳＱＥＸノベル）／ニシカワ醇,660,
