出版社,発売日,シリーズ名・書名,著者,予価,
秋田書店,20,ヤングチャンピオン・コミックス,OUT（23）,井口達也／みずたまこと,693,
秋田書店,20,ヤングチャンピオン・コミックス,マトリと狂犬　―路地裏の男達―（５）,田島隆／マサシ,693,
秋田書店,20,ヤングチャンピオン・コミックス,OREN’S（14）,髙橋ヒロシ／カズ・ヤンセ,693,
秋田書店,20,ヤングチャンピオン・コミックス,クロスオーバーレブ！（８）,山口かつみ,693,
秋田書店,20,ヤングチャンピオン・コミックス,ステイトレス　―存在なき者たち―（４・完）,マシマロウ／三日閉両,693,
秋田書店,20,ヤングチャンピオン・コミックス,チカーノKEI ～米国極悪刑務所を生き抜いた日本人～（12）,ＫＥＩ／マサシ,693,
秋田書店,20,ヤングチャンピオン・コミックス,性食鬼　Aliens Meet Girls（４）,稲光伸二／ＲｕｓｔｙＳｏｕｌほか,693,
秋田書店,20,ヤングチャンピオン・コミックス,優駿の門　ムンク（２）,やまさき拓味,990,
秋田書店,20,ヤングチャンピオン・コミックス,エルフさんは痩せられない。（５）,シネクドキ,792,
秋田書店,20,ヤングチャンピオン・コミックス,劣等紋の超越ヒーラー　～無敵の回復魔法で頼れる仲間と無双する～（３）,蒼月浩二／坂本憲司郎ほか,693,
秋田書店,20,ヤングチャンピオン烈コミックス,ばくおん！！（16）,おりもとみまな,693,
秋田書店,20,ヤングチャンピオン烈コミックス,ばくおん！！　台湾編（３）,おりもとみまな／太田ぐいや,693,
KADOKAWA,4,ヒューコミックス,殺し屋はスマートウォッチに逆らえない（１）,未定,未定,
KADOKAWA,4,ヒューコミックス,ヘルドッグス　地獄の犬たち（５）,イイヅカケイタ／深町秋生,未定,
KADOKAWA,4,ヒューコミックス,王国へ続く道　奴隷剣士の成り上がり英雄譚（９）,伊藤寿規／湯水快ほか,未定,
KADOKAWA,4,角川コミックス・エース,ひぐらしのなく頃に　巡（２）,竜騎士０７／赤瀬とまと,未定,
KADOKAWA,4,角川コミックス・エース,友達いない猫田さんとスイーツ食べたい獄谷くん,小神トイ,未定,
KADOKAWA,4,角川コミックス・エース,現代でモンスター駆除業者をやってたら社長が赤字をなんとかするために無理をしたせいで社員のほとんどが死んだからずっと一人で仕事をしてたら凄いことになりました（１）,染野静也／ｇｕｌｕほか,未定,
KADOKAWA,4,角川コミックス・エース,有害超獣（１）,Ｎｙｋｋｅｎ／Ｔｏｙ（ｅ）,未定,
KADOKAWA,4,角川コミックス・エース,光が死んだ夏（２）,モクモクれん,704,
KADOKAWA,4,角川コミックス・エース,夫婦以上、恋人未満。（９）,金丸祐基,未定,
KADOKAWA,5,フロース　コミック,王太子妃パドマの転生医療（２）　「戦場の天使」は救国の夢を見る,見雲のうり／さくら青嵐ほか,715,
KADOKAWA,5,フロース　コミック,楊家将奇譚（２）,有谷実／井上実也,未定,
KADOKAWA,5,フロース　コミック,こじらせ王太子と約束の姫君（３）,ｖａｎ／栗須まりほか,715,
KADOKAWA,5,フロース　コミック,魔王の娘に生まれました（３）,Ｅｕｎｍｉｎ／Ｙｅｏｗｏｏｌ,未定,
KADOKAWA,5,フロース　コミック,魔王の娘に生まれました（４）,Ｅｕｎｍｉｎ／Ｙｅｏｗｏｏｌ,未定,
KADOKAWA,5,フロース　コミック,悪役令嬢（仮）の奮闘　異世界転生に気づいたので婚約破棄して魂の番を探します（２）,梶山ミカ／木村るかほか,715,
KADOKAWA,5,フロース　コミック,お酒のために乙女ゲー設定をぶち壊した結果、悪役令嬢がチート令嬢になりました（５）,永緒ウカ／ゆなかほか,未定,
KADOKAWA,5,フロース　コミック,ロイヤル・シンデレラ・ママ　天涯孤独の没落令嬢は冷徹皇帝に溺愛される（１）,ｈｉｒｏ者／すずね凜ほか,715,
KADOKAWA,5,フロース　コミック,悪役令嬢は異世界転生しても乙女ゲームをつくりたい！　（２）　オトメ趣味を隠していた俺がどうして巻き込まれているのだろう？,村崎ユカリ／葉月エリカほか,715,
KADOKAWA,5,フロース　コミック,貴族から庶民になったので、婚約を解消されました！（４）,大岩ケンヂ／小鳥遊郁ほか,未定,
KADOKAWA,5,フロース　コミック,田中家、転生する。（３）,加藤ミチル／猪口ほか,未定,
KADOKAWA,5,フロース　コミック,百花宮のお掃除係（４）,ｓｈｏｙｕ／黒辺あゆみほか,未定,
KADOKAWA,5,フロース　コミック,婚約破棄された公爵令嬢は森に引き籠ります　黒のグリモワールと呪われた魔女（２）,西山アラタ／春野こももほか,未定,
KADOKAWA,6,ヴァンプコミックス,はにとらっ！　召喚勇者をハメるハニートラップ包囲網（２）,宮社惣恭／けてるほか,未定,
KADOKAWA,7,BRIDGE COMICS,百華後宮鬼譚　目立たず騒がず愛されず、下働きの娘は後宮の図書宮を目指す,冬空／霜月りつ,未定,
KADOKAWA,7,BRIDGE COMICS,ラ・マキユーズ～ヴェルサイユの化粧師～（４）,みやのはる／堀江宏樹,未定,
KADOKAWA,7,BRIDGE COMICS,漫身創痍（１）,野良おばけ,未定,
KADOKAWA,7,BRIDGE COMICS,ゴゴゴゴーゴーゴースト（３）,蛭塚都,未定,
KADOKAWA,7,BRIDGE COMICS,私の花、偽りの庭（３）,芝浦晴海,未定,
KADOKAWA,7,BRIDGE COMICS,京都府警あやかし課の事件簿（２）,栗原一実／天花寺さやかほか,未定,
KADOKAWA,7,ドラゴンコミックスエイジ,乙女ゲー世界はモブに厳しい世界です（９）,潮里潤／三嶋与夢ほか,未定,
KADOKAWA,7,ドラゴンコミックスエイジ,転校先の清楚可憐な美少女が、昔男子と思って一緒に遊んだ幼馴染だった件（２）,大山樹奈／雲雀湯ほか,未定,
KADOKAWA,7,ドラゴンコミックスエイジ,村人ですが何か？（11）,鯖夢／白石新ほか,未定,
KADOKAWA,7,ドラゴンコミックスエイジ,トリニティセブン　7人の魔書使い（28）,サイトウケンジ／奈央晃徳,未定,
KADOKAWA,7,ドラゴンコミックスエイジ,トリニティセブン　リヴィジョン（３）,サイトウケンジ／西尾洋一ほか,未定,
KADOKAWA,7,ドラゴンコミックスエイジ,軍オタが魔法世界に転生したら、現代兵器で軍隊ハーレムを作っちゃいました！？（14）,止田卓史／明鏡シスイほか,未定,
KADOKAWA,7,ドラゴンコミックスエイジ,Only Sense Online（16）　―オンリーセンス・オンライン―,羽仁倉雲／アロハ座長ほか,未定,
KADOKAWA,7,ドラゴンコミックスエイジ,ハニートラップ・シェアハウス（２）,久慈マサムネ／神月洸壱,未定,
KADOKAWA,7,ドラゴンコミックスエイジ,極振り拒否して手探りスタート！　特化しないヒーラー、仲間と別れて旅に出る（５）,蒼井一秀／刻一ほか,未定,
KADOKAWA,7,ドラゴンコミックスエイジ,レジェンド（13）,たかの雅治／神無月紅ほか,未定,
KADOKAWA,7,角川コミックス・エース,村づくりゲームのNPCが生身の人間としか思えない（５）,森田和彦／昼熊ほか,未定,
KADOKAWA,7,角川コミックス・エース,少女型兵器は家族になりたい（２）,ななてる,未定,
KADOKAWA,7,角川コミックス・エース,元異世界転移者だった課長のおじさん、人生二度目の異世界を駆け廻る（３）,ｋｕｒａ／銀麦ほか,704,
KADOKAWA,7,角川コミックス・エース,勇者、辞めます（７）,クオンタム／風都ノリほか,未定,
KADOKAWA,7,角川コミックス・エース,蜘蛛ですが、なにか？（12）,かかし朝浩／馬場翁ほか,未定,
KADOKAWA,7,角川コミックス・エース,竜王様の最強国家戦略（１）　～竜姫を従えた元王子はスキル【竜王】の力で反旗を翻す～,藤本キシノ／虎戸リアほか,704,
KADOKAWA,7,角川コミックス・エース,コードギアス　復活のルルーシュ（３）,小笠原智史／谷口廣次朗（サンライズ）ほか,704,
KADOKAWA,7,単行本コミックス,VISUAL PRISON comics（１）,みんとずし／上松範康／Ａｆｒｅｄｅｓほか,880,
KADOKAWA,7,単行本コミックス,VISUAL PRISON comics（２）,みんとずし／上松範康／Ａｆｒｅｄｅｓほか,880,
KADOKAWA,7,電撃コミックスNEXT,ギルドの受付嬢ですが、残業は嫌なのでボスをソロ討伐しようと思います（２）,香坂マト／優木すずほか,737,
KADOKAWA,7,電撃コミックスNEXT,魔法科高校の劣等生　南海騒擾編（３）,佐島勤／蒼和伸ほか,737,
KADOKAWA,12,ビームコミックス,奇妙な街の鳥たち,駒津ゆはり,未定,
KADOKAWA,12,ビームコミックス,世襲制トライアングル（上）,林史也,792,
KADOKAWA,12,ビームコミックス,世襲制トライアングル（下）,林史也,792,
KADOKAWA,12,ビームコミックス,ゴクシンカ（１）,ピエール手塚,未定,
KADOKAWA,12,ビームコミックス,うついくん、,ダム穴,未定,
KADOKAWA,12,ビームコミックス,平家物語夜異聞（１）,黒崎冬子,未定,
KADOKAWA,12,ビームコミックス,平家物語夜異聞（２）,黒崎冬子,未定,
KADOKAWA,12,ビームコミックス,トラと陽子,黒崎冬子,未定,
KADOKAWA,12,ビームコミックス,大蛇に嫁いだ娘（３）,フシアシクモ,未定,
KADOKAWA,15,B’s-LOVEY COMICS,復讐代行ヒズミさん,都,770,
KADOKAWA,15,ハルタコミックス,虎は龍をまだ喰べない。弐,一七八ハチ,未定,
KADOKAWA,15,ハルタコミックス,山を渡る　―三多摩大岳部録―（５）,空木哲生,未定,
KADOKAWA,15,ハルタコミックス,ハルタ　2022-OCTOBER volume 98,ハルタ編集部,未定,
KADOKAWA,15,ハルタコミックス,瑠璃の宝石（３）,渋谷圭一郎,未定,
KADOKAWA,15,ハルタコミックス,大科学少女（上）,渋谷圭一郎,未定,
KADOKAWA,15,ハルタコミックス,ホテル・メッツァペウラへようこそ（３）,福田星良,未定,
KADOKAWA,15,ハルタコミックス,福田星良短編集,福田星良,未定,
KADOKAWA,17,Pomme Comics,皇帝陛下をその気にさせる房中術（１）,上原ヨヨギ／小手万里ほか,未定,
KADOKAWA,17,Pomme Comics,無慈悲な皇帝陛下だったのに花嫁きゅんきゅんが止まりません！,ＤＵＯ　ＢＲＡＮＤ．／白ヶ音雪,未定,
KADOKAWA,17,フルールコミックス,ネコ×ネコ　wedding,たつもとみお,未定,
KADOKAWA,17,フルールコミックス,フェチH BLコミックアンソロジー,フルール編集部,未定,
KADOKAWA,17,フロース　コミック,乙女ゲームの世界で私が悪役令嬢！？　そんなのお断りです！（３）,中村央佳／蒼月ほか,715,
KADOKAWA,17,フロース　コミック,脇役令嬢に転生しましたがシナリオ通りにはいかせません！（２）,屋形／柏てんほか,715,
KADOKAWA,17,フロース　コミック,後宮の錬金術妃（１）　悪の華は黄金の恋を夢見る,巻本梅実／岐川新ほか,未定,
KADOKAWA,17,フロース　コミック,異世界でのんびり癒し手はじめます（３）　～毒にも薬にもならないから転生したお話～,名尾生博／カヤほか,未定,
KADOKAWA,17,フロース　コミック,二度目の異世界、少年だった彼は年上騎士になり溺愛してくる（２）,綾月もか／琴子,715,
KADOKAWA,17,フロース　コミック,青薔薇アンティークの小公女（１）,コリス／道草家守ほか,未定,
KADOKAWA,17,フロース　コミック,偽り姫の仮護衛！？　ワンコ系少女騎士はワケあり主に（密かに）溺愛されています（２）,コナタエル／真山空ほか,748,
KADOKAWA,17,フロース　コミック,百花娘々奮闘記～残念公主は天龍と花の夢を見る～（１）,朱子弘清／高井うしお,未定,
KADOKAWA,17,フロース　コミック,神招きの庭（１）,鴻野ひと／奥乃桜子ほか,未定,
KADOKAWA,20,青騎士コミックス,乙嫁語り（14）,森薫,未定,
KADOKAWA,20,青騎士コミックス,乙嫁語り〈ワイド版〉（13）,森薫,未定,
KADOKAWA,20,青騎士コミックス,青騎士　第10A号,あすか編集部,未定,
KADOKAWA,20,青騎士コミックス,青騎士　第10B号,あすか編集部,未定,
KADOKAWA,20,青騎士コミックス,ムシ・コミュニケーター（２）,ムネヘロ,未定,
KADOKAWA,20,青騎士コミックス,メガロザリア（１）,みやまるん,未定,
KADOKAWA,21,MFC,アラフォー賢者の異世界生活日記（６）,８８８／寿安清ほか,未定,
KADOKAWA,21,MFC,妖怪相撲絵巻（３）,言寺あまね,未定,
KADOKAWA,21,MFC,ニトの怠惰な異世界症候群　～最弱職〈ヒーラー〉なのに最強はチートですか？～（５）,まえはた／蒸留ロメロほか,未定,
KADOKAWA,21,MFC,世界の終わりに柴犬と（４）,石原雄,未定,
KADOKAWA,21,MFC,見える子ちゃん（８）,泉朝樹,未定,
KADOKAWA,21,MFC,誰にでもできる影から助ける魔王討伐（５）,槻影／貴島煉瓦ほか,未定,
KADOKAWA,21,MFC,廃バスに住む（３）,イチヒ,未定,
KADOKAWA,21,MFC,じいさんばあさん若返る（６）,新挑限,未定,
KADOKAWA,21,MFC,召喚された賢者は異世界を往く　～最強なのは不要在庫のアイテムでした～（８）,小林こー／夜州ほか,未定,
KADOKAWA,21,MFC,異世界剣王生存記（１）,ＳＯＯＮ－Ｑ／ＹＫＢほか,未定,
KADOKAWA,21,MFC,万年レベル1プレイヤー（１）,Ｐａｒｒｏｔ　Ｋｉｍ／Ｔａｅ＿Ａほか,未定,
KADOKAWA,21,MFC,つるぎのかなた（２）,しのはらしのめ／渋谷瑞也ほか,未定,
KADOKAWA,21,MFC,ドミナント（１）,未定,未定,
KADOKAWA,21,MFC,4000年ぶりに帰還した大魔導士（２）,ｋｄ－ｄｒａｇｏｎ（ＲＥＤＩＣＥ　ＳＴＵＤＩＯ）／フジツボほか,未定,
KADOKAWA,21,MFC,山田くんとLv999の恋をする（６）,ましろ,未定,
KADOKAWA,21,MFコミックス　アライブシリーズ,探偵はもう、死んでいる。（５）,麦子／二語十ほか,671,
KADOKAWA,21,MFコミックス　アライブシリーズ,好きすぎるから彼女以上の、妹として愛してください。（２）,吉原雅彦／滝沢慧ほか,671,
KADOKAWA,21,MFコミックス　アライブシリーズ,戦闘員、派遣します！（９）,鬼麻正明／暁なつめほか,671,
KADOKAWA,21,MFコミックス　アライブシリーズ,幼なじみが絶対に負けないラブコメ（５）,井冬良／二丸修一ほか,671,
KADOKAWA,21,MFコミックス　アライブシリーズ,ヒーラー・ガール　espressivo（１）,おおのいも／ＢＮＦ・３Ｈｚ・入江泰浩ほか,671,
KADOKAWA,21,MFコミックス　フラッパーシリーズ,おとりよせしまっし！（２）,ちさこ,704,
KADOKAWA,21,MFコミックス　フラッパーシリーズ,対ありでした。　～お嬢さまは格闘ゲームなんてしない～（５）,江島絵理,704,
KADOKAWA,21,MFコミックス　フラッパーシリーズ,如月さんは眼光炯々（２）,紫良河みあび,704,
KADOKAWA,21,MFコミックス　フラッパーシリーズ,ガールズ＆パンツァー　劇場版Variante（８）,伊能高史／ガールズ＆パンツァー劇場版製作委員会,737,
KADOKAWA,21,単行本コミックス,ベルと紫太郎（２）,伊田チヨ子,未定,
KADOKAWA,21,単行本コミックス,ベルと紫太郎（３）,伊田チヨ子,未定,
KADOKAWA,24,あすかコミックスDX,シャラクナ～怪奇心霊見聞録～（１）,長乃あきら,未定,
KADOKAWA,25,角川コミックス・エース,スーパーカブRei（１）,さいとー栄／トネ・コーケンほか,704,
KADOKAWA,25,角川コミックス・エース,陰の実力者になりたくて！（９）,坂野杏梨／逢沢大介ほか,未定,
KADOKAWA,25,角川コミックス・エース,陰の実力者になりたくて！　しゃどーがいでん（４）,瀬田Ｕ／逢沢大介ほか,未定,
KADOKAWA,25,角川コミックス・エース,勇者召喚に巻き込まれたけど、異世界は平和でした（７）,平安ジロー／灯台（モーニングスターブックス／新紀元社）ほか,未定,
KADOKAWA,25,角川コミックス・エース,すべての人類を破壊する。それらは再生できない。（11）,横田卓馬／伊瀬勝良,未定,
KADOKAWA,25,角川コミックス・エース,ヤクザと目つきの悪い女刑事の話（２）,晴十ナツメグ,未定,
KADOKAWA,25,角川コミックス・エース,悪役令嬢なのでラスボスを飼ってみました（４）　～Happily Ever After～,柚アンコ／永瀬さらさほか,未定,
KADOKAWA,25,角川コミックス・エース,治癒魔法の間違った使い方　～戦場を駆ける回復要員～（11）,九我山レキ／くろかたほか,未定,
KADOKAWA,25,角川コミックス・エース,機動戦士ムーンガンダム（10）,福井晴敏／虎哉孝征ほか,未定,
KADOKAWA,25,角川コミックス・エース,機動戦士ガンダムF91プリクエル（４）,おおのじゅんじ／サンライズほか,未定,
KADOKAWA,25,角川コミックス・エース,隣の宇宙人がコワい（２）,阿東里枝,未定,
KADOKAWA,25,角川コミックス・エース,甘辛義姉妹に挟まれてます（２）,霧崎秀征,未定,
KADOKAWA,27,MFC キューンシリーズ,あなたが私を照らすから。（２）,むく,未定,
KADOKAWA,27,MFC キューンシリーズ,はじめてのキャンプさん（３）,双葉末月,未定,
KADOKAWA,27,MFC キューンシリーズ,おねぇちゃん日和（２）,ネリ夫,未定,
KADOKAWA,27,MFC ジーンピクシブシリーズ,俺が主役なわけがない（２）,ほとなか,未定,
KADOKAWA,27,MFコミックス　ジーンシリーズ,ベノム　求愛性少女症候群（１）,しゃもじ／城崎ほか,649,
KADOKAWA,27,MFコミックス　ジーンシリーズ,青春鉄道　2023年度版,青春,790,
KADOKAWA,27,MFコミックス　ジーンシリーズ,SERVAMP ―サーヴァンプ―（19）,田中ストライク,693,
KADOKAWA,27,単行本コミックス,ろんぐらいだぁす！短編集,三宅大志,未定,
KADOKAWA,27,単行本コミックス,ニニンがシノブ伝ぷらす（２）,古賀亮一,未定,
KADOKAWA,27,電撃コミックス,はたらく魔王さま！（20）,和ヶ原聡司／柊暁生ほか,未定,
KADOKAWA,27,電撃コミックスEX／東方Project二次創作シリーズ,切れぬ牌などあんまりない！（３）,東方Ｐｒｏｊｅｃｔ／宇城はやひろほか,未定,
KADOKAWA,27,電撃コミックスNEXT,この美術部には問題がある！（15）,いみぎむる,未定,
KADOKAWA,27,電撃コミックスNEXT,はたらく魔王さまのメシ！（４）,さだうおじ／和ヶ原聡司ほか,未定,
KADOKAWA,27,電撃コミックスNEXT,セカイはアレでデキテイル（３）,山本晋,未定,
KADOKAWA,27,電撃コミックスNEXT,本能寺から始める信長との天下統一（３）,常陸之介寛浩／村橋リョウほか,未定,
KADOKAWA,27,電撃コミックスNEXT,セミリタイアした冒険者はのんびり暮らしたい（３）,糸瀬ねめ／久櫛縁ほか,未定,
KADOKAWA,27,電撃コミックスNEXT,左遷された無能王子は実力を隠したい（１）　～二度転生した最強賢者、今世では楽したいので手を抜いてたら、王家を追放された。今更帰ってこいと言われても遅い、領民に実力がバレて、実家に帰してくれないから……～,茨木野／七桃りおほか,未定,
KADOKAWA,27,電撃コミックスNEXT,思春期男子はどうかしている。（１）,アメノ,未定,
KADOKAWA,27,電撃コミックスNEXT,定時で帰ってネコを吸う（１）,ヒロイチ,未定,
KADOKAWA,27,電撃コミックスNEXT,あやかし浮世絵導師（１）,ちさかあや／大志充ほか,未定,
KADOKAWA,27,電撃コミックスNEXT,聖女さま？　いいえ、通りすがりの魔物使いです！　～絶対無敵の聖女はモフモフと旅をする～（４）,飯田とい／犬魔人ほか,未定,
KADOKAWA,27,電撃コミックスNEXT,にゃん太とポメ子　～いまさら信じていると言われてももう手遅れだ～（２）,栖夜まろみ／野良うさぎ,未定,
KADOKAWA,27,電撃コミックスNEXT,四畳半開拓日記（２）,春日水那／七菜ななほか,未定,
KADOKAWA,27,電撃コミックスNEXT,波原さんはぶちまけたい！（２）,にられば,未定,
KADOKAWA,27,電撃コミックスNEXT,普通職の異世界スローライフ　～チート（があるくせに小者）な薬剤師の無双（しない）物語～（２）,サオトメ／仏ょもほか,未定,
KADOKAWA,27,電撃コミックスNEXT,愚かな天使は悪魔と踊る（14）,アズマサワヨシ,未定,
KADOKAWA,27,電撃コミックスNEXT,転生七女ではじめる異世界ライフ（３）　万能魔力があれば貴族社会も余裕で生きられると聞いたのですが？！,ｍａｊｏｃｃｏｉｄ／四葉夕トほか,未定,
講談社,6,アフタヌーンKC,新・地獄堂霊界通信（２）,みもり／香月日輪,748,
講談社,6,アフタヌーンKC,異世界車中泊物語　アウトランナーPHEV（１）,灯まりも／芳賀概夢,748,
講談社,6,アフタヌーンKC,うちの師匠はしっぽがない（９）,ＴＮＳＫ,748,
講談社,6,アフタヌーンKC,永久×バレット　怪獣学園,モリオン航空／玄道,1320,
講談社,6,モーニングKC,上京生活録イチジョウ（５）,三好智樹／瀬戸義明ほか,748,
講談社,6,ヤンマガKCスペシャル,1日外出録ハンチョウ（14）,上原求／新井和也ほか,726,
講談社,6,ヤンマガKCスペシャル,センパイ！　わざとじゃないんです！（１）,ｓａｋｕ,726,
講談社,6,ヤンマガKCスペシャル,マイホームヒーロー（18）,山川直輝／朝基まさし,726,
講談社,6,ヤンマガKCスペシャル,君が獣になる前に（５）,さの隆,726,
講談社,6,ヤンマガKCスペシャル,Sランクパーティから解雇された【呪具師】～『呪いのアイテム』しか作れませんが、その性能はアーティファクト級なり……！～（３）,ＬＡ軍／小川錦,726,
講談社,6,ヤンマガKCスペシャル,その無能、実は世界最強の魔法使い（２）　～無能と蔑まれ、貴族家から追い出されたが、ギフト《転生者》が覚醒して前世の能力が蘇った～,蒼乃白兎／緒方ていほか,726,
講談社,6,ヤンマガKCスペシャル,パリピ孔明（11）,四葉夕卜／小川亮,726,
講談社,7,KCデラックス,劣等人の魔剣使い　スキルボードを駆使して最強に至る（５）,かのう寛人／萩鵜アキほか,715,
講談社,7,KCデラックス,奴隷転生　～その奴隷、最強の元王子につき～（10）,原口鳳汰／カラユミほか,715,
講談社,7,KCデラックス,ダメスキル【自動機能】が覚醒しました～あれ、ギルドのスカウトの皆さん、俺を「いらない」って言ってませんでした？～（４）,ＬＡ軍／中島零ほか,715,
講談社,7,KCデラックス,冰剣の魔術師が世界を統べる　世界最強の魔術師である少年は、魔術学院に入学する（10）,佐々木宣人／御子柴奈々ほか,715,
講談社,7,KCデラックス,可愛いだけじゃない式守さん（15）,真木蛍五,528,
講談社,7,KCデラックス,漫画的展開で彼をオトしたい！（２）,西宮瑠花,715,
講談社,7,KCデラックス,地獄の業火で焼かれ続けた少年。最強の炎使いとなって復活する。（８）,宮城森成／さとうほか,715,
講談社,7,KCデラックス,魔法史に載らない偉人　～無益な研究だと魔法省を解雇されたため、新魔法の権利は独占だった～　（２）,外ノ／秋,715,
講談社,7,KCデラックス,幼馴染とはラブコメにならない（２）,三簾真也,715,
講談社,7,KCデラックス,追放されたチート付与魔術師は気ままなセカンドライフを謳歌する。　～俺は武器だけじゃなく、あらゆるものに『強化ポイント』を付与できるし、俺の意思でいつでも効果を解除できるけど、残った人たち大丈夫？～（３）,業務用餅／六志麻あさほか,726,
講談社,7,シリウスKC,聖者無双（10）,秋風緋色／ブロッコリーライオンほか,748,
講談社,7,シリウスKC,異世界カード無双　魔神殺しのFランク冒険者（２）,桑野和明／菅原イチバほか,715,
講談社,7,シリウスKC,人間消失（１）,江戸川エドガワ,748,
講談社,7,シリウスKC,フルカラー版　クイーンズ・アカデミー（１）,いど,990,
講談社,7,シリウスKC,落ちこぼれだった兄が実は最強　～史上最強の勇者は転生し、学園で無自覚に無双する～（４）,村上よしゆき／茨木野ほか,715,
講談社,7,シリウスKC,レベル1だけどユニークスキルで最強です（10）,真綿／三木なずなほか,715,
講談社,7,シリウスKC,はたらく細胞WHITE（４）,蟹江鉄史／清水茜,715,
講談社,7,シリウスKC,ライドンキング（９）,馬場康誌,748,
講談社,7,シリウスKC,劣等紋の超越ヒーラー～世界最強の回復術師による異世界無双～（４）,星野まご／蒼月浩二,715,
講談社,7,シリウスKC,日本語が話せないロシア人美少女転入生が頼れるのは、多言語マスターの俺1人（３）,逢上おかき／アサヒほか,715,
講談社,7,モーニングKC,潰国のユリウス（１）,湯水快／山座一心,726,
講談社,7,講談社コミックス,託児城のオルベイル（１）,七津角建介,528,
講談社,7,講談社コミックス,早乙女さんにはもうデスゲームしかない（２）,三上裕,528,
講談社,7,講談社コミックス,トモダチゲーム（21）,佐藤友生／山口ミコト,528,
講談社,7,講談社コミックス,お願い、脱がシて。（13）,川中康嗣,528,
講談社,7,講談社コミックス,100万の命の上に俺は立っている（15）,奈央晃徳／山川直輝,528,
