出版社,発売日,シリーズ名・書名,著者,予価,
KADOKAWA,17,PommeComics,官能小説家に飼われた私 ～終わらない調教の果てに～（2）,直木三十三,未定,
KADOKAWA,17,フルールコミックス,推しと出会って元気になったから恩返し、します！,未散ソノオ,792,
KADOKAWA,17,フルールコミックス,好きにさせてみせるから！ 3rd step,衣田ぬぬ,792,
KADOKAWA,17,フルールコミックス,冥婚の花嫁は愛される,未定,未定,
KADOKAWA,17,フルールコミックス,抱きしめて、見つめて、キスして,舞木サチ,858,
KADOKAWA,17,フルールコミックス,悠と晴,未定,未定,
KADOKAWA,17,フルールコミックス,ただの友達じゃなくなる瞬間（3）,なつきゆか,未定,
KADOKAWA,17,フロース コミック,婚約回避のため、声を出さないと決めました！！（3）,結城あみの／soyほか,748,
KADOKAWA,17,フロース コミック,異世界転移したけど、王立学院で事務員やってます（1） 平穏な日常、時々腹黒教授,秦セロリ／虎石幸子ほか,748,
KADOKAWA,17,フロース コミック,弱気MAX令嬢なのに、辣腕婚約者様の賭けに乗ってしまった（4）,村田あじ／小田ヒロほか,748,
KADOKAWA,17,フロース コミック,偽聖女！？ ミラの冒険譚 ～追放されましたが、実は最強なのでセカンドライフを楽しみます！～（2）,パイン／櫻井みことほか,未定,
KADOKAWA,17,フロース コミック,転生王女は幼馴染の溺愛包囲網から逃げ出したい 前世で振られたのは私よね！？（1）,とぐさ壱耶／蓮水涼ほか,未定,
KADOKAWA,17,フロース コミック,薬で幼くなったおかげで冷酷公爵様に拾われました 捨てられ聖女は錬金術師に戻ります―（1）,持月コモチ／佐槻奏多ほか,748,
KADOKAWA,17,フロース コミック,シュガーアップル・フェアリーテイル（1） ～銀砂糖師の家～,此匙／三川みりほか,748,
KADOKAWA,17,フロース コミック,身代わり婚約者なのに、銀狼陛下がどうしても離してくれません！（3）,みやの真琴／くりたかのこほか,未定,
KADOKAWA,17,フロース コミック,竜王サマ、この結婚はなかったことにしてください！（2）,ゆのはらゆの／葛城阿高ほか,748,
KADOKAWA,17,フロース コミック,聖女になるので二度目の人生は勝手にさせてもらいます（5） ～王太子は、前世で私を振った恋人でした～,小々森鵺／新山サホほか,748,
KADOKAWA,17,フロース コミック,転生聖女の異世界スローライフ ～奇跡の花を育てたら、魔法騎士に溺愛されました～（4）,ゆづきち／三沢ケイ,未定,
KADOKAWA,19,青騎士コミックス,あっかんべェ一休（1）,坂口尚,未定,
KADOKAWA,19,青騎士コミックス,あっかんべェ一休（2）,坂口尚,未定,
KADOKAWA,19,青騎士コミックス,ドーンダンス（1）,庄野晶,未定,
KADOKAWA,19,青騎士コミックス,上海ルーザー（1）,叶輝,未定,
KADOKAWA,22,シルフコミックス,僕のダイヤモンド・スター（3）,セツオ,未定,
KADOKAWA,23,MFコミックス アライブシリーズ,はいふり（11）,阿部かなり／AAS,715,
KADOKAWA,23,MFコミックス アライブシリーズ,世界の終わりの世界録（11）,雨水龍／細音啓ほか,715,
KADOKAWA,23,MFコミックス アライブシリーズ,魔技科の剣士と召喚魔王（18）,孟倫（SDwing）／三原みつきほか,715,
KADOKAWA,23,MFコミックス フラッパーシリーズ,あした、裸足でこい。（1）,犬井あやとり／岬鷺宮ほか,748,
KADOKAWA,23,MFコミックス フラッパーシリーズ,くまみこ（20）,吉元ますめ,748,
KADOKAWA,23,MFコミックス フラッパーシリーズ,保健室はふたりきり（2）,ろここ,748,
KADOKAWA,23,MFC,ホームレス転生（10） ～異世界で自由すぎる自給自足生活～,久遠まこと／徳川レモンほか,未定,
KADOKAWA,23,MFC,ニセモノの錬金術師（1）,杉浦次郎／うめ丸,未定,
KADOKAWA,23,MFC,魔法使いマナと叡痴の扉（4）,hoihoi,未定,
KADOKAWA,23,MFC,てのひら開拓村で異世界建国記～増えてく嫁たちとのんびり無人島ライフ～（8）,ヤツタガナクト／星崎崑ほか,未定,
KADOKAWA,23,MFC,魔術学院を首席で卒業した俺が冒険者を始めるのはそんなにおかしいだろうか（10）,有馬明香／いかぽんほか,未定,
KADOKAWA,23,MFC,召喚された賢者は異世界を往く ～最強なのは不要在庫のアイテムでした～（10）,小林こー／夜州ほか,未定,
KADOKAWA,23,MFC,引き籠り錬金術師は引き籠れない ～お家でのんびりしたい奮闘記～（1）,瀬田青丸／四つ目ほか,未定,
KADOKAWA,23,MFC,アルマーク（3）,柚ノ木ヒヨト／やまだのぼるほか,未定,
KADOKAWA,23,MFC,冒険者絶対殺すダンジョン（1）,道満晴明,未定,
KADOKAWA,23,MFC,SignWitch サインウィッチ―（1）,未定,未定,
KADOKAWA,23,MFC,限界OLと女子大生が〇〇する話（1）,小畠 泪,未定,
KADOKAWA,24,アライブ＋,女神敗北 転生のヴァラノワ（2）,RAN,未定,
KADOKAWA,24,あすかコミックスDX,エイタパ・ニーチ協奏曲（2）,あべまりな,未定,
KADOKAWA,26,MFコミックス ジーンシリーズ,ピエタとトランジ（2）,キスガエ／藤野可織,759,
KADOKAWA,26,MFコミックス ジーンシリーズ,青春鉄道 Histories（4）,青春,748,
KADOKAWA,26,アライブ＋,「一緒に寝たいんですよね、せんぱい？」と甘くささやかれて今夜も眠れない（1）,みんたろう／ヰ森奇恋ほか,未定,
KADOKAWA,26,MFC,レオナ・ロイヤル・ロード,杉谷庄吾（プロダクション・グッドブック）,未定,
KADOKAWA,26,MFCジーンピクシブシリーズ,ニャリウッド！（2） NYALLYWOOD STUDIOS SERIES 映画大好きアランくん,杉谷庄吾（プロダクション・グッドブック）,未定,
KADOKAWA,26,MFCジーンピクシブシリーズ,みなと商事コインランドリー（5）,缶爪さわ／椿ゆず,未定,
KADOKAWA,26,MFCジーンピクシブシリーズ,ちあきくん見守り倶楽部,鮎川長良,未定,
KADOKAWA,26,MFC キューンシリーズ,偽りのマリィゴールド（2）,サスケ,未定,
KADOKAWA,26,MFC キューンシリーズ,シメジ シミュレーション（5）,つくみず,未定,
KADOKAWA,26,MFC キューンシリーズ,たっちゃん、どっちとる？（2）,谷根千,未定,
KADOKAWA,26,角川コミックス・エース,幼女戦記（29）,東條チカ／カルロ・ゼンほか,未定,
KADOKAWA,26,角川コミックス・エース,やり直し令嬢は竜帝陛下を攻略中（6）,柚アンコ／永瀬さらさ（角川ビーンズ文庫）ほか,未定,
KADOKAWA,26,角川コミックス・エース,影の英雄の日常譚（7） 勇者の裏で暗躍していた最強のエージェント。組織が解体されたので、正体隠して人並みの日常を謳歌する。,kanco／坂石遊作ほか,未定,
KADOKAWA,26,角川コミックス・エース,ミミクリー・ガールズ（2）,あさなや／ひたきほか,未定,
KADOKAWA,26,角川コミックス・エース,機動戦士ガンダムSEED ECLIPSE（3）,曽我篤士／SOWほか,未定,
KADOKAWA,26,角川コミックス・エース,機動戦士クロスボーン・ガンダム LOVE&PIECE（2）,長谷川裕一／矢立肇ほか,未定,
KADOKAWA,26,角川コミックス・エース,新装版 機動戦士ガンダムSEED DESTINY THE EDGE（3）,久織ちまき／矢立肇ほか,未定,
KADOKAWA,26,角川コミックス・エース,新装版 機動戦士ガンダムSEED DESTINY THE EDGE（4）,久織ちまき／矢立肇ほか,未定,
KADOKAWA,26,角川コミックス・エース,特務第零機関の日常異端録（1）,アキハルノビタ,未定,
KADOKAWA,26,角川コミックス・エース,陰キャだった俺の青春リベンジ（2） 天使すぎるあの娘と歩むReライフ,伊勢海老ボイル／慶野由志ほか,未定,
KADOKAWA,26,角川コミックス・エース,俺の妹がこんなに可愛いわけがない 黒猫if（4）,伏見つかさ／森あいりほか,未定,
KADOKAWA,26,角川コミックス・エース,メオトランペイジ（1）,人生負組,未定,
KADOKAWA,26,角川コミックス・エース,ふたり暮らしのおとりよせ日和（1）,柚子桃／司馬漬け,未定,
KADOKAWA,26,角川コミックス・エース,異世界迷宮でハーレムを（10）,氷樹一世／蘇我捨恥（ヒーロー文庫／イマジカインフォス）ほか,未定,
KADOKAWA,26,角川コミックス・エース,知的でクールな後輩美女、俺の飼い猫になる（2）,木虎こん／猪野志士ほか,未定,
KADOKAWA,26,角川コミックス・エース,今日も来たんすか、依田先輩。（1）,黒河佑弥,未定,
KADOKAWA,26,電撃コミックスEX,ラブライブ！スーパースター！！ ちぃちゃん部長は有能です！（1）,公野櫻子／バンダイナムコフィルムワークスほか,935,
KADOKAWA,26,電撃コミックスNEXT,無敵商人の異世界成り上がり物語 ～現代の製品を自在に取り寄せるスキルがあるので異世界では楽勝です～（4）,隆原ヒロタ／青山有ほか,未定,
KADOKAWA,26,電撃コミックスNEXT,身体は児童、中身はおっさんの成り上がり冒険記（1） サテラもついて行きます！,大内優／未定,未定,
KADOKAWA,26,電撃コミックスNEXT,何と言われようとも、僕はただの宮廷司書です。（3）,しまづ／安居院晃ほか,未定,
KADOKAWA,26,電撃コミックスNEXT,愚かな天使は悪魔と踊る（18）,アズマサワヨシ,未定,
KADOKAWA,26,電撃コミックスNEXT,冴えない僕が君の部屋でシている事をクラスメイトは誰も知らない（3）,ももずみ純／ヤマモトタケシほか,未定,
KADOKAWA,26,電撃コミックスNEXT,パパのセクシードール（2）,梶川岳,未定,
KADOKAWA,26,電撃コミックスNEXT,神さまがまちガえる（4）,仲谷鳰,未定,
KADOKAWA,26,電撃コミックスNEXT,兄と妹のしたいしたいしたいコト（3）,葉乃はるか,未定,
KADOKAWA,26,電撃コミックスNEXT,俺の『全自動支援（フルオートバフ）』で仲間たちが世界最強（3） ～そこにいるだけ無自覚無双～,IプルT／epinaほか,未定,
KADOKAWA,26,電撃コミックスNEXT,神の庭付き楠木邸（3）,安斎アキラ／えんじゅほか,未定,
KADOKAWA,26,電撃コミックスNEXT,#ゾンビさがしてます（3）,カツヲ,未定,
KADOKAWA,26,電撃コミックスNEXT,氷雪の魔女は××している場合ではない。（2）,神奈,未定,
KADOKAWA,26,電撃コミックスNEXT,夜行堂奇譚（1）,立藤灯／未定,未定,
KADOKAWA,26,電撃コミックスNEXT,転生社畜のチート菜園 ～万能スキルと便利な使い魔妖精を駆使してたら、気づけば大陸一の生産拠点ができていた～（2）,桃花台とぅる／可換環ほか,未定,
KADOKAWA,26,電撃コミックスNEXT,未実装のラスボス達が仲間になりました。（4）,緋呂河とも／ながワサビ64ほか,未定,
KADOKAWA,26,電撃コミックスNEXT,みつばものがたり（2） 呪いの少女と死の輪舞《ロンド》,堤りん／七沢またりほか,未定,
KADOKAWA,26,電撃コミックスNEXT,タマとられちゃったよおおおぉ（1）,亘nica／陸道烈夏ほか,未定,
KADOKAWA,26,電撃コミックスNEXT,魔王討伐したあと、目立ちたくないのでギルドマスターになった（8）,朱月十話／ROHGUNほか,未定,
KADOKAWA,26,電撃コミックスNEXT,だいすろーる！（1）,あらたとしひら,未定,
KADOKAWA,26,電撃コミックスNEXT,異世界ではじめる二拠点生活（3） ～空間魔法で王都と田舎をいったりきたり～,丸山りん／錬金王ほか,未定,
KADOKAWA,29,単行本コミックス,ニニンがシノブ伝ぷらす（3）,古賀亮一,未定,
KADOKAWA,30,その他コミックス,チェイサーゲーム（8）,松山洋／松島幸太朗,792,
KADOKAWA,30,その他コミックス,チェイサーゲーム（9）,松山洋／松島幸太朗,792,
KADOKAWA,30,単行本コミックス,この世界の攻略本を拾ってしまいました（2）,アッチあい,未定,
KADOKAWA,30,角川コミックス・エース,小説 機動戦士ガンダムSEED FREEDOM（上）,後藤リウ／矢立肇ほか,未定,
講談社,5,アフタヌーンKC,恋をしたのに世界は滅びる気配もない（1）,東雲,759,
講談社,9,KCデラックス,デスティニーラバーズ（14）,智弘カイ／カズタカ,759,
講談社,9,KCデラックス,デスティニーラバーズ（15）,智弘カイ／カズタカ,759,
講談社,9,KCデラックス,味方が弱すぎて補助魔法に徹していた宮廷魔法師、追放されて最強を目指す（10）,門司雪／アルトほか,759,
講談社,9,KCデラックス,かみながしじま ～輪廻の巫女～（2）,蒼月たかし／かみながしじま製作委員会,759,
講談社,9,KCデラックス,雄！マスラオ学園（3）,車戸亮太,759,
講談社,9,KCデラックス,STUNTS 9番目のゴースト（3）,大智そら,759,
講談社,9,KCデラックス,不遇職『鍛冶師』だけど最強です ～気づけば何でも作れるようになっていた男ののんびりスローライフ～（11）,吉村英明／木嶋隆太ほか,759,
講談社,9,KCデラックス,ダメスキル【自動機能】が覚醒しました～あれ、ギルドのスカウトの皆さん、俺を「いらない」って言ってませんでした？～（9）,LA軍／中島零ほか,759,
講談社,9,KCデラックス,追放されたチート付与魔術師は気ままなセカンドライフを謳歌する。 ～俺は武器だけじゃなく、あらゆるものに『強化ポイント』を付与できるし、俺の意思でいつでも効果を解除できるけど、残った人たち大丈夫？～（7）,業務用餅／六志麻あさほか,759,
講談社,9,シリウスKC,俺の『鑑定』スキルがチートすぎて（5） ～伝説の勇者を読み“盗り”最強へ～,龍牙翔／澄守彩ほか,759,
講談社,9,シリウスKC,転生したらスライムだった件（25）,川上泰樹／伏瀬ほか,759,
講談社,9,シリウスKC,転生したらスライムだった件 番外編 ～とある休暇の過ごし方～（1）,高田裕三／伏瀬ほか,759,
講談社,9,シリウスKC,転生したらスライムだった件 異聞 ～魔国暮らしのトリニティ～（9）,戸野タエ／伏瀬ほか,759,
講談社,9,シリウスKC,転スラ日記 転生したらスライムだった件（7）,伏瀬／柴ほか,759,
講談社,9,シリウスKC,転生したらスライムだった件 美食伝～ペコとリムルの料理手帖～（1）,中谷チカ／伏瀬ほか,759,
講談社,9,シリウスKC,レベル1だけどユニークスキルで最強です（13）,真綿／三木なずなほか,759,
講談社,9,シリウスKC,【パクパクですわ】追放されたお嬢様の『モンスターを食べるほど強くなる』スキルは、1食で1レベルアップする前代未聞の最強スキルでした。3日で人類最強になりましたわ～！（2）,島知宏／音速炒飯ほか,759,
講談社,9,シリウスKC,ベアゲルター（7）,沙村広明,792,
講談社,9,シリウスKC,妖怪アパートの幽雅な日常（28）,深山和香／香月日輪,759,
講談社,9,シリウスKC,勇者と呼ばれた後に そして無双男は家族を創る―（2）,むすあき／空埜一樹ほか,759,
講談社,9,シリウスKC,はたらく細胞 猫（1）,かいれめく／蒼空チョコほか,759,
講談社,9,シリウスKC,はたらく細胞 おくすり（1）,割田コマ／九似良ほか,759,
講談社,9,シリウスKC,二周目チートの転生魔導士 ～最強が1000年後に転生したら、人生余裕すぎました～（4）,石後千鳥／鬱沢色素ほか,759,
講談社,9,シリウスKC,きれいなおじさんは、好きですか。（1）,座紀光倫,759,
講談社,9,モーニングKC,モンスターシュタイン（1）,OTOSAMA,759,
講談社,9,ヤンマガKCスペシャル,パリピ孔明（16）,四葉夕卜／小川亮,759,
講談社,9,ヤンマガKCスペシャル,満州アヘンスクワッド（15）,鹿子／門馬司,759,
講談社,9,ヤンマガKCスペシャル,ケンシロウによろしく（8）,ジャスミン・ギュ,759,
講談社,9,ヤンマガKCスペシャル,ザ・ヒステリックトリガー（6）,加納万太郎／マナカミユイ,759,
講談社,9,ヤンマガKCスペシャル,その無能、実は世界最強の魔法使い（6） ～無能と蔑まれ、貴族家から追い出されたが、ギフト《転生者》が覚醒して前世の能力が蘇った～,蒼乃白兎／緒方ていほか,759,
講談社,9,ヤンマガKCスペシャル,私のアリカ（4）,藤沢もやし／隈屑。,759,
講談社,9,ヤンマガKCスペシャル,ドラQ（3）,千代,759,
