出版社,発売日,シリーズ名・書名,著者,予価,
秋田書店,16,ボニータ・コミックス,シックスセンスマイナスワン（１）,三月病,693,
秋田書店,18,チャンピオンREDコミックス,ストラグリング・ガールズ～一発逆転の頭脳決戦～（１）,青山広美／さくらうめ,726,
秋田書店,18,チャンピオンREDコミックス,大巨蟲列島（10）,藤見泰高／廣瀬周,693,
秋田書店,18,チャンピオンREDコミックス,エコエコアザラクREBORN（５・完）,古賀新一／山田Ｊ太,726,
秋田書店,18,チャンピオンREDコミックス,ミスミさんは見透かせない（３）,サイトウケンジ／波多ヒロ,726,
秋田書店,18,チャンピオンREDコミックス,神呪のネクタール（15）,吉野弘幸／佐藤健悦,726,
秋田書店,18,ヤングチャンピオン・コミックス,モブから始まる探索英雄譚（２）,海翔／てりてりおほか,726,
秋田書店,18,ヤングチャンピオン・コミックス,バトル・ロワイアル　―執行者たち　エンフォーサーズ―（２）,高見広春／浅田有皆,693,
秋田書店,18,ヤングチャンピオン・コミックス,本気！　終章　火薬（３）,立原あゆみ,726,
秋田書店,18,ヤングチャンピオン・コミックス,落日のパトス（14）,艶々,726,
秋田書店,18,ヤングチャンピオン・コミックス,信長を殺した男～日輪のデマルカシオン～（４）,藤堂裕／明智憲三郎,726,
秋田書店,18,ヤングチャンピオン・コミックス,じゃあ、君の代わりに殺そうか？　～プリクエル【前日譚】～（３）,蔵人幸明／榊原宗々,693,
秋田書店,18,ヤングチャンピオン・コミックス,マトリと狂犬　―路地裏の男達―（６）,田島隆／マサシ,726,
秋田書店,18,ヤングチャンピオン・コミックス,エロティック×アナボリック（４）,あちゅむち,715,
秋田書店,18,ヤングチャンピオン・コミックス,失恋したのでVtuberはじめたら年上のお姉さんにモテました（３）,二兎凛／凛愛,726,
秋田書店,18,ヤングチャンピオン・コミックス,煌宮　～偽りの煌妃、後宮に入っても大人しくはしません～（２）,犀夏／有栖サリ,726,
秋田書店,18,ヤングチャンピオン・コミックス,偽聖女と虐げられた公爵令嬢は二度目の人生は復讐に生きる（２）,てんてんどんどん／まぶた単,693,
秋田書店,18,ヤングチャンピオン・コミックス,もしも徳川家康が総理大臣になったら　―絶東のアルゴナウタイ―（２）,眞邊明人／藤村緋二,726,
秋田書店,18,ヤングチャンピオン・コミックス,史上最高の天才錬金術師はそろそろ引退したい（２）,御子柴奈々／御波シンヤほか,726,
秋田書店,18,ヤングチャンピオン・コミックス,迷宮食堂『魔王窟』へようこそ　～転生してから300年も寝ていたので、飲食店経営で魔王を目指そうと思います～（１）,衣太／ふるかわてんたほか,770,
秋田書店,18,ヤングチャンピオン・コミックス,チヨダク王国ジャッジメント　姉と俺とで異世界最高裁判所（１）,紅玉ふくろう／星衛いおほか,726,
秋田書店,18,ヤングチャンピオン・コミックス,スカベンジャーズアナザースカイ（１）,古部亮,726,
秋田書店,19,ヤングチャンピオン・コミックス,信長公弟記　～転生したら織田さんちの八男になりました～（２）,彩戸ゆめ／東里桐子ほか,726,
KADOKAWA,1,B's-LOG COMICS,結界師の一輪華（２）,おだやか／クレハほか,759,
KADOKAWA,1,B's-LOG COMICS,家から追い出された私は、隣国のお抱え錬金術師として、幸せな第二の人生を送る事にしました！（２）,ななしののん／アルトほか,759,
KADOKAWA,1,あすかコミックスCL-DX,海ニ眠ル花（１）,中村春菊,792,
KADOKAWA,1,あすかコミックスCL-DX,世界一初恋　～小野寺律の場合18～,中村春菊,770,
KADOKAWA,1,あすかコミックスCL-DX,夢見るSubは褒められたい,上川きち,770,
KADOKAWA,1,あすかコミックスCL-DX,黒か白か（10）,さちも,770,
KADOKAWA,2,ヒューコミックス,殺し屋はスマートウォッチに逆らえない（２）,Ｔ長,748,
KADOKAWA,2,フロース　コミック,冷血公爵の心変わり（３）,Ｅｄｄｉｅ／Ｂａｎｄａｌｂａｎｊｉ,1078,
KADOKAWA,2,フロース　コミック,かりそめの公爵夫人（２）,Ｈａｎ　Ｊｉｎｓｅｏ／Ｊｉｎ　Ｓａｅｈａ,1034,
KADOKAWA,2,フロース　コミック,破局予定の悪女のはずが、冷徹公爵様が別れてくれません！（１）,甘夏みのり×仲島歩／琴子ほか,748,
KADOKAWA,2,フロース　コミック,悪役令嬢、ブラコンにジョブチェンジします（３）,此匙／浜千鳥ほか,748,
KADOKAWA,2,フロース　コミック,青薔薇アンティークの小公女（２）,コリス／道草家守ほか,748,
KADOKAWA,2,フロース　コミック,悪役令嬢は異世界転生しても乙女ゲームをつくりたい！（３）　オトメ趣味を隠していた俺がどうして巻き込まれているのだろう？,村崎ユカリ／葉月エリカほか,748,
KADOKAWA,2,フロース　コミック,悪役令嬢の怠惰な溜め息（６）,ほしの総明／篠原皐月ほか,748,
KADOKAWA,2,フロース　コミック,転生したら乙女ゲーの世界？　いえ、魔術を極めるのに忙しいのでそういうのは結構です。（６）,坂巻あきむ／櫻井三丸ほか,748,
KADOKAWA,2,フロース　コミック,私を殺したワンコ系騎士様が、ヤンデレにジョブチェンジして今日も命を狙ってくる（１）,ゆずしを／星見うさぎ,748,
KADOKAWA,2,角川コミックス・エース,夫婦以上、恋人未満。（10）,金丸祐基,748,
KADOKAWA,2,角川コミックス・エース,であいもん（15）,浅野りん,748,
KADOKAWA,2,角川コミックス・エース,永久刑（１）,ｆｕｒｕ,748,
KADOKAWA,2,角川コミックス・エース,地獄くらやみ花もなき（８）,路生よる／藤堂流風,748,
KADOKAWA,2,角川コミックス・エース,学園の王子とゲーム実況者（２）,バラ子,748,
KADOKAWA,2,角川コミックス・エース,察知されない最強職（５）,三上康明／田中インサイダーほか,748,
KADOKAWA,2,単行本コミックス,CLAMP PREMIUM COLLECTION X（６）,ＣＬＡＭＰ,770,
KADOKAWA,2,単行本コミックス,CLAMP PREMIUM COLLECTION X（７）,ＣＬＡＭＰ,770,
KADOKAWA,2,単行本コミックス,服を着るならこんなふうに（14）,縞野やえ／ＭＢ,1100,
KADOKAWA,6,ヴァンプコミックス,淫靡な洞窟のその奥で（３）,あび／ウメ種ほか,未定,
KADOKAWA,8,BRIDGE COMICS,ラ・マキユーズ～ヴェルサイユの化粧師～（５）,みやのはる／堀江宏樹,未定,
KADOKAWA,8,BRIDGE COMICS,薔薇守護者,Ｃａｕｔｉｃｓｏｄａ,1078,
KADOKAWA,8,BRIDGE COMICS,新版　超訳百人一首　うた恋い。（１）,杉田圭／渡部泰明,未定,
KADOKAWA,8,単行本コミックス,ひなたのひより（２）,毒田ペパ子,未定,
KADOKAWA,8,単行本コミックス,ぷちゴナビス（３）,渡空燕丸／ブシロードほか,未定,
KADOKAWA,8,単行本コミックス,D4DJ ―The Prologue of Peaky P-key―（３）,榊一郎／美月めいあほか,未定,
KADOKAWA,9,ドラゴンコミックスエイジ,魔王になったので、ダンジョン造って人外娘とほのぼのする（８）,遠野ノオト／流優ほか,未定,
KADOKAWA,9,ドラゴンコミックスエイジ,響犯（２）,はら九五,未定,
KADOKAWA,9,ドラゴンコミックスエイジ,トリニティセブン　7人の魔書使い（29）,サイトウケンジ／奈央晃徳,未定,
KADOKAWA,9,ドラゴンコミックスエイジ,Only Sense Online（17）　―オンリーセンス・オンライン―,羽仁倉雲／アロハ座長ほか,未定,
KADOKAWA,9,ドラゴンコミックスエイジ,植物魔法チートでのんびり領主生活始めます（６）　前世の知識を駆使して農業したら、逆転人生始まった件,さんねこ／りょうとかえほか,未定,
KADOKAWA,9,ドラゴンコミックスエイジ,スコップ無双　「スコップ波動砲！」　（　｀・ω・´）♂〓〓〓〓★（゜Д　゜　;;;）.:∴　ドゴォォ（７）,福原蓮士／つちせ八十八ほか,未定,
KADOKAWA,9,ドラゴンコミックスエイジ,幼馴染のS級パーティーから追放された聖獣使い。万能支援魔法と仲間を増やして最強へ！（４）,黒田高祥／かなりつほか,未定,
KADOKAWA,9,ドラゴンコミックスエイジ,ダークサモナーとデキている（２）,車王,未定,
KADOKAWA,9,ドラゴンコミックスエイジ,剣士を目指して入学したのに魔法適性9999なんですけど！？（12）,ｉｉｍＡｎ＆惟丞／年中麦茶太郎ほか,未定,
KADOKAWA,9,ドラゴンコミックスエイジ,金色の文字使い（19）　―勇者四人に巻き込まれたユニークチート―,尾崎祐介／十本スイほか,未定,
KADOKAWA,9,ドラゴンコミックスエイジ,じつは義妹でした。～最近できた義理の弟の距離感がやたら近いわけ～（２）,堺しょうきち／白井ムクほか,未定,
KADOKAWA,9,角川コミックス・エース,悪役令嬢は『萌え』を浴びるほど摂取したい！（２）,烏丸紫明／にーづま。ほか,未定,
KADOKAWA,9,角川コミックス・エース,竜王様の最強国家戦略（２）　～竜姫を従えた元王子はスキル【竜王】の力で反旗を翻す～,藤本キシノ／虎戸リアほか,未定,
KADOKAWA,9,角川コミックス・エース,黒衣の執行人は全てを刈り取る～謎ジョブ《執行人》は悪人のスキルを無限に徴収できる最強ジョブでした。【剣聖】も【勇者】も【聖者】も、弱者を虐げるなら全て敵です。（１）,天池のぞむ／郡司ネムリ,未定,
KADOKAWA,9,角川コミックス・エース,SSSランクダンジョンでナイフ一本手渡され追放された白魔導師　ユグドラシルの呪いにより弱点である魔力不足を克服し世界最強へと至る（１）,カミトイチ／上下瑞樹ほか,未定,
KADOKAWA,9,角川コミックス・エース,魔王道（２）　―千年前の魔王が復活したら最弱魔物のコボルトだったが、知識経験に衰え無し。神と正義の名の下にやりたい放題している人間共を躾けてやるとしよう,寒天／高岸かも,未定,
KADOKAWA,10,MFコミックス　アライブシリーズ,楽園ノイズ（２）,杉井光／篠アキサトほか,715,
KADOKAWA,12,ビームコミックス,大蛇に嫁いだ娘（４）,フシアシクモ,未定,
KADOKAWA,12,ビームコミックス,カワイイガールズ,小牧まりあ,未定,
KADOKAWA,12,ビームコミックス,ダニッチの怪（３）　ラヴクラフト傑作集,田辺剛,未定,
KADOKAWA,15,B's-LOVEY COMICS,オオカミくんはゆずらない,佐倉リコ,未定,
KADOKAWA,15,MFC,日常ロック（５）,松並香葉／トラゾーほか,未定,
KADOKAWA,15,MFC,まいぜんシスターズの冒険　～物ノ怪神社とたまゆらの姫～（２）,芥邉雨龍／土田健太ほか,未定,
KADOKAWA,15,MFC,円満解決！閻魔ちゃん（１）,篠原九／Ｐｌｏｔｔほか,未定,
KADOKAWA,15,ジーンLINE,君ノ声（５）,森永ミク,726,
KADOKAWA,15,ハルタコミックス,極東事変（５）,大上明久利,未定,
KADOKAWA,15,ハルタコミックス,ハルタ　2023-MAY volume 104,ハルタ編集部,未定,
KADOKAWA,15,ハルタコミックス,クプルムの花嫁（４）,ｎａｍｏ,未定,
KADOKAWA,15,ハルタコミックス,かわいすぎる人よ！（１）,綿野マイコ,未定,
KADOKAWA,15,ハルタコミックス,花園に幹が立つ（１）,野澤佑季恵,未定,
KADOKAWA,17,Pomme Comics,噂の不能公爵が、実は絶倫でした。　婚約したら一晩中溺愛だなんて聞いていません！（１）,梨壱／ｎｏｒｉ．ほか,未定,
KADOKAWA,17,フルールコミックス,ぴゅあキュンBL コミックアンソロジー,フルール編集部,未定,
KADOKAWA,17,フルールコミックス,先輩、断じて恋では！Brush up（２）,晴川シンタ,未定,
KADOKAWA,17,フロース　コミック,聖女をクビになったら、なぜか幼女化して魔王のペットになりました。（３）,ももやま／美雨音ハルほか,748,
KADOKAWA,23,MFC,見える子ちゃん（９）,泉朝樹,未定,
KADOKAWA,23,MFC,幽霊はどこへ？（上）　―記憶の絆―,韋離若明,未定,
KADOKAWA,23,MFC,幽霊はどこへ？（下）　―愛のさよなら―,韋離若明,未定,
KADOKAWA,23,MFC,召喚された賢者は異世界を往く　～最強なのは不要在庫のアイテムでした～（９）,小林こー／夜州ほか,未定,
KADOKAWA,23,MFC,令和のダラさん（２）,ともつか治臣,未定,
KADOKAWA,23,MFC,魔王を倒した俺に待っていたのは、世話好きなヨメとのイチャイチャ錬金生活だった。（４）,森あいり／ふーみほか,未定,
KADOKAWA,23,MFC,辺境ぐらしの魔王、転生して最強の魔術師になる（６）,村市／千月さかきほか,未定,
KADOKAWA,23,MFC,勇者に全部奪われた俺は勇者の母親とパーティを組みました！（１）,久遠まこと／未定,未定,
KADOKAWA,23,MFC,クラフトオーガズム（１）,夏鈴糖,未定,
KADOKAWA,23,MFC,契約しましょ（２）　おつかれさま女子、世話焼き悪魔と暮らす,橋本ライドン,未定,
KADOKAWA,23,MFC,廃バスに住む（４）,イチヒ,未定,
KADOKAWA,23,MFコミックス　アライブシリーズ,探偵はもう、死んでいる。（５）,麦子／二語十ほか,671,
KADOKAWA,23,MFコミックス　アライブシリーズ,魔術師クノンは見えている（２）,Ｌａ－ｎａ／南野海風ほか,671,
KADOKAWA,23,MFコミックス　フラッパーシリーズ,見るからに怪しい二人（２）,鬼澤馬勇,748,
KADOKAWA,23,MFコミックス　フラッパーシリーズ,如月さんは眼光炯々（３）,紫良河みあび,748,
KADOKAWA,23,MFコミックス　フラッパーシリーズ,リコリス・リコイル（２）,備前やすのり／Ｓｐｉｄｅｒ　Ｌｉｌｙ,748,
KADOKAWA,23,MFコミックス　フラッパーシリーズ,保健室はふたりきり（１）,ろここ,748,
KADOKAWA,24,あすかコミックスDX,FOGGY FOOT（４）　フォギーフット,紗与イチ,未定,
KADOKAWA,24,あすかコミックスDX,ジャック・ジャンク・ジャンキー,旭晨薫,未定,
KADOKAWA,26,MFC キューンシリーズ,くのいちはずかしい（３）,中嶋ちずな,未定,
KADOKAWA,26,MFコミックス　ジーンシリーズ,エージェント・エンジェル（１）,外世とか,649,
KADOKAWA,26,アライブ＋,ワールドダイスター（１）,未定,未定,
KADOKAWA,26,アライブ＋,クラスで2番目に可愛い女の子と友だちになった（２）,尾野凛／たかたほか,未定,
KADOKAWA,26,角川コミックス・エース,隣のクーデレラを甘やかしたら、ウチの合鍵を渡すことになった（３）,雪仁／かがちさくほか,未定,
KADOKAWA,26,角川コミックス・エース,陰の実力者になりたくて！（11）,坂野杏梨／逢沢大介ほか,未定,
KADOKAWA,26,角川コミックス・エース,陰の実力者になりたくて！　しゃどーがいでん（５）,瀬田Ｕ／逢沢大介ほか,未定,
KADOKAWA,26,角川コミックス・エース,捨てられ白魔法使いの紅茶生活（４）,騎羽こうじ／瀬尾優梨ほか,未定,
KADOKAWA,26,角川コミックス・エース,LV999の村人（14）,岩元健一／星月子猫ほか,未定,
KADOKAWA,26,角川コミックス・エース,陰キャだった俺の青春リベンジ（１）　天使すぎるあの娘と歩むReライフ,伊勢海老ボイル／慶野由志ほか,未定,
KADOKAWA,26,角川コミックス・エース,たとえば俺が、チャンピオンから王女のヒモにジョブチェンジしたとして。（５）,藍藤唯／杠憲太ほか,未定,
KADOKAWA,26,角川コミックス・エース,ケロロ軍曹（33）,吉崎観音,未定,
KADOKAWA,26,角川コミックス・エース,情緒をめちゃくちゃにしてくる女（１）,蝉丸,未定,
KADOKAWA,26,角川コミックス・エース,オタロリドラゴン！　バハムー子先生（１）,未定,未定,
KADOKAWA,26,角川コミックス・エース,真の仲間じゃないと勇者のパーティーを追い出されたので、辺境でスローライフすることにしました（11）,池野雅博／ざっぽんほか,未定,
KADOKAWA,26,角川コミックス・エース,ただの屍のようだと言われて幾星霜、気づいたら最強のアンデッドになってた（３）,絢瀬あとり／九頭七尾ほか,未定,
KADOKAWA,26,角川コミックス・エース,真の仲間になれなかったお姫様は、辺境でスローライフすることにしました（２）,東大路ムツキ／ざっぽんほか,未定,
KADOKAWA,26,角川コミックス・エース・エクストラ,うぽって！！（14）,天王寺キツネ,未定,
KADOKAWA,26,単行本コミックス,職場と自宅でギャップのあるパパ（４）,泡沫,未定,
KADOKAWA,26,電撃コミックス,はたらく魔王さま！（21）,和ヶ原聡司／柊暁生ほか,未定,
KADOKAWA,26,電撃コミックスEX,ハイパーウルトラガーリッシュ　―END OF THE GIRL―,大川ぶくぶ,未定,
KADOKAWA,26,電撃コミックスNEXT,生き物好きの安仁馬さんにはほんのちょっぴり毒がある（１）,鈴木快,未定,
KADOKAWA,26,電撃コミックスNEXT,左遷された無能王子は実力を隠したい（２）　～二度転生した最強賢者、今世では楽したいので手を抜いてたら、王家を追放された。今更帰ってこいと言われても遅い、領民に実力がバレて、実家に帰してくれないから……～,茨木野／七桃りおほか,未定,
KADOKAWA,26,電撃コミックスNEXT,リコリス・リコイル　公式コミックアンソロジー　リロード（２）,いみぎむる／Ｓｐｉｄｅｒ　Ｌｉｌｙ,737,
KADOKAWA,26,電撃コミックスNEXT,ざつ旅　―That's Journey―（９）,石坂ケンタ,未定,
KADOKAWA,26,電撃コミックスNEXT,デビル・イン・ウラワンダーランド（２）,加藤陽一／スメラギ,未定,
KADOKAWA,26,電撃コミックスNEXT,おっさん、転生して天才役者になる（２）,芽々ノ圭／ほえ太郎,未定,
KADOKAWA,26,電撃コミックスNEXT,ポーカーフェイス女装男子と。（２）,くらの,未定,
KADOKAWA,26,電撃コミックスNEXT,みつばものがたり（１）　呪いの少女と死の輪舞《ロンド》,七沢またり／堤りんほか,未定,
KADOKAWA,26,電撃コミックスNEXT,シンデレラコスプレイション（１）,ななつ藤,未定,
KADOKAWA,26,電撃コミックスNEXT,怪物たちを統べるモノ（１）　最強の支援特化能力で、気付けば世界最強パーティーに！,多門結之／Ｓｉｎ　Ｇｕｉｌｔｙほか,未定,
KADOKAWA,26,電撃コミックスNEXT,♀ガキとおじさん（１）,サラマンダ,未定,
KADOKAWA,26,電撃コミックスNEXT,北町さんは「ただの」トモダチ（１）,えのき,未定,
KADOKAWA,26,電撃コミックスNEXT,RWBY 氷雪帝国　THE COMIC（２）,Ｔｅａｍ　ＲＷＢＹ　Ｐｒｏｊｅｃｔ／スエカネクミコ,未定,
KADOKAWA,26,電撃コミックスNEXT,好き好きだいちゅきつよつよソード（２）,ノッツ,未定,
KADOKAWA,30,単行本コミックス,AISHA（１）,ｆａｊｉｔｅ,未定,
講談社,8,KCデラックス,雨と君と（５）,二階堂幸,946,
講談社,8,アフタヌーンKC,空挺ドラゴンズ（15）,桑原太矩,748,
講談社,8,プレミアムKC,月曜日のたわわ（７）青版,比村奇石,1000,
講談社,8,ヤンマガKCスペシャル,サツドウ（１）,雪永ちっち／なだいにし,726,
講談社,8,ヤンマガKCスペシャル,税金で買った本（７）,ずいの／系山冏,726,
講談社,8,ヤンマガKCスペシャル,白地図のライゼンデ（２）,パミラ,726,
講談社,8,ヤンマガKCスペシャル,美龍艶笑譚～自己肯定感が激低なドラゴン級美少女魔王を、勇者がイチャラブで退治するお話～（４）,ブラック木蓮／郊外の某,726,
講談社,8,ヤンマガKCスペシャル,ザ・ファブル　The second contact（７）,南勝久,726,
講談社,8,ヤンマガKCスペシャル,アルキメデスの大戦（32）,三田紀房,726,
講談社,8,ヤンマガKCスペシャル,賭博堕天録カイジ　24億脱出編（23）,福本伸行,726,
講談社,8,ヤンマガKCスペシャル,ギャルせん（６）,植野メグル,726,
講談社,8,ヤンマガKCスペシャル,君が獣になる前に（８）,さの隆,726,
講談社,8,ヤンマガKCスペシャル,アンダーニンジャ（10）,花沢健吾,726,
講談社,8,ヤンマガKCスペシャル,月曜日のたわわ（７）,比村奇石,726,
講談社,9,KCデラックス,4人はそれぞれウソをつく（３）,橿原まどか,715,
講談社,9,KCデラックス,奴隷転生　～その奴隷、最強の元王子につき～（13）,原口鳳汰／カラユミほか,715,
講談社,9,KCデラックス,味方が弱すぎて補助魔法に徹していた宮廷魔法師、追放されて最強を目指す（７）,門司雪／アルトほか,715,
講談社,9,KCデラックス,転生したら第七王子だったので、気ままに魔術を極めます（11）,石沢庸介／謙虚なサークルほか,715,
講談社,9,KCデラックス,信じていた仲間達にダンジョン奥地で殺されかけたがギフト『無限ガチャ』でレベル9999の仲間達を手に入れて元パーティーメンバーと世界に復讐＆『ざまぁ！』します！（８）,大前貴史／明鏡シスイほか,715,
講談社,9,KCデラックス,異世界ウォーキング（２）,あるくひと／小川慧ほか,715,
講談社,9,KCデラックス,さわらないで小手指くん（６）,シンジョウタクヤ,715,
講談社,9,KCデラックス,幼馴染とはラブコメにならない（５）,三簾真也,715,
講談社,9,KCデラックス,Aランクパーティを離脱した俺は、元教え子たちと迷宮深部を目指す。（５）,ユーリ／右薙光介ほか,715,
講談社,9,KCデラックス,転生貴族、鑑定スキルで成り上がる　～弱小領地を受け継いだので、優秀な人材を増やしていたら、最強領地になってた～（11）,井上菜摘／未来人Ａほか,715,
講談社,9,KCデラックス,この世界がいずれ滅ぶことを、俺だけが知っている　～モンスターが現れた世界で、死に戻りレベルアップ～（３）,翼／灰島シゲルほか,715,
講談社,9,KCデラックス,不遇職『鍛冶師』だけど最強です　～気づけば何でも作れるようになっていた男ののんびりスローライフ～（９）,吉村英明／木嶋隆太ほか,715,
講談社,9,KCデラックス,エルディアス・ロード　女神にもらった絶対死なない究極スキルで七つのダンジョンを攻略する（４）,澄守彩／髙田タカミほか,715,
講談社,9,KCデラックス,四十七大戦（14）,一二三,715,
講談社,9,KCデラックス,Destiny Unchain Online ～吸血鬼少女となって、やがて『赤の魔王』と呼ばれるようになりました～（４）,ヤチモト／ｒｅｓｎ,726,
講談社,9,シリウスKC,人外姫様、始めました　～Free Life Fantasy Online～（９）,園原アオ／割田コマほか,715,
講談社,9,シリウスKC,戦車椅子　―TANK CHAIR―（３）,やしろ学,748,
講談社,9,シリウスKC,かくりよの宿飯　あやかしお宿に嫁入りします。（１）,冬葉つがる／友麻碧ほか,715,
講談社,9,シリウスKC,脇役に転生したはずが、いつの間にか伝説の錬金術師になってた　～仲間たちが英雄でも俺は支援職なんだが～（１）,神無月みり／相野仁,715,
講談社,9,シリウスKC,料理上手のゴリラ男が、空腹で倒れていた美女を助けたら、相性最高のベストカップルになった話（１）,秋月煌介／鈴木市規ほか,715,
講談社,9,シリウスKC,転生大聖女の目覚め～瘴気を浄化し続けること二十年、起きたら伝説の大聖女になってました～（５）,錬金王／五色安未ほか,748,
講談社,9,シリウスKC,転生したらスライムだった件（23）,川上泰樹／伏瀬ほか,748,
講談社,9,シリウスKC,転生したらスライムだった件　クレイマンREVENGE（２）,カジカ航／伏瀬ほか,715,
講談社,9,シリウスKC,俺だけ入れる隠しダンジョン　～こっそり鍛えて世界最強～（11）,樋野友行／瀬戸メグルほか,748,
講談社,9,シリウスKC,「無能はいらない」と言われたから絶縁してやった～最強の四天王に育てられた俺は、冒険者となり無双する～（３）,白土悠介／鬱沢色素ほか,715,
講談社,9,シリウスKC,異世界マンチキン　ーHP1のままで最強最速ダンジョン攻略ー（８）,志瑞祐／青桐良,715,
講談社,9,シリウスKC,剣帝学院の魔眼賢者（３）,雪あられ／ツカサほか,748,
講談社,9,講談社コミックス,レトロポリス・スクラッチ（２）,片岡人生／近藤一馬,528,
講談社,9,講談社コミックス,いじめるヤバイ奴（19）,中村なん,528,
講談社,9,講談社コミックス,薫る花は凛と咲く（８）,三香見サカ,528,
講談社,9,講談社コミックス,イジらないで、長瀞さん（16）,ナナシ,528,
講談社,10,モーニングKC,やる気なし英雄譚（３）,千嶌オワリ／津田彷徨,715,
講談社,10,モーニングKC,お文具といっしょ　その7,お文具,1100,
講談社,10,モーニングKC,潰国のユリウス（３）,湯水快／山座一心,726,
講談社,10,モーニングKC,ダーウィンクラブ（５）,朱戸アオ,715,
講談社,12,BE LOVE KC,西園寺さんは家事をしない（３）,ひうらさとる,693,
講談社,12,BE LOVE KC,アンタイトル・ブルー（３）,夏目靫子,726,
講談社,12,BE LOVE KC,愛しい嘘　優しい闇（６）,愛本みずほ,726,
講談社,12,BE LOVE KC,ハコニワノイエ（１）,小森江莉,726,
講談社,12,KC KISS,わたしのお嫁くん（９）,柴なつみ,550,
講談社,12,KC KISS,無能の鷹（６）,はんざき朝未,550,
講談社,12,KC KISS,ながたんと青と　―いちかの料理帖―（10）,磯谷友紀,550,
講談社,12,KC KISS,古オタクの恋わずらい（４）,ニコ・ニコルソン,748,
講談社,12,KC KISS,けむたい姉とずるい妹（４）,ばったん,748,
講談社,12,KC KISS,僕らが恋をしたのは（４）,オノ・ナツメ,726,
講談社,12,KCデザート,うるわしの宵の月（６）,やまもり三香,528,
講談社,12,KCデザート,NとS（７）,金田一蓮十郎,528,
講談社,12,KCデザート,東千石さんのメイクアップドール（２）,ことぶきりー,528,
講談社,12,KCデラックス,俺ともう一度、初恋。（１）,長谷垣なるみ,517,
講談社,12,KCデラックス,香るわたしにキスをして。（３）,壱コトコ,517,
講談社,12,KCデラックス,聖ラブサバイバーズ（４）,ひうらさとる,550,
講談社,12,講談社コミックス別冊フレンド,夏秋くんは今日も告白したい（５）,さとる,528,
