Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-01-29 00:00:00+09:00,789.768458381635,824.4677812794333,786.3272014823687,822.1736450195312,5499900,0.0,0.0
2016-02-01 00:00:00+09:00,829.9163582574544,833.9311224117091,819.5925889875319,830.7766723632812,2886900,0.0,0.0
2016-02-02 00:00:00+09:00,825.9016831138283,831.0635686332897,820.1662372557329,825.6149291992188,2725800,0.0,0.0
2016-02-03 00:00:00+09:00,804.6805123326703,814.1439683143459,796.3641769308048,801.5260620117188,3549300,0.0,0.0
2016-02-04 00:00:00+09:00,791.7757842605719,801.5260464526348,782.8858887413704,784.3197631835938,4283700,0.0,0.0
2016-02-05 00:00:00+09:00,812.9968264804451,856.2992854494605,808.6952559699665,850.8506469726562,12600000,0.0,0.0
2016-02-08 00:00:00+09:00,833.9312294350328,881.8220716419786,823.3207049379255,868.9173583984375,4444800,0.0,0.0
2016-02-09 00:00:00+09:00,834.5047814835167,848.2698088069561,829.9164565455076,831.6370849609375,4407600,0.0,0.0
2016-02-10 00:00:00+09:00,820.7397972227573,829.6296936657775,778.0108384945348,794.6436157226562,5241600,0.0,0.0
2016-02-12 00:00:00+09:00,760.2310376621783,772.8489448992057,741.8776321201879,752.7749633789062,6193200,0.0,0.0
2016-02-15 00:00:00+09:00,793.7831357401587,803.82009825495,765.3927713234443,798.3714599609375,4694400,0.0,0.0
2016-02-16 00:00:00+09:00,794.6434465675917,813.2835497385835,791.2021902887128,796.3640747070312,2875200,0.0,0.0
2016-02-17 00:00:00+09:00,790.3419554844953,809.8423746809558,778.5843111826523,788.9080810546875,1819800,0.0,0.0
2016-02-18 00:00:00+09:00,810.1292645660662,818.4456005915864,801.2393156982145,812.4234008789062,2649000,0.0,0.0
2016-02-19 00:00:00+09:00,807.2613997271393,814.430719078262,792.3493057929838,805.540771484375,2338500,0.0,0.0
2016-02-22 00:00:00+09:00,797.2244190497577,840.813631897835,794.3566703688591,837.3723754882812,2842800,0.0,0.0
2016-02-23 00:00:00+09:00,845.4021599174878,853.7184960543644,820.7398004036188,827.622314453125,3606600,0.0,0.0
2016-02-24 00:00:00+09:00,814.4306907192052,830.2030982255365,802.9598011605963,829.0560302734375,1973400,0.0,0.0
2016-02-25 00:00:00+09:00,826.7619104902005,843.3946334686567,823.6074077233137,837.6592407226562,2075700,0.0,0.0
2016-02-26 00:00:00+09:00,837.3725424867663,837.6593489176978,731.8406932203434,769.40771484375,14040300,0.0,0.0
2016-02-29 00:00:00+09:00,774.2827295868213,786.9006878684094,751.0542476992167,762.5250854492188,8793600,0.0,0.0
2016-03-01 00:00:00+09:00,761.9516451139049,766.8267240215864,739.8702292946103,755.6426391601562,5530200,0.0,0.0
2016-03-02 00:00:00+09:00,777.1504455863856,780.0181944785978,763.09866504842,773.1356811523438,5075100,0.0,0.0
2016-03-03 00:00:00+09:00,759.083763988375,782.3122438904575,755.6425077065851,771.7017211914062,4037400,0.0,0.0
2016-03-04 00:00:00+09:00,772.8489784566747,812.9969957499337,766.8267784881566,811.2763671875,5720700,0.0,0.0
2016-03-07 00:00:00+09:00,814.4307282156183,825.0412516619056,810.4159114343223,816.4381103515625,3025500,0.0,0.0
2016-03-08 00:00:00+09:00,816.1514075574496,823.6074288201189,802.9598883830457,819.0191040039062,2689500,0.0,0.0
2016-03-09 00:00:00+09:00,810.4158743607102,816.7248268632142,791.2022104830357,802.0994873046875,2863500,0.0,0.0
2016-03-10 00:00:00+09:00,802.6729735037742,831.35008974497,802.0994133257542,813.8570556640625,3027600,0.0,0.0
2016-03-11 00:00:00+09:00,798.6582170613833,802.0994733683041,789.1947622173514,800.3788452148438,5145000,0.0,0.0
