Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-01-29 00:00:00+09:00,621.9538198676623,643.6218884307938,600.2857513045309,640.4118041992188,8232900,0.0,0.0
2016-02-01 00:00:00+09:00,658.8697458963474,676.5252080275528,654.0546198605641,674.920166015625,6064600,0.0,0.0
2016-02-02 00:00:00+09:00,664.4874353027343,669.3025616455078,638.8067614746093,642.016845703125,4078900,0.0,0.0
2016-02-03 00:00:00+09:00,625.1638595746911,625.1638595746911,588.2478935407555,590.6554565429688,5758200,0.0,0.0
2016-02-04 00:00:00+09:00,578.6178656014467,600.2859410123193,568.1850885517674,568.9876098632812,8073900,0.0,0.0
2016-02-05 00:00:00+09:00,561.7646791733727,583.4327453700599,551.3319065601529,560.962158203125,6080000,0.0,0.0
2016-02-08 00:00:00+09:00,545.7142540513239,591.4579488762143,537.6890444329222,583.4327392578125,7559900,0.0,0.0
2016-02-09 00:00:00+09:00,543.3067107342405,544.9117527157301,510.403350113703,512.8109130859375,6163300,0.0,0.0
2016-02-10 00:00:00+09:00,565.7773545744167,576.2101284885549,528.8613853397738,538.4916381835938,10143300,0.0,0.0
2016-02-12 00:00:00+09:00,498.3655412903826,510.4033562973967,490.3403312857066,492.7478942871094,8954800,0.0,0.0
2016-02-15 00:00:00+09:00,526.4538566798062,531.2689834177313,509.60091309706854,528.0588989257812,5687800,0.0,0.0
2016-02-16 00:00:00+09:00,525.6512893268998,587.4454103622758,523.2437261696774,570.5924682617188,8446700,0.0,0.0
2016-02-17 00:00:00+09:00,558.5546833620233,586.6429217494814,557.7521622652388,568.1849365234375,7741800,0.0,0.0
2016-02-18 00:00:00+09:00,592.260548329724,633.1891228077943,592.260548329724,619.5462646484375,9280500,0.0,0.0
2016-02-19 00:00:00+09:00,609.9160112090196,625.9664325566255,602.693321602597,621.1513061523438,6997000,0.0,0.0
2016-02-22 00:00:00+09:00,613.9287118174302,622.7564449285304,598.6808091709842,612.3236694335938,5317700,0.0,0.0
2016-02-23 00:00:00+09:00,612.3236377208102,644.4244837350074,607.5085108186806,614.731201171875,4575500,0.0,0.0
2016-02-24 00:00:00+09:00,594.6682165543997,597.8783013940996,577.0127499360505,588.248046875,4629000,0.0,0.0
2016-02-25 00:00:00+09:00,589.853058277099,601.8908757929581,578.6177619289637,589.050537109375,4511900,0.0,0.0
