Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-01-29 00:00:00+09:00,761.9273948578696,792.8279418945312,753.9161069961476,792.8279418945312,1397100,0.0,0.0
2016-02-01 00:00:00+09:00,801.9835632747964,807.7059038256177,790.2528358713469,802.2697143554688,1303500,0.0,0.0
2016-02-02 00:00:00+09:00,797.1196899414062,813.1421609945775,795.6890915872372,797.1196899414062,882000,0.0,0.0
2016-02-03 00:00:00+09:00,783.3860703912652,788.5361613162856,774.5164344274405,784.530517578125,728700,0.0,0.0
2016-02-04 00:00:00+09:00,783.099811915345,792.5416439831163,773.9441308971241,775.6608276367188,866400,0.0,0.0
2016-02-05 00:00:00+09:00,773.3720532979644,777.091546265034,758.2078779270149,767.0775146484375,726300,0.0,0.0
2016-02-08 00:00:00+09:00,757.0633274212524,783.9582278634743,755.6327292184615,779.95263671875,501600,0.0,0.0
2016-02-09 00:00:00+09:00,743.9020554491119,747.6215481758967,705.8485701181551,709.568115234375,2237400,0.0,0.0
2016-02-10 00:00:00+09:00,709.5681618486406,721.5850417132336,680.6704094730206,690.1122436523438,1528500,0.0,0.0
2016-02-12 00:00:00+09:00,632.8889302221576,647.194755725205,586.5381121728723,592.8327026367188,4654800,0.0,0.0
2016-02-15 00:00:00+09:00,621.4443488044027,628.3111371889818,601.1300823702105,604.5634765625,3462900,0.0,0.0
2016-02-16 00:00:00+09:00,603.7050450417261,614.2913772726009,593.9771136303835,606.2800903320312,2987700,0.0,0.0
2016-02-17 00:00:00+09:00,606.2803173371717,616.8666535318116,577.9548085381006,586.252197265625,3311400,0.0,0.0
2016-02-18 00:00:00+09:00,615.435933991156,634.3196028165472,609.9997437621446,620.2999267578125,2957100,0.0,0.0
2016-02-19 00:00:00+09:00,623.1609087811968,625.4498552022129,598.8410560669276,605.4216918945312,1815600,0.0,0.0
2016-02-22 00:00:00+09:00,599.4132130695507,606.279999481381,592.2603280203683,600.8438110351562,2469600,0.0,0.0
2016-02-23 00:00:00+09:00,600.8440372542855,613.4331678789513,596.5522941310405,603.9913330078125,4266600,0.0,0.0
2016-02-24 00:00:00+09:00,599.4132870718634,613.719111325818,593.9770979544979,612.2885131835938,1542300,0.0,0.0
2016-02-25 00:00:00+09:00,612.2884425401653,629.7415597375697,608.5689506668376,626.3081665039062,1682100,0.0,0.0
2016-02-26 00:00:00+09:00,634.8917016798164,650.0558214464037,634.6055506272508,636.6083984375,1607400,0.0,0.0
2016-02-29 00:00:00+09:00,649.7697352099227,659.2115675577551,632.030517578125,632.030517578125,1789800,0.0,0.0
2016-03-01 00:00:00+09:00,632.0305103189287,637.4667516860737,625.4498742904888,631.4583129882812,1062300,0.0,0.0
2016-03-02 00:00:00+09:00,647.1947679168535,652.3448589082343,640.9002297238663,648.6253662109375,1171200,0.0,0.0
2016-03-03 00:00:00+09:00,644.3335921998638,670.0840458971572,644.3335921998638,663.5033569335938,1164300,0.0,0.0
2016-03-04 00:00:00+09:00,666.9367795724414,682.9593022505397,663.2172868964005,678.3814086914062,1125000,0.0,0.0
2016-03-07 00:00:00+09:00,682.9592014336632,688.6814889537175,674.0895667155538,676.6646118164062,1326600,0.0,0.0
2016-03-08 00:00:00+09:00,676.6647229636349,683.2454123209939,652.3448660351198,658.639404296875,1761600,0.0,0.0
2016-03-09 00:00:00+09:00,652.3448996743911,652.3448996743911,629.4555874858278,634.319580078125,2518200,0.0,0.0
2016-03-10 00:00:00+09:00,642.9031069580955,662.3590261894449,641.1864097432541,656.3505859375,1283400,0.0,0.0
2016-03-11 00:00:00+09:00,650.914136720682,667.2227550892437,645.4779480609697,666.0783081054688,1125600,0.0,0.0
2016-03-14 00:00:00+09:00,668.9396761826172,668.9396761826172,655.7783480907153,661.2145385742188,1754400,0.0,0.0
2016-03-15 00:00:00+09:00,656.3504971340176,664.6478309568367,652.6309520788172,653.7754516601562,1287300,0.0,0.0
2016-03-16 00:00:00+09:00,645.4781438473568,650.9143341559741,636.8946578919399,638.3252563476562,1769100,0.0,0.0
2016-03-17 00:00:00+09:00,644.9057200687633,648.3391135250113,633.7471913359575,637.4667358398438,1710600,0.0,0.0
