Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-01-29 00:00:00+09:00,3604.736142401401,3646.113937418838,3508.9992833414494,3631.510009765625,3571700,0.0,0.0
2016-02-01 00:00:00+09:00,3635.5671497090775,3658.2843735858582,3408.394910941271,3445.716064453125,4851500,0.0,0.0
2016-02-02 00:00:00+09:00,3471.6782921188546,3508.9994422561454,3427.8665071750784,3490.3388671875,3061800,0.0,0.0
2016-02-03 00:00:00+09:00,3496.017761915615,3498.4517496820918,3399.469580512051,3469.243896484375,4081400,0.0,0.0
2016-02-04 00:00:00+09:00,3425.433022197792,3468.4334841060067,3350.790710960891,3387.300537109375,3717800,0.0,0.0
2016-02-05 00:00:00+09:00,3367.0173862146557,3375.9420106118514,3277.771142242701,3306.97900390625,3625200,0.0,0.0
2016-02-08 00:00:00+09:00,3269.6575233516587,3379.186993736888,3263.978217479832,3359.715087890625,2095200,0.0,0.0
2016-02-09 00:00:00+09:00,3262.355418671428,3305.3558755701065,3255.0534542924074,3263.166748046875,2289100,0.0,0.0
2016-02-10 00:00:00+09:00,3285.884121063453,3312.657991679526,3084.674426736605,3138.22216796875,3825000,0.0,0.0
2016-02-12 00:00:00+09:00,3054.6552703956613,3086.2971178180865,2988.9375872875476,2995.42822265625,4093000,0.0,0.0
2016-02-15 00:00:00+09:00,3146.335503311946,3336.9979177725722,3145.5241738887094,3295.6201171875,4008900,0.0,0.0
2016-02-16 00:00:00+09:00,3263.9784218532272,3315.092177900146,3190.1474408965673,3202.3173828125,3698200,0.0,0.0
2016-02-17 00:00:00+09:00,3201.5054935600983,3317.5255862055856,3199.8828349216997,3250.99658203125,3264400,0.0,0.0
2016-02-18 00:00:00+09:00,3289.940875078343,3292.3748633952937,3173.9207653036938,3195.82666015625,3190300,0.0,0.0
2016-02-19 00:00:00+09:00,3156.071429889208,3252.6196304436594,3133.3542062293373,3220.977783203125,3639300,0.0,0.0
2016-02-22 00:00:00+09:00,3246.940656822146,3403.5272502171174,3245.3179978232347,3401.09326171875,3349400,0.0,0.0
2016-02-23 00:00:00+09:00,3406.772092104246,3454.6405258823243,3335.375106130163,3361.337646484375,2385600,0.0,0.0
2016-02-24 00:00:00+09:00,3310.2240625,3368.63978125,3290.75215625,3346.73388671875,1590300,0.0,0.0
2016-02-25 00:00:00+09:00,3342.677181692146,3413.2628406259364,3331.318569909697,3383.24365234375,2044900,0.0,0.0
2016-02-26 00:00:00+09:00,3397.0363026978325,3423.810173724589,3375.941737646449,3382.432373046875,1476200,0.0,0.0
2016-02-29 00:00:00+09:00,3408.3947843948213,3408.3947843948213,3277.770751953125,3277.770751953125,2363800,0.0,0.0
2016-03-01 00:00:00+09:00,3258.2990068172035,3315.9033966289617,3258.2990068172035,3298.865478515625,1617200,0.0,0.0
2016-03-02 00:00:00+09:00,3334.5636835512905,3364.582869996886,3281.8272749306498,3358.903564453125,2456500,0.0,0.0
2016-03-03 00:00:00+09:00,3358.9037296053034,3371.8850000578846,3265.6008482273783,3285.07275390625,4164500,0.0,0.0
2016-03-04 00:00:00+09:00,3286.695558357424,3349.9792546180706,3264.7896634979693,3345.922607421875,2761200,0.0,0.0
2016-03-07 00:00:00+09:00,3339.431866866752,3344.299843349065,3294.8087491122155,3319.9599609375,1454500,0.0,0.0
2016-03-08 00:00:00+09:00,3303.7329720781518,3322.393546331049,3267.2231528877005,3294.808349609375,3606400,0.0,0.0
2016-03-09 00:00:00+09:00,3281.8275158845922,3292.374798383109,3191.7699499357195,3204.751220703125,4211900,0.0,0.0
2016-03-10 00:00:00+09:00,3213.6758729170897,3259.921650436977,3200.6946020343144,3247.751708984375,2537800,0.0,0.0
2016-03-11 00:00:00+09:00,3229.091160038754,3309.412774321125,3217.732547918015,3290.752197265625,2529400,0.0,0.0
2016-03-14 00:00:00+09:00,3316.7145246276104,3329.6957947827086,3285.884008009252,3302.110595703125,1562000,0.0,0.0
2016-03-15 00:00:00+09:00,3320.7714276133474,3345.9226404782416,3302.9221797737446,3325.639404296875,1671200,0.0,0.0
2016-03-16 00:00:00+09:00,3329.696227630152,3387.3006214317456,3326.4509096694987,3366.2060546875,1699800,0.0,0.0
