Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-01-29 00:00:00+09:00,705.770617741215,732.7815920004467,694.8790958624926,731.474609375,4268600,0.0,0.0
2016-02-01 00:00:00+09:00,740.6234298009596,744.1087165294347,729.2962479334154,734.9598388671875,3507200,0.0,0.0
2016-02-02 00:00:00+09:00,731.9103793440194,731.9103793440194,705.3350619987901,707.5133666992188,3164000,0.0,0.0
2016-02-03 00:00:00+09:00,695.314833984375,695.314833984375,672.2248050362723,686.1659545898438,3266400,0.0,0.0
2016-02-04 00:00:00+09:00,672.224977829009,690.0870802859042,666.9970454026006,675.7102661132812,3171800,0.0,0.0
2016-02-05 00:00:00+09:00,618.2027019036052,647.8276375832706,608.6181638895958,615.153076171875,6610800,0.0,0.0
2016-02-08 00:00:00+09:00,606.4399297552874,606.4399297552874,591.6274602066669,602.5189819335938,4104800,0.0,0.0
2016-02-09 00:00:00+09:00,587.706492863145,588.5778145723565,559.3885373137718,562.0025024414062,3753000,0.0,0.0
2016-02-10 00:00:00+09:00,565.0522009829128,572.0227755517075,546.754442739827,549.368408203125,4994800,0.0,0.0
2016-02-12 00:00:00+09:00,537.6057286926072,568.5376628394266,532.8134572050718,538.47705078125,6543400,0.0,0.0
2016-02-15 00:00:00+09:00,555.9032504769259,568.9730761150981,555.4675896223201,562.0025024414062,2992600,0.0,0.0
2016-02-16 00:00:00+09:00,572.8940705404383,594.6771150476792,563.745191847397,577.6863403320312,3513600,0.0,0.0
2016-02-17 00:00:00+09:00,575.0725808584932,589.8850564260605,569.4089872591293,578.9935302734375,3973200,0.0,0.0
2016-02-18 00:00:00+09:00,589.0135738583948,598.5981142614161,586.3996082939345,590.320556640625,2444200,0.0,0.0
2016-02-19 00:00:00+09:00,583.7856625612284,591.627559521006,570.7158342949322,578.1220703125,2032200,0.0,0.0
2016-02-22 00:00:00+09:00,576.3795106469131,595.5485949012323,574.2012056180132,589.4493408203125,2583000,0.0,0.0
2016-02-23 00:00:00+09:00,593.8058682021758,606.4400356107327,588.577936860704,591.6275634765625,1741400,0.0,0.0
2016-02-24 00:00:00+09:00,587.7065910761647,594.6771659147256,578.5577116005535,590.320556640625,2726200,0.0,0.0
2016-02-25 00:00:00+09:00,589.8848668562305,601.2120504147696,588.5778841379374,592.0631713867188,2357200,0.0,0.0
2016-02-26 00:00:00+09:00,595.9841678828983,603.3904038872911,593.3702022342892,594.6771850585938,1397800,0.0,0.0
2016-02-29 00:00:00+09:00,605.1330344703057,619.5098452244598,597.2911376953125,597.2911376953125,2428200,0.0,0.0
2016-03-01 00:00:00+09:00,596.4198060624436,606.8756682578407,581.6073346189644,603.390380859375,1996200,0.0,0.0
2016-03-02 00:00:00+09:00,619.5098645849135,633.8866757883609,618.2028817482365,628.2230834960938,2106200,0.0,0.0
2016-03-03 00:00:00+09:00,622.5594970117054,639.114613097391,622.5594970117054,635.1936645507812,1911600,0.0,0.0
2016-03-04 00:00:00+09:00,635.1936994221733,659.5907139404461,635.1936994221733,650.4418334960938,1957000,0.0,0.0
2016-03-07 00:00:00+09:00,650.4418334960938,656.541087125662,646.0852237606879,650.4418334960938,1154200,0.0,0.0
