出版社,発売日,シリーズ名・書名,著者,予価,
秋田書店,15,A.L.C.DX,あの山越えて　日・日・天のたより（6）,夢路行,770,
秋田書店,15,プリンセス・コミックス,後宮天后物語（2）,夕鷺かのう／こなしあかや,693,
秋田書店,15,プリンセス・コミックス,王家の紋章（69）,細川智栄子あんど芙～みん,580,
秋田書店,15,プリンセス・コミックス,華仙公主夜話　その麗人、後宮の闇を斬る（5）,喜咲冬子／みなもと悠,693,
秋田書店,15,プリンセス・コミックス,華耀後宮の花嫁（3・完）,山崎里佳／藤野ポチョムキン,726,
秋田書店,15,プリンセス・コミックス,嘘よみと偽飾の王女（6）,小田原みづえ,693,
秋田書店,15,プリンセス・コミックス,白花繚乱　―白き少女と天才軍師―（1）,田中芳樹／栗美あい,693,
秋田書店,15,プリンセス・コミックス　プチプリ,没落リリンは今日も後宮攻略中（4・完）,奥村さとり,693,
秋田書店,15,ボニータ・コミックス,いつか死ぬなら絵を売ってから（1）,ぱらり,748,
秋田書店,15,ボニータ・コミックス,少年吸血鬼の軟禁部屋（1）,桂明日香,693,
秋田書店,20,チャンピオンREDコミックス,聖闘士星矢　冥王異伝　ダークウィング（4）,車田正美／サイトウケンジほか,726,
秋田書店,20,チャンピオンREDコミックス,はるかリセット（10）,野上武志,726,
秋田書店,20,チャンピオンREDコミックス,ハケンの忍者アカバネ（4・完）,みなもと悠,748,
秋田書店,20,ヤングチャンピオン・コミックス,OUT（24）,井口達也／みずたまこと,726,
秋田書店,20,ヤングチャンピオン・コミックス,上伊那ぼたん、酔へる姿は百合の花（4）,塀,693,
秋田書店,20,ヤングチャンピオン・コミックス,OREN'S（15）,髙橋ヒロシ／カズ・ヤンセ,693,
秋田書店,20,ヤングチャンピオン・コミックス,ジャンク・ランク・ファミリー（13）,髙橋ヒロシ,726,
秋田書店,20,ヤングチャンピオン・コミックス,我にチートを　～ハズレチートの召喚勇者は異世界でゆっくり暮らしたい～（7）,温泉卵／山田モジ美,693,
秋田書店,20,ヤングチャンピオン・コミックス,恋愛志向生徒会（7）,如月群真,726,
秋田書店,20,ヤングチャンピオン・コミックス,同人女アパート建ててみた（1）,賀来,693,
秋田書店,20,ヤングチャンピオン・コミックス,半グレ―六本木　摩天楼のレクイエム―（7）,草下シンヤ／山本隆一郎,715,
秋田書店,20,ヤングチャンピオン・コミックス,私刑執行人　～殺人弁護士とテミスの天秤～（1）,草下シンヤ／内田康平,726,
秋田書店,20,ヤングチャンピオン・コミックス,隣のお姉さんが好き（3）,藤近小梅,726,
秋田書店,20,ヤングチャンピオン・コミックス,悪役令嬢の兄に転生しました（3）,内河弘児／よしまつめつ,693,
秋田書店,20,ヤングチャンピオン・コミックス,君に愛されて痛かった（7）,知るかバカうどん,748,
秋田書店,20,ヤングチャンピオン・コミックス,【洗濯】のダンジョン無双　～「クソスキルの無能が！」と追放されたスキル【洗濯】の俺だけど、このスキルは控えめに言って『最強』でした。綺麗な『天使』と可愛い『異端竜』と共に、俺は夢を叶えます～（2）,夕／篠田ますく,748,
秋田書店,20,ヤングチャンピオン・コミックス,クラス≪無職≫の英雄譚　～公爵家を追放されたが、実は殴っただけでスキルを獲得できるとわかり、大陸一の英雄に上り詰める～（2）,アメカワ・リーチ／Salah-D,726,
秋田書店,20,ヤングチャンピオン・コミックス,異世界帰りのアラフォーリーマン、17歳の頃に戻って無双する（2）,遊野優矢／ミミダほか,748,
秋田書店,20,ヤングチャンピオン烈コミックス,青の島とねこ一匹（8）,小林俊彦,715,
秋田書店,20,ヤングチャンピオン烈コミックス,わたしの知らない、先輩の100コのこと（2）,兎谷あおい／ほんろんろん,726,
秋田書店,20,ヤングチャンピオン烈コミックス,LaLaLa…　～彼女の好きなカノジョ～（1）,洋介犬,693,
KADOKAWA,1,B's-LOG COMICS,悪役令嬢は推しが尊すぎて今日も幸せ（3）,真丸イノ／ぷにちゃんほか,未定,
KADOKAWA,1,B's-LOG COMICS,妹に婚約者を譲れと言われました　最強の竜に気に入られてまさかの王国乗っ取り？（7）,hi8mugi／柏てんほか,未定,
KADOKAWA,1,B's-LOG COMICS,草魔法師クロエの二度目の人生　自由になって子ドラゴンとレベルMAX薬師ライフ（2）,狩野アユミ／小田ヒロほか,未定,
KADOKAWA,1,B's-LOG COMICS,薄幸な公爵令嬢（病弱）に、残りの人生を託されまして　前世が筋肉喪女なので、皇子さまの求愛には気づけません！？（2）,狛句／夕鷺かのうほか,未定,
KADOKAWA,1,B's-LOG COMICS,捨てられ聖女の異世界ごはん旅　隠れスキルでキャンピングカーを召喚しました（3）,小神奈々／米織ほか,未定,
KADOKAWA,1,あすかコミックスCL-DX,海ニ眠ル花（2）,中村春菊,792,
KADOKAWA,1,あすかコミックスCL-DX,ねこはねこらしくあれ,ときたほのじ,未定,
KADOKAWA,1,あすかコミックスCL-DX,俺の可愛いメガネくん,めぎむら,未定,
KADOKAWA,1,あすかコミックスCL-DX,駄犬に注意！（6）,とりよし,未定,
KADOKAWA,1,あすかコミックスCL-DX,かみさまの画家,米戸けい,未定,
KADOKAWA,2,ヒューコミックス,王国へ続く道　奴隷剣士の成り上がり英雄譚（11）,伊藤寿規／湯水快ほか,未定,
KADOKAWA,2,ヒューコミックス,異世界帰りの勇者は、ダンジョンが出現した現実世界で、インフルエンサーになって金を稼ぎます！（2）,大崎ペコ丸／Y．Aほか,未定,
KADOKAWA,2,ヒューコミックス,文豪ナツメは料理人が嫌い（2）,松本渚／久部緑郎ほか,未定,
KADOKAWA,2,角川コミックス・エース,理想のヒモ生活（17）,日月ネコ／渡辺恒彦（ヒーロー文庫／主婦の友インフォス）ほか,未定,
KADOKAWA,2,角川コミックス・エース,少年陰陽師（1）,結城光流／空倉シキジ,未定,
KADOKAWA,2,角川コミックス・エース,光が死んだ夏（3）,モクモクれん,未定,
KADOKAWA,2,角川コミックス・エース,帰ってください！　阿久津さん（7）,長岡太一,未定,
KADOKAWA,2,角川コミックス・エース,ライバーダイバーラバー（2）,鹿島初,未定,
KADOKAWA,2,単行本コミックス,CLAMP PREMIUM COLLECTION X（8）,CLAMP,770,
KADOKAWA,2,単行本コミックス,CLAMP PREMIUM COLLECTION X（9）,CLAMP,770,
KADOKAWA,5,フロース　コミック,身代わり婚約者なのに、銀狼陛下がどうしても離してくれません！（2）,みやの真琴／くりたかのこほか,未定,
KADOKAWA,5,フロース　コミック,外科医エリーゼ（9）,mini／yuin,未定,
KADOKAWA,5,フロース　コミック,捨てられた皇妃（11）,iNA／Yuna,未定,
KADOKAWA,5,フロース　コミック,彼女が公爵邸に行った理由（9）,Whale／Milcha,未定,
KADOKAWA,5,フロース　コミック,後宮の夜叉姫（5）,奥山エリー／仁科裕貴ほか,未定,
KADOKAWA,5,フロース　コミック,貴腐人ローザは陰から愛を見守りたい（2）,中村颯希／わるつほか,未定,
KADOKAWA,5,フロース　コミック,香華宮の転生女官（1）,朝田小夏／未定ほか,未定,
KADOKAWA,7,BRIDGE COMICS,雪花妃伝　～藍帝後宮始末記～（3）,瀬田一乃／都月きく音ほか,未定,
KADOKAWA,7,BRIDGE COMICS,警視庁アウトサイダー（2）,平原明／加藤実秋,未定,
KADOKAWA,7,BRIDGE COMICS,三島屋変調百物語（1）,宮本福助／宮部みゆき,未定,
KADOKAWA,8,単行本コミックス,りんかね（2）,とめきち,未定,
KADOKAWA,8,単行本コミックス,りんかね（3）,とめきち,未定,
KADOKAWA,8,単行本コミックス,VISUAL PRISON comics（3）,みんとずし／上松範康／Afredesほか,未定,
KADOKAWA,8,単行本コミックス,カードファイト！！　ヴァンガード　YouthQuake（2）,Quily／伊藤彰,未定,
KADOKAWA,8,単行本コミックス,BanG Dream！　ガルパ☆ピコ　コミックアンソロジー（5）,ブシロード／BanG　Dream！ガルパ☆ピコより,未定,
KADOKAWA,8,単行本コミックス,ブルーアーカイブ　便利屋68業務日誌（1）,野際かえで／ブルーアーカイブ,未定,
KADOKAWA,9,ドラゴンコミックスエイジ,ようこそ『追放者ギルド』へ　～無能なSランクパーティがどんどん有能な冒険者を追放するので、最弱を集めて最強ギルドを創ります～（3）,荒木佑輔／メソポ・たみあほか,未定,
KADOKAWA,9,ドラゴンコミックスエイジ,村人ですが何か？（12）,鯖夢／白石新ほか,未定,
KADOKAWA,9,ドラゴンコミックスエイジ,ストラテジックラバーズ（5）,三色網戸。,未定,
KADOKAWA,9,ドラゴンコミックスエイジ,どうやら私の身体は完全無敵のようですね（10）,さばねこ／ちゃつふさほか,未定,
KADOKAWA,9,ドラゴンコミックスエイジ,監禁王（3）,あしもと☆よいか／マサイほか,未定,
KADOKAWA,9,ドラゴンコミックスエイジ,商社マンの異世界サバイバル（5）　～絶対人とはつるまねえ～,五條さやか／餡乃雲ほか,未定,
KADOKAWA,9,ドラゴンコミックスエイジ,魔石グルメ（8）　魔物の力を食べたオレは最強！,菅原健二／結城涼ほか,未定,
KADOKAWA,9,ドラゴンコミックスエイジ,終末の花嫁様（1）　―sweet home†melty life―,馬かのこ,未定,
KADOKAWA,9,ドラゴンコミックスエイジ,黒ギャルさんが来る！（4）,いつむ,未定,
KADOKAWA,9,ドラゴンコミックスエイジ,世界を救うために亜人と朝チュンできますか？（7）,音井れこ丸,未定,
KADOKAWA,9,角川コミックス・エース,悪役令嬢？　いいえ、極悪令嬢ですわ（6）,斯波浅人／浅名ゆうなほか,未定,
KADOKAWA,9,角川コミックス・エース,転生少女の履歴書（2）,唐澤和希／藤本れもちほか,未定,
KADOKAWA,9,角川コミックス・エース,創造錬金術師は自由を謳歌する　故郷を追放されたら、魔王のお膝元で超絶効果のマジックアイテム作り放題になりました（3）,千月さかき／姫乃タカほか,未定,
KADOKAWA,9,角川コミックス・エース,賢者の孫（22）,吉岡剛／菊池政治ほか,未定,
KADOKAWA,9,角川コミックス・エース,元異世界転移者だった課長のおじさん、人生二度目の異世界を駆け廻る（4）,kura／銀麦ほか,未定,
KADOKAWA,9,角川コミックス・エース,魔力を溜めて、物理でぶん殴る。～外れスキルだと思ったそれは、新たな可能性のはじまりでした～（1）,青刃時雨／未定,未定,
KADOKAWA,9,角川コミックス・エース,国民的アイドルになった幼馴染みが、ボロアパートに住んでる俺の隣に引っ越してきた件（1）,あかりりゅりゅ羽／未定,未定,
KADOKAWA,9,角川コミックス・エース,私より強い男と結婚したいの（2）　清楚な美人生徒会長（実は元番長）の秘密を知る陰キャ（実は彼女を超える最強のヤンキー）,由伊大輔／高橋びすいほか,未定,
KADOKAWA,9,角川コミックス・エース,脱稿するまでオチません（2）,ヨシラギ,未定,
KADOKAWA,9,角川コミックス・エース,ギャルゲーマーに褒められたい（3）,げしゅまろ,未定,
KADOKAWA,9,単行本コミックス,ギャル×百合アンソロジー（仮）,未定,未定,
KADOKAWA,9,単行本コミックス,ミファンダ　～毎日がオフサイド～,ブルーレガース／抹茶オーレほか,1320,
KADOKAWA,9,電撃コミックスNEXT,虚ろなるレガリア（1）,うがつまつき／三雲岳斗ほか,未定,
KADOKAWA,9,電撃コミックスNEXT,ギルドの受付嬢ですが、残業は嫌なのでボスをソロ討伐しようと思います（3）,香坂マト／優木すずほか,未定,
KADOKAWA,12,ビームコミックス,琥珀の貴女,東河みそ,未定,
KADOKAWA,12,ビームコミックス,SPUNK ―スパンク！―（1）,新井英樹／鏡ゆみこ,未定,
KADOKAWA,12,ビームコミックス,SPUNK ―スパンク！―（2）,新井英樹／鏡ゆみこ,未定,
KADOKAWA,14,MFC,来たれ、パレット団！（1）,双葉陽／さいとうなおき,未定,
KADOKAWA,14,MFC,だるい野球部はサボりたい　背番号よりオフをくれ！（2）,奥嶋ひろまさ／松井尚斗,未定,
KADOKAWA,15,B's-LOVEY COMICS,偽モテ男に恋愛指南は荷が重い,後之マツリ,未定,
KADOKAWA,15,B's-LOVEY COMICS,推し神様にはかなわない！,いなかしルや,未定,
KADOKAWA,15,ハルタコミックス,猫のまにまに（2）,宇島葉,未定,
KADOKAWA,15,ハルタコミックス,ハルタ　2023-JUNE volume 105,ハルタ編集部,未定,
KADOKAWA,15,ファミ通クリアコミックス,この世界がゲームだと俺だけが知っている（10）,イチゼン／ウスバー,未定,
KADOKAWA,15,単行本コミックス,作りたい女と食べたい女（4）,ゆざきさかおみ,未定,
KADOKAWA,15,単行本コミックス,この恋を星には願わない（1）,紫のあ,未定,
KADOKAWA,16,PommeComics,異世界御奉仕記録（2）,山田パン／猫屋敷爺ほか,未定,
KADOKAWA,16,PommeComics,悪役令嬢シンデレラ　騎士団長のきゅん♡が激しすぎて受け止めきれませんわ！！（1）,桧川りつ／柚原テイルほか,未定,
KADOKAWA,16,フルールコミックス,俺の可愛い弟は,さがのひを,未定,
KADOKAWA,16,フルールコミックス,寡黙むっつり攻めBL コミックアンソロジー,フルール編集部,未定,
KADOKAWA,16,フロース　コミック,毒殺される悪役令嬢ですが、いつの間にか溺愛ルートに入っていたようで（3）,瑞城夷真／糸四季,未定,
KADOKAWA,16,フロース　コミック,乙女ゲームの世界で私が悪役令嬢！？　そんなのお断りです！（4）,中村央佳／蒼月ほか,748,
KADOKAWA,16,フロース　コミック,塔の諸島の糸織り乙女～転生チートはないけど刺繍魔法でスローライフします！～（2）,佃繁奈／渡来みずねほか,未定,
KADOKAWA,16,フロース　コミック,異世界から聖女が来るようなので、邪魔者は消えようと思います（6）,ばち／蓮水涼ほか,未定,
KADOKAWA,16,フロース　コミック,勇者様の幼馴染という職業の負けヒロインに転生したので、調合師にジョブチェンジします。（6）,加々見絵里／日峰ほか,未定,
KADOKAWA,16,フロース　コミック,悪役令嬢は王子の本性（溺愛）を知らない（2）,西賀スオミ／霜月せつほか,未定,
KADOKAWA,16,フロース　コミック,後宮妃の管理人（6）,廣本シヲリ／しきみ彰ほか,未定,
KADOKAWA,16,フロース　コミック,百花宮のお掃除係（5）,shoyu／黒辺あゆみほか,未定,
KADOKAWA,16,フロース　コミック／グランドール王国再生録,破滅の悪役王女ですが救国エンドをお望みです（2）,夏葉じゅん／麻木琴加ほか,未定,
KADOKAWA,20,青騎士コミックス,競煙の機械箒（2）,ヤスヒロ,未定,
KADOKAWA,20,青騎士コミックス,お姉さまと巨人　お嬢さまが異世界転生（3）,Be-con,未定,
KADOKAWA,20,青騎士コミックス,青騎士　第14A号,あすか編集部,未定,
KADOKAWA,20,青騎士コミックス,青騎士　第14B号,あすか編集部,未定,
KADOKAWA,20,青騎士コミックス,未来の飛行機野郎ハルト（2）,S．濃すぎ,未定,
KADOKAWA,20,青騎士コミックス,狼の口　revised edition（1）,久慈光久,未定,
KADOKAWA,20,青騎士コミックス,狼の口　revised edition（2）,久慈光久,未定,
KADOKAWA,22,MFコミックス　フラッパーシリーズ,盾の勇者の成り上がり（23）,藍屋球／アネコユサギほか,748,
KADOKAWA,22,MFコミックス　フラッパーシリーズ,となりの関くん　じゅにあ（3）,森繁拓真,748,
KADOKAWA,22,MFコミックス　フラッパーシリーズ,近江の桜とメシ食うことになりまして（1）,河村まりな,748,
KADOKAWA,22,MFコミックス　フラッパーシリーズ,対ありでした。　～お嬢さまは格闘ゲームなんてしない～（6）,江島絵理,748,
KADOKAWA,22,MFコミックス　フラッパーシリーズ,くまみこ（19）,吉元ますめ,748,
KADOKAWA,22,MFコミックス　フラッパーシリーズ,少女入門（1）,小出よしと,748,
KADOKAWA,22,シルフコミックス,僕のダイヤモンド・スター（2）,セツオ,未定,
KADOKAWA,23,MFC,災害級使徒の花嫁探し（3）,SUANNAIWANZI　／　YIBIE／SFACG　／　Lukezrc,未定,
KADOKAWA,23,MFC,便利屋斎藤さん、異世界に行く（9）,一智和智,748,
KADOKAWA,23,MFC,葬送のコンチェルト,韋離若明,未定,
KADOKAWA,23,MFC,洞窟王からはじめる楽園ライフ　～万能の採掘スキルで最強に！？～（5）,出店宇生／苗原一ほか,未定,
KADOKAWA,23,MFC,異世界サムライ（1）,齋藤勁吾,未定,
KADOKAWA,23,MFC,俺だけレベルアップな件（13）,DUBU（REDICE　STUDIO）／Chugong,未定,
KADOKAWA,23,MFC,成長チートでなんでもできるようになったが、無職だけは辞められないようです（19）,橋本良太／時野洋輔ほか,未定,
KADOKAWA,23,MFC,四度目は嫌な死属性魔術師（10）,児嶋建洋／デンスケほか,未定,
KADOKAWA,23,MFC,辺境の錬金術師　～今更予算ゼロの職場に戻るとかもう無理～（4）,ぐんたお／御手々ぽんたほか,未定,
KADOKAWA,23,MFC,最後の竜騎士の英雄譚　パンジャール猟兵団戦記（2）,蒼木雅彦／よしふみ,未定,
KADOKAWA,23,あすかコミックスDX,愛のカンパネラ（1）,カニムツヤ,未定,
KADOKAWA,23,あすかコミックスDX,Mr.マロウブルー（4）,サマミヤアカザ,未定,
KADOKAWA,23,単行本コミックス,入味（ルーウェイ）～この娘と食卓を囲む日から～（1）,ZCloud／伊実ほか,未定,
KADOKAWA,26,角川コミックス・エース,刹那の風景（2）,寺里甘／緑青・薄浅黄ほか,未定,
KADOKAWA,26,角川コミックス・エース,悪役一家の奥方、死に戻りして心を入れ替える。（2）,鏡／丘野優ほか,未定,
KADOKAWA,26,角川コミックス・エース,小説　機動戦士ガンダム　水星の魔女（2）,高島雄哉／矢立肇ほか,792,
KADOKAWA,26,角川コミックス・エース,死神らーめん（1）,未定,未定,
KADOKAWA,26,角川コミックス・エース,夢見る男子は現実主義者（4）,おけまる／吉北ぽぷりほか,未定,
KADOKAWA,26,角川コミックス・エース,俺の妹がこんなに可愛いわけがない　黒猫if（3）,伏見つかさ／森あいりほか,未定,
KADOKAWA,26,角川コミックス・エース,ミミクリー・ガールズ（1）,あさなや／ひたきほか,未定,
KADOKAWA,26,角川コミックス・エース,異世界チート魔術師（15）,内田健（ヒーロー文庫／主婦の友インフォス）／鈴羅木かりんほか,未定,
KADOKAWA,26,角川コミックス・エース,七つの魔剣が支配する（7）,えすのサカエ／宇野朴人ほか,未定,
KADOKAWA,26,角川コミックス・エース,優良物件もうダメ荘　～風呂、トイレと天使は共同です～（1）,水無月すう,未定,
KADOKAWA,26,角川コミックス・エース,ひげを剃る。そして女子高生を拾う。（10）,しめさば／ぶーたほか,未定,
KADOKAWA,26,角川コミックス・エース,機動戦士クロスボーン・ガンダム　LOVE&PIECE（1）,長谷川裕一／矢立肇ほか,未定,
KADOKAWA,26,角川コミックス・エース,機動戦士ガンダムF90FF（9）,今ノ夜きよし／イノノブヨシほか,未定,
KADOKAWA,26,単行本コミックス,ラブライブ！スクールアイドルフェスティバル　ALL STARS イベントメモリー,矢立肇／公野櫻子ほか,1320,
KADOKAWA,26,単行本コミックス,マン・バイト　蒼空猟域（3）,長谷川裕一,未定,
KADOKAWA,27,MFC キューンシリーズ,さんしょく弁当（2）,兎月あい,未定,
KADOKAWA,27,MFC キューンシリーズ,恥ずかしがり屋の妻と新婚生活はじめました（3）,桐灰きねそ,未定,
KADOKAWA,27,MFC キューンシリーズ,たっちゃん、どっちとる？（1）,谷根千,未定,
KADOKAWA,27,MFコミックス　ジーンシリーズ,SERVAMP ―サーヴァンプ―（20）,田中ストライク,726,
KADOKAWA,27,単行本コミックス,結末の国のアトー（2）,土藤山夜,未定,
KADOKAWA,27,単行本コミックス,Fate/stay night[Unlimited Blade Works]（3）,森山大輔／TYPE-MOON,未定,
KADOKAWA,27,電撃コミックスEX,新米勇者のおしながき～乃木若葉は勇者である　すぴんあうと4コマ～（2）,娘太丸／タカヒロ（みなとそふと）ほか,未定,
KADOKAWA,27,電撃コミックスEX,困っちまう程に隠キャな彼女（仮）,SigMa,未定,
KADOKAWA,27,電撃コミックスNEXT,俺の『全自動支援（フルオートバフ）』で仲間たちが世界最強（2）　～そこにいるだけ無自覚無双～,IプルT／epinaほか,未定,
KADOKAWA,27,電撃コミックスNEXT,俺の召喚獣、死んでる（1）,根菜猫／楽山ほか,未定,
KADOKAWA,27,電撃コミックスNEXT,異世界最強の大魔王、転生し冒険者になる（6）,オギノサトシ／月夜涙ほか,未定,
KADOKAWA,27,電撃コミックスNEXT,エンド・オブ・アルカディア（2）,三崎ユウキ／蒼井祐人ほか,未定,
KADOKAWA,27,電撃コミックスNEXT,未実装のラスボス達が仲間になりました。（3）,緋呂河とも／ながワサビ64ほか,未定,
KADOKAWA,27,電撃コミックスNEXT,Frontier World Online ―召喚士として活動中―（1）,日向ののか／ながワサビ64ほか,未定,
KADOKAWA,27,電撃コミックスNEXT,感覚共有メイドさん！（1）,森,未定,
KADOKAWA,27,電撃コミックスNEXT,シルフの花姫（1）,かめじろ,未定,
KADOKAWA,27,電撃コミックスNEXT,にゃん太とポメ子　～いまさら信じていると言われてももう手遅れだ～（3）,栖夜まろみ／野良うさぎ,未定,
KADOKAWA,27,電撃コミックスNEXT,妹はカノジョにできないのに（1）,鏡遊／ちくわ。ほか,未定,
KADOKAWA,27,電撃コミックスNEXT,#ゾンビさがしてます（2）,カツヲ,未定,
KADOKAWA,27,電撃コミックスNEXT,冴えない僕が君の部屋でシている事をクラスメイトは誰も知らない（2）,ももずみ純／ヤマモトタケシほか,未定,
KADOKAWA,27,電撃コミックスNEXT,神さまがまちガえる（3）,仲谷鳰,未定,
KADOKAWA,27,電撃コミックスNEXT,魔王討伐したあと、目立ちたくないのでギルドマスターになった（7）,朱月十話／ROHGUNほか,未定,
KADOKAWA,27,電撃コミックスNEXT,安達としまむら（5）,柚原もけ／入間人間ほか,未定,
KADOKAWA,27,電撃コミックスNEXT,定時で帰ってネコを吸う（2）,ヒロイチ,未定,
KADOKAWA,28,アライブ＋,takt op.　Destiny はるか追憶のアンナ　～　Harmony of Hope ～（1）,木野／DeNA・広井王子,未定,
KADOKAWA,28,アライブ＋,ソラさまは満たされたい！（2）,炎堂たつや,未定,
KADOKAWA,30,B's-LOG COMICS,私、アイドル宣言（4）,HoneyWorks／モゲラッタ,未定,
KADOKAWA,30,B's-LOG COMICS,推定悪役令嬢は国一番のブサイクに嫁がされるようです（1）,菓月わわの／恵ノ島すずほか,未定,
KADOKAWA,30,B's-LOG COMICS,悪役令嬢は隣国の王太子に溺愛される（12）,ほしな／ぷにちゃんほか,未定,
KADOKAWA,30,B's-LOG COMICS,浅草鬼嫁日記　あやかし夫婦は君の名前をまだ知らない。（3）,藤丸豆ノ介／友麻碧ほか,未定,
KADOKAWA,30,あすかコミックスCL-DX,海ニ眠ル花（3）,中村春菊,792,
講談社,6,KCデラックス,デスティニーラバーズ（12）,智弘カイ／カズタカ,715,
講談社,6,ヤンマガKCスペシャル,みょーちゃん先生はかく語りき（1）,鹿成トクサク／無敵ソーダ,726,
講談社,6,ヤンマガKCスペシャル,彼女のエレジー（1）,遊園地迷子,726,
講談社,6,ヤンマガKCスペシャル,彼岸島　48日後…（39）,松本光司,726,
講談社,6,ヤンマガKCスペシャル,サタノファニ（25）,山田恵庸,726,
講談社,6,ヤンマガKCスペシャル,パラレルパラダイス（21）,岡本倫,726,
講談社,6,ヤンマガKCスペシャル,マイホームヒーロー（21）,山川直輝／朝基まさし,726,
講談社,6,ヤンマガKCスペシャル,MFゴースト（17）,しげの秀一,803,
講談社,6,ヤンマガKCスペシャル,満州アヘンスクワッド（13）,鹿子／門馬司,726,
講談社,6,ヤンマガKCスペシャル,何度、時をくりかえしても本能寺が燃えるんじゃが！？（10）,藤本ケンシ／井出圭亮,726,
講談社,6,ヤンマガKCスペシャル,Sランクパーティから解雇された【呪具師】～『呪いのアイテム』しか作れませんが、その性能はアーティファクト級なり……！～（5）,LA軍／小川錦,759,
講談社,6,ヤンマガKCスペシャル,スケアリー・キャンパス・カレッジ・ユニバーシティ（4）,永椎晃平,726,
講談社,6,ヤンマガKCスペシャル,LILI-MEN（3）,渡嘉敷拓馬,726,
講談社,6,ヤンマガKCスペシャル,そんなヒロキも異世界へ（2）,岡本健太郎／さがら梨々,726,
講談社,6,ヤンマガKCスペシャル,神殺―かみそぎ―（1）,爾弥餡丸,726,
講談社,7,アフタヌーンKC,TACHIDEN ―立川電機工業（株）男子ソフトボール部―（1）,宮沢明,748,
講談社,7,アフタヌーンKC,図書館の大魔術師（7）,泉光,770,
講談社,7,アフタヌーンKC,とつくにとうか　―幕末通訳　森山栄之助―（1）,川合円,748,
講談社,8,KCデラックス,追放する側の物語　仲間を追放したらパーティーが弱体化したけど、世界一を目指します。（3）,鷲見九／モンチ02ほか,715,
講談社,8,KCデラックス,ノイジールームメイト　～家ナシになったのでイケメンと怪異つき物件で同居始めました～（2）,緒崎カホ,748,
講談社,8,KCデラックス,広島ギャングスタ（1）,大地／芥瀬良せら,715,
講談社,8,KCデラックス,十字架のろくにん（11）,中武士竜,715,
講談社,8,KCデラックス,東京ネオンスキャンダル（7）,がしたに／MITA,715,
講談社,8,KCデラックス,ギルティサークル（8）,山本やみー／門馬司,715,
講談社,8,KCデラックス,きみとピコピコ（5）,ゆずチリ,715,
講談社,8,KCデラックス,田んぼで拾った女騎士、田舎で俺の嫁だと思われている（1）,音羽さおり／錬金王ほか,715,
