出版社,発売日,シリーズ名・書名,著者,予価,
秋田書店,16,プリンセス・コミックス,魔王陛下のお掃除係（８）,我鳥彩子／梶山ミカ,693,
秋田書店,16,プリンセス・コミックス,陰陽師・安倍晴明（６）,結城光流／川端新,693,
秋田書店,16,プリンセス・コミックス　プチプリ,没落リリンは今日も後宮攻略中（３）,奥村さとり,693,
秋田書店,16,ボニータ・コミックス,朽ちかけ龍の契約者（２）,みどりわたる,693,
秋田書店,16,ボニータ・コミックス,9番目のムサシ　ゴースト　アンド　グレイ（10）,髙橋美由紀,693,
秋田書店,16,ボニータ・コミックス,後宮香妃物語（６）,伊藤たつき／橘ミズキ,693,
秋田書店,16,ハラがへっては育児はできぬ（１）,大町テラス,1320,
秋田書店,20,チャンピオンREDコミックス,アサシンズ　ラビリンス　殺し屋迷宮（１）,前川淳／嶋星光壱,726,
秋田書店,20,チャンピオンREDコミックス,サキュバス＆ヒットマン（６）,深見真／刻夜セイゴ,726,
秋田書店,20,チャンピオンREDコミックス,メイドさんは吸血鬼（１）,やすしげ,693,
秋田書店,20,チャンピオンREDコミックス,ドルフィン（14）,岩橋健一郎／所十三,726,
秋田書店,20,ヤングチャンピオン・コミックス,バウンサー（13）,みずたまこと,693,
秋田書店,20,ヤングチャンピオン・コミックス,松かげに憩う（３）,雨瀬シオリ,792,
秋田書店,20,ヤングチャンピオン・コミックス,ブラック・ジョーク（11）（完）,田口雅之／小池倫太郎,726,
秋田書店,20,ヤングチャンピオン・コミックス,エルフさんは痩せられない。（６）,シネクドキ,792,
秋田書店,20,ヤングチャンピオン・コミックス,院内警察　アスクレピオスの蛇（４）,酒井義／林いち,726,
秋田書店,20,ヤングチャンピオン・コミックス,煌宮～偽りの煌妃、後宮に入っても大人しくはしません～（１）,犀夏／有栖サリ,726,
秋田書店,20,ヤングチャンピオン・コミックス,地政学ボーイズ　～国がサラリーマンになって働く会社～（２）,理央／沢辺有司,825,
秋田書店,20,ヤングチャンピオン・コミックス,異世界帰りのアラフォーリーマン、17歳の頃に戻って無双する（１）,遊野優矢／ミミダほか,770,
秋田書店,20,アタマの中のアレを食べたい（５）,アサギユメ,1320,
KADOKAWA,7,BRIDGE COMICS,警視庁アウトサイダー（１）,平原明／加藤実秋,未定,
KADOKAWA,7,BRIDGE COMICS,7年後で待ってる（２）,あるた梨沙／Ｆｕｍｉ,726,
KADOKAWA,7,ドラゴンコミックスエイジ,魔王学園の反逆者（４）～人類初の魔王候補、眷属少女と王座を目指して成り上がる～,溝口ぜらちん／久慈マサムネほか,未定,
KADOKAWA,7,ドラゴンコミックスエイジ,異世界のんびり農家（10）,剣康之／内藤騎之介ほか,未定,
KADOKAWA,7,ドラゴンコミックスエイジ,異世界ゆるっとサバイバル生活～学校の皆と異世界の無人島に転移したけど俺だけ楽勝です～（４）,西尾洋一／絢乃ほか,未定,
KADOKAWA,7,ドラゴンコミックスエイジ,異世界のんびり農家の日常（１）,ユウズィ／内藤騎之介ほか,未定,
KADOKAWA,7,ドラゴンコミックスエイジ,じつは義妹でした。～最近できた義理の弟の距離感がやたら近いわけ～（１）,堺しょうきち／白井ムクほか,未定,
KADOKAWA,7,ドラゴンコミックスエイジ,転生コロシアム（１）～最弱スキルで最強の女たちを攻略して奴隷ハーレム作ります～,ｚｕｎｔａ／はらわたさいぞう,未定,
KADOKAWA,7,ドラゴンコミックスエイジ,ココロ色づく恋がしたい（３）,千種みのり,未定,
KADOKAWA,7,ドラゴンコミックスエイジ,くらいあの子としたいこと（２）,碇マナツ,未定,
KADOKAWA,7,ドラゴンコミックスエイジ,淫獄団地（４）,丈山雄為／搾精研究所,未定,
KADOKAWA,7,ドラゴンコミックスエイジ,羊角のマジョロミ（２）,阿部洋一,未定,
KADOKAWA,7,ドラゴンコミックスエイジ,剣士を目指して入学したのに魔法適性9999なんですけど！？（11）,ｉｉｍＡｎ＆惟丞／年中麦茶太郎ほか,未定,
KADOKAWA,7,単行本コミックス,カードファイト！！　ヴァンガード　YouthQuake（１）,Ｑｕｉｌｙ／伊藤彰,990,
KADOKAWA,10,角川コミックス・エース,ゼロスキルの料理番（５）,延野正行／十凪高志ほか,未定,
KADOKAWA,10,角川コミックス・エース,蜘蛛ですが、なにか？　蜘蛛子四姉妹の日常（６）,馬場翁／グラタン鳥ほか,未定,
KADOKAWA,10,角川コミックス・エース,家が燃えて人生どうでも良くなったから、残ったなけなしの金でダークエルフの奴隷を買った。（３）,ユズリハ／陸奥こはるほか,未定,
KADOKAWA,10,角川コミックス・エース,クラス最安値で売られた俺は、実は最強パラメーター（４）,ＲＹＯＭＡ／カンブリア爆発太郎ほか,未定,
KADOKAWA,10,単行本コミックス,不揃いの連理（７）,みかん氏,未定,
KADOKAWA,10,電撃コミックスNEXT,Unnamed Memory（４）,古宮九時／越水ナオキほか,737,
KADOKAWA,12,ビームコミックス,私の夫はストレスが溜まるとショタ化する,直正也,未定,
KADOKAWA,12,ビームコミックス,繭、纏う（５）,原百合子,未定,
KADOKAWA,12,ビームコミックス,繭、纏う（６）,原百合子,未定,
KADOKAWA,12,ビームコミックス,オール・ザ・マーブルズ！（３）,伊図透,880,
KADOKAWA,12,ビームコミックス,ニックとレバー（２）,ミヤタキョウゴロウ,未定,
KADOKAWA,12,ビームコミックス,GLITCH ―グリッチ―（３）,シマ・シンヤ,未定,
KADOKAWA,12,ビームコミックス,fish ―フィッシュ―（４）,三宅乱丈,未定,
KADOKAWA,12,ビームコミックス,私の中でいちばんに光る、貴方,やとさきはる,未定,
KADOKAWA,14,B’s-LOVEY COMICS,ばらとたんぽぽ（上）,遠浅よるべ,未定,
KADOKAWA,14,B’s-LOVEY COMICS,ばらとたんぽぽ（下）,遠浅よるべ,未定,
KADOKAWA,14,ジーンLINEコミックス,ブラザー・トラップ（10）,日向きょう,未定,
KADOKAWA,14,ハルタコミックス,真柴姉弟は顔が固い,菊池まりこ,未定,
KADOKAWA,14,ハルタコミックス,ハクメイとミコチ（11）,樫木祐人,未定,
KADOKAWA,14,ハルタコミックス,司書正　巻一,丸山薫,未定,
KADOKAWA,14,ハルタコミックス,涙子さまの言う通り（１）,山本ルンルン,未定,
KADOKAWA,14,ハルタコミックス,いやはや熱海くん（１）,田沼朝,未定,
KADOKAWA,14,ハルタコミックス,四十九日のお終いに　田沼朝作品集,田沼朝,未定,
KADOKAWA,16,PommeComics,シンデレラにはなりません！　モブキャラ姫は淫らな悪魔に魅入られて（２）,乙黒ゆう／南咲麒麟ほか,未定,
KADOKAWA,16,PommeComics,任侠恋女房　親分、年甲斐もなくきゅん（２）,南香かをり／斉河燈ほか,未定,
KADOKAWA,16,フルールコミックス,強気Sub様と出来損ないの僕,あまゐ花実,未定,
KADOKAWA,16,フルールコミックス,推し配信者の密接ASMR,加太ブリコ,未定,
KADOKAWA,16,フルールコミックス,上手にできたね社長さん？,五頭こめまる,未定,
KADOKAWA,16,フロース　コミック,盲目の織姫は後宮で皇帝との恋を紡ぐ（１）,深山靖宙／小早川真寛ほか,未定,
KADOKAWA,16,フロース　コミック,自称“平凡”な癒しの聖女ですが、王子から婚約者として執着されています。,七里慧／未定,未定,
KADOKAWA,16,フロース　コミック,転生聖女の異世界スローライフ　～奇跡の花を育てたら、魔法騎士に溺愛されました～（２）,ゆづきち／三沢ケイ,715,
KADOKAWA,16,フロース　コミック,私がヒロインだけど、その役は譲ります（２）,言寺あまね／増田みりんほか,未定,
KADOKAWA,16,フロース　コミック,婚約破棄をした令嬢は我慢を止めました（２）,鮎村幸樹／棗ほか,未定,
KADOKAWA,16,フロース　コミック,義妹が聖女だからと婚約破棄されましたが、私は妖精の愛し子です（２）,冬芽沙也／桜井ゆきなほか,715,
KADOKAWA,20,シルフコミックス,君だけは死んでもごめん（６）,あずさきな,未定,
KADOKAWA,20,シルフコミックス,休日限定彼女（１）,いなばみね,未定,
KADOKAWA,20,青騎士コミックス,凍犬しらこ（１）,安原萌,1320,
KADOKAWA,20,青騎士コミックス,乙嫁語り〈ワイド版〉（14）,森薫,4180,
KADOKAWA,20,青騎士コミックス,北北西に曇と往け〈ワイド版〉（６）,入江亜季,2530,
KADOKAWA,20,青騎士コミックス,てれぴんレコード　A面,毛塚了一郎,未定,
KADOKAWA,20,青騎士コミックス,ウワガキ（上）,八十八良,未定,
KADOKAWA,20,青騎士コミックス,ウワガキ（下）,八十八良,未定,
KADOKAWA,20,青騎士コミックス,おのれ人間ども（１）,八十八良,未定,
KADOKAWA,23,MFC,無敵の万能要塞で快適スローライフをおくります　～フォートレス・ライフ～（２）,齋島ユウキ／鈴木竜一ほか,未定,
KADOKAWA,23,MFC,このヒーラー、めんどくさい（６）,丹念に発酵,未定,
KADOKAWA,23,MFC,余命2ヶ月の異世界健康法（２）,ムナカタ,未定,
KADOKAWA,23,MFC,サテライト・コインランドリー（１）,にわかあめ,未定,
KADOKAWA,23,MFC,無職転生　～ロキシーだって本気です～（11）,石見翔子／理不尽な孫の手ほか,未定,
KADOKAWA,23,MFC,スティアの魔女（１）,牧瀬初雲,未定,
KADOKAWA,23,MFC,人間不信の冒険者たちが世界を救うようです（６）,川上真樹／富士伸太ほか,未定,
KADOKAWA,23,MFC,アルマーク（１）,柚ノ木ヒヨト／やまだのぼるほか,未定,
KADOKAWA,23,MFC,八男って、それはないでしょう！（12）,楠本弘樹／Ｙ．Ａほか,未定,
KADOKAWA,23,MFC,辺境ぐらしの魔王、転生して最強の魔術師になる（５）,村市／千月さかきほか,未定,
KADOKAWA,23,MFC,異世界薬局（９）,高野聖／高山理図ほか,未定,
KADOKAWA,23,MFコミックス　アライブシリーズ,豚公爵に転生したから、今度は君に好きと言いたい（７）,ｆｕｊｙ／合田拍子ほか,671,
KADOKAWA,23,MFコミックス　アライブシリーズ,豚公爵に転生したから、今度は君に好きと言いたい（８）,ｆｕｊｙ／合田拍子ほか,未定,
KADOKAWA,23,MFコミックス　アライブシリーズ,新・魔法科高校の劣等生　キグナスの乙女たち（３）,Ｌａ－ｎａ／佐島勤ほか,671,
KADOKAWA,23,MFコミックス　アライブシリーズ,俺のお嫁さん、変態かもしれない（１）,神楽武志／両角潤香ほか,671,
KADOKAWA,23,MFコミックス　アライブシリーズ,Re:ゼロから始める異世界生活　第四章　聖域と強欲の魔女（７）,花鶏ハルノ／相川有ほか,671,
KADOKAWA,23,MFコミックス　アライブシリーズ,ダンジョンの幼なじみ（２）,久真やすひさ,671,
KADOKAWA,23,MFコミックス　アライブシリーズ,ガールズ＆パンツァー　もっとらぶらぶ作戦です！（19）,弐尉マルコ／ガールズ＆パンツァー製作委員会,671,
KADOKAWA,23,MFコミックス　フラッパーシリーズ,メンタル激強保健医の力技カウンセリング（１）,霰屋,704,
KADOKAWA,24,BRIDGE COMICS,DOG SIGNAL（８）,みやうち沙矢,未定,
KADOKAWA,24,あすかコミックスDX,リュシオルは夢をみる（１）,森川侑,未定,
KADOKAWA,24,あすかコミックスDX,影時さまのくれなゐ後宮（２）,硝音あや,未定,
KADOKAWA,24,あすかコミックスDX,ブナの森のアリア（３）,秋鹿ユギリ,未定,
KADOKAWA,25,単行本コミックス,片思い（１）FALLING IN LOVE,未定,未定,
KADOKAWA,26,MFコミックス　ジーンシリーズ,殺し愛（13）,Ｆｅ,693,
KADOKAWA,26,MFコミックス　ジーンシリーズ,青春鉄道　端境編,青春,1320,
KADOKAWA,26,MFコミックス　ジーンシリーズ,ばけもの夜話づくし（12）,マツリ,792,
KADOKAWA,26,角川コミックス・エース,影の英雄の日常譚（５）勇者の裏で暗躍していた最強のエージェント。組織が解体されたので、正体隠して人並みの日常を謳歌する。,ｋａｎｃｏ／坂石遊作ほか,未定,
KADOKAWA,26,角川コミックス・エース,最強地縛霊と霊感ゼロ男（１）,未定,未定,
KADOKAWA,26,角川コミックス・エース,機動戦士ガンダム　ジオンの再興　レムナント・ワン（３）,近藤和久／矢立肇ほか,704,
KADOKAWA,26,角川コミックス・エース,天空の城をもらったので異世界で楽しく遊びたい（７）,Ｍａｔｓｕｋｉ／井上みつるほか,未定,
KADOKAWA,26,角川コミックス・エース,聖騎士になったけど団長のおっぱいが凄すぎて心が清められない（１）,川喜田ミツオ／木の芽ほか,未定,
KADOKAWA,26,角川コミックス・エース,異世界チート魔術師（14）,内田健（ヒーロー文庫／主婦の友インフォス）／鈴羅木かりんほか,未定,
KADOKAWA,26,角川コミックス・エース,笑うカドにはお稲荷さん（２）,人生負組,未定,
KADOKAWA,26,角川コミックス・エース,世界最速のレベルアップ（３）,鈴見敦／八又ナガトほか,未定,
KADOKAWA,26,角川コミックス・エース,キミガシネ　―多数決デスゲーム―（４）,池上竜矢／ナンキダイ,未定,
KADOKAWA,26,角川コミックス・エース／とある魔術の禁書目録外伝,とある科学の心理掌握（２）,鎌池和馬／乃木康仁ほか,未定,
KADOKAWA,26,電撃コミックス,とらドラ！（11）,竹宮ゆゆこ／絶叫ほか,737,
KADOKAWA,27,MFC キューンシリーズ,シメジ　シミュレーション（４）,つくみず,未定,
KADOKAWA,27,MFCジーンピクシブシリーズ,人生2周目はヤンデレ彼氏を甘やかしてハッピーエンドになります！！（２）,杜若わか／ｐｉｘｉｖ,未定,
KADOKAWA,27,MFCジーンピクシブシリーズ,みなと商事コインランドリー（４）,缶爪さわ／椿ゆず,未定,
KADOKAWA,27,単行本コミックス,オタクと甥っ子（仮）,未定,未定,
KADOKAWA,27,単行本コミックス,桜の世界（上）,未定,未定,
KADOKAWA,27,電撃コミックスEX,ニートくノ一となぜか同棲はじめました（３）,小龍／八木戸マト,未定,
KADOKAWA,27,電撃コミックスNEXT,プリマドール　New Order（１）,未定／浅見百合子ほか,未定,
KADOKAWA,27,電撃コミックスNEXT,おとなりのおねえさんにアレコレされるまんが（２）,貞清カズヒコ,未定,
KADOKAWA,27,電撃コミックスNEXT,経験値貯蓄でのんびり傷心旅行（３）～勇者と恋人に追放された戦士の無自覚ざまぁ～,奏ヨシキ／徳川レモンほか,未定,
KADOKAWA,27,電撃コミックスNEXT,酒癖50（１）,唐崎／鈴木おさむほか,未定,
KADOKAWA,27,電撃コミックスNEXT,煤まみれの騎士（１）,未定／美浜ヨシヒコほか,未定,
KADOKAWA,27,電撃コミックスNEXT,影繰姫譚（８）,浦上ユウ,未定,
KADOKAWA,27,電撃コミックスNEXT,真の実力はギリギリまで隠していようと思う（４）,猫夜叉／亀小屋サトほか,未定,
KADOKAWA,27,電撃コミックスNEXT,エッチなお姉さんが少年をいじめちゃう　アンソロジーコミック（仮）,水平線,未定,
KADOKAWA,27,電撃コミックスNEXT,時魔術士の強くてニューゲーム（１）～過去に戻って世界最強からやり直す～,坂木持丸／きさらぎゆりほか,未定,
KADOKAWA,27,電撃コミックスNEXT,NTR！？　脳が破壊される寸前アンソロジーコミック（仮）,未定,未定,
KADOKAWA,27,電撃コミックスNEXT,一緒に剣の修行をした幼馴染が奴隷になっていたので、Sランク冒険者の僕は彼女を買って守ることにした（１）,笹塔五郎／未定ほか,未定,
KADOKAWA,27,電撃コミックスNEXT,グッバイ宣言（１）,あらた伊里／三月みどりほか,未定,
KADOKAWA,27,電撃コミックスNEXT,10年間友達だと思ってた男の子に告白されるお話（４）,〇線（まるせん）,未定,
KADOKAWA,27,電撃コミックスNEXT,終末ツーリング（４）,さいとー栄,未定,
KADOKAWA,27,電撃コミックスNEXT,少女戎機（２）,Ｄｏｒｍｉｃｕｍ,未定,
KADOKAWA,27,電撃コミックスNEXT,ガンフェスタ（５）,芝村裕吏／ｋｕ－ｂａ,未定,
KADOKAWA,27,電撃コミックスNEXT,いきのこれ！　社畜ちゃん（９）,ビタワン／結うき。,未定,
KADOKAWA,27,電撃コミックスNEXT,魔法空艇の案内係（１）,野間与太郎／四葉夕ト,未定,
KADOKAWA,27,電撃コミックスNEXT,友人に500円貸したら借金のカタに妹をよこしてきたのだけれど、俺は一体どうすればいいんだろう（２）,金子こがね／としぞうほか,未定,
KADOKAWA,27,電撃コミックスNEXT,S級ギルドを追放されたけど、実は俺だけドラゴンの言葉がわかるので、気付いたときには竜騎士の頂点を極めてました。（２）,ひそな／三木なずなほか,未定,
KADOKAWA,27,電撃コミックスNEXT,航宙軍士官、冒険者になる（６）,たくま朋正／伊藤暖彦ほか,未定,
KADOKAWA,27,電撃コミックスNEXT,ぜんぶきみの性（６）,浅月のりと,未定,
KADOKAWA,30,単行本コミックス,君は世界で一番美しい色（１）,Ｇｏｌｏ　Ｚｈａｏ,未定,
KADOKAWA,30,単行本コミックス,Mint Love（１）,未定,未定,
KADOKAWA,31,単行本コミックス,幻日のヨハネ　―Unpolarized Reflexion―（１）,矢立肇／公野櫻子ほか,未定,
講談社,6,KCデラックス,召喚する世界（2）,小玉有起,715,
講談社,6,KCデラックス,追放する側の物語　仲間を追放したらパーティーが弱体化したけど、世界一を目指します。（1）,鷲見九／モンチ０２ほか,715,
講談社,6,KCデラックス,ダメスキル【自動機能】が覚醒しました～あれ、ギルドのスカウトの皆さん、俺を「いらない」って言ってませんでした？～（5）,ＬＡ軍／中島零ほか,715,
講談社,6,KCデラックス,冰剣の魔術師が世界を統べる　世界最強の魔術師である少年は、魔術学院に入学する（11）,佐々木宣人／御子柴奈々ほか,715,
講談社,6,KCデラックス,不遇職『鍛冶師』だけど最強です　～気づけば何でも作れるようになっていた男ののんびりスローライフ～（8）,吉村英明／木嶋隆太ほか,715,
講談社,6,KCデラックス,魔法史に載らない偉人　～無益な研究だと魔法省を解雇されたため、新魔法の権利は独占だった～　（3）,外ノ／秋,715,
講談社,6,KCデラックス,さわらないで小手指くん（5）,シンジョウタクヤ,715,
講談社,6,KCデラックス,魔剣鍛冶師になりたくて！（3）,枩岡佳範／岡沢六十四ほか,726,
講談社,6,KCデラックス,デスティニーラバーズ（11）,智弘カイ／カズタカ,715,
講談社,6,アフタヌーンKC,アオバノバスケ（1）,学慶人,748,
講談社,6,シリウスKC,鈴木転生（1）,渡邉たろう,748,
講談社,6,シリウスKC,戦車椅子　―TANK CHAIR―（1）,やしろ学,748,
講談社,6,シリウスKC,落ちこぼれだった兄が実は最強　～史上最強の勇者は転生し、学園で無自覚に無双する～（5）,村上よしゆき／茨木野ほか,715,
講談社,6,シリウスKC,悪魔公女（1）,春の日びより／士貴智志ほか,715,
講談社,6,シリウスKC,異世界で最強魔王の子供達10人のママになっちゃいました。（8）,遠山えま,715,
講談社,6,シリウスKC,時間停止勇者（11）,光永康則,748,
講談社,6,シリウスKC,お嬢様の僕（12）,田口ホシノ,715,
講談社,6,シリウスKC,剣帝学院の魔眼賢者（1）,雪あられ／ツカサほか,748,
講談社,6,シリウスKC,「無能はいらない」と言われたから絶縁してやった～最強の四天王に育てられた俺は、冒険者となり無双する～（1）,白土悠介／鬱沢色素ほか,715,
講談社,6,モーニングKC,やる気なし英雄譚（2）,千嶌オワリ／津田彷徨,715,
講談社,6,モーニングKC,ドランク・インベーダー（1）,吉田優希／Ｒｏｏｔｐｏｒｔ,748,
講談社,6,ヤンマガKCスペシャル,そんなヒロキも異世界へ（1）,岡本健太郎／さがら梨々,726,
講談社,6,ヤンマガKCスペシャル,彼岸島　48日後…（37）,松本光司,726,
講談社,6,ヤンマガKCスペシャル,賭博堕天録カイジ　24億脱出編（21）,福本伸行,726,
講談社,6,ヤンマガKCスペシャル,マイホームヒーロー（19）,山川直輝／朝基まさし,726,
講談社,6,ヤンマガKCスペシャル,パリピ孔明（12）,四葉夕卜／小川亮,726,
講談社,6,ヤンマガKCスペシャル,LILI-MEN（1）,渡嘉敷拓馬,726,
講談社,6,ヤンマガKCスペシャル,アンダーニンジャ（9）,花沢健吾,726,
講談社,6,ヤンマガKCスペシャル,君が獣になる前に（6）,さの隆,726,
講談社,6,ヤンマガKCスペシャル,スケアリー・キャンパス・カレッジ・ユニバーシティ（2）,永椎晃平,726,
講談社,6,ヤンマガKCスペシャル,ナックルナックル（2）,山岸汰誠,726,
講談社,6,ヤンマガKCスペシャル,搾精病棟　全年齢版（2）,搾精研究所／あおむし,726,
講談社,6,ワイドKC,散歩する女の子（1）,スマ見,1210,
講談社,6,講談社コミックス,早乙女さんにはもうデスゲームしかない（3）,三上裕,528,
講談社,6,講談社コミックス,お願い、脱がシて。（14）,川中康嗣,528,
講談社,6,講談社コミックス,薫る花は凛と咲く（6）,三香見サカ,528,
講談社,6,講談社コミックス,杖と剣のウィストリア（6）,大森藤ノ／青井聖,528,
講談社,6,講談社コミックス,イジらないで、長瀞さん（15）,ナナシ,528,
講談社,6,講談社コミックス,WIND BREAKER（10）,にいさとる,528,
講談社,11,イブニングKC,それは霊のしわざです（7）,Ｎｏｉｓｅ,715,
講談社,11,モーニングKC,忍者と極道（11）,近藤信輔,726,
講談社,11,モーニングKC,R15＋じゃダメですか？（3）,裏谷なぎ／岸谷轟,715,
講談社,13,BE LOVE KC,過保護な若旦那様の甘やかし婚（3）,こだち,726,
講談社,13,BE LOVE KC,私たちはどうかしている（18）　蝶の棲家,安藤なつみ,528,
講談社,13,BE LOVE KC,花嫁のれん（1）,岡峯有衣子／小松江里子ほか,726,
講談社,13,BE LOVE KC,またのお越しを（2）,おざわゆき,726,
講談社,13,BE LOVE KC,10年ぶりの初カレがすごい（3）,茶九楽ゆっけ,726,
講談社,13,KC KISS,ハマる男に蹴りたい女（3）,天沢アキ,550,
講談社,13,KC KISS,おとなになっても（8）,志村貴子,550,
講談社,13,KCデザート,花野井くんと恋の病（12）,森野萌,528,
講談社,13,KCデザート,つむぐと恋になるふたり（3）,タアモ,550,
講談社,13,KCデザート,なのに、千輝くんが甘すぎる。（8）,亜南くじら,528,
講談社,13,KCデザート,ハイスペ弁護士との同居生活は最低で最高です。（3）,藤代香澄,550,
講談社,13,KCデラックス,CLAMP PREMIUM COLLECTION 魔法騎士レイアース2（2）,ＣＬＡＭＰ,946,
講談社,13,KCデラックス,CLAMP PREMIUM COLLECTION 魔法騎士レイアース2（3）,ＣＬＡＭＰ,946,
講談社,13,KCデラックス,花とくちづけ（6）,七都サマコ,528,
講談社,13,KCデラックス,キスは10年たってから（5）,中村ユキチ,550,
講談社,13,KCデラックス,愛だけに。（7）,チカ,748,
講談社,13,KCデラックス,ノイジールームメイト　～家ナシになったのでイケメンと怪異つき物件で同居始めました～（1）,緒崎カホ,748,
講談社,13,ワイドKC,老犬とわたし～妹は74歳になりました～,青色イリコ,990,
講談社,13,講談社コミックス別冊フレンド,あの子の子ども（5）,蒼井まもる,528,
講談社,13,講談社コミックス別冊フレンド,弁護士と17歳（7）,小野アンビ,528,
講談社,13,講談社コミックス別冊フレンド,猫とキス（6）,千里みこ,528,
講談社,17,KCデラックス,小説　ブルーロック　戦いの前、僕らは。　千切・玲王・凛,もえぎ桃／金城宗幸ほか,770,
講談社,17,KCデラックス,ふたりスイッチ（2）,平本アキラ,726,
講談社,17,KCデラックス,真夏のグレイグー（3）,井上智徳,726,
講談社,17,KCデラックス,B＆ALIVE（2）,鳴海聖二郎,715,
講談社,17,KCデラックス,化物語（20）,西尾維新／大暮維人,528,
講談社,17,KCデラックス,カナン様はあくまでチョロい（2）,ｎｏｎｃｏ,715,
講談社,17,KCデラックス,サンダー3（2）,池田祐輝,726,
講談社,17,KCデラックス,さよならクリスタルマン（2）,藍葉悠気／紀谷圭吾,726,
講談社,17,KCデラックス,東京卍リベンジャーズ　フルカラー短編集（2）　STAY GOLD,和久井健,968,
講談社,17,KCデラックス,極彩色　東京卍リベンジャーズ　Brilliant Full Color Edition（1）,和久井健,880,
講談社,17,KCデラックス,極彩色　東京卍リベンジャーズ　Brilliant Full Color Edition（2）,和久井健,880,
講談社,17,KCデラックス,東京卍リベンジャーズ　キャラクター名鑑　REMEMBER YOU！,週刊少年マガジン編集部／和久井健,1023,
講談社,17,マガジンエッジKC,ぎゃるアシ（1）,九駄礁太,715,
講談社,17,マガジンエッジKC,巨乳好きなのにBL界に転生しました（2）,尚月地,693,
講談社,17,マガジンエッジKC,テイルズ・オブ・クレストリア　咎我人の罪歌（1）,バンダイナムコエンターテインメント／熊谷純（シナリオ工房　月光）ほか,770,
講談社,17,講談社コミックス,東京卍リベンジャーズ（31）,和久井健,528,
講談社,17,講談社コミックス,東京卍リベンジャーズ　～場地圭介からの手紙～（2）,和久井健／夏川口幸範,528,
講談社,17,講談社コミックス,東大リベンジャーズ（5）,船津紳平,528,
講談社,17,講談社コミックス,黙示録の四騎士（10）,鈴木央,528,
講談社,17,講談社コミックス,赤羽骨子のボディガード（1）,丹月正光,528,
講談社,17,講談社コミックス,きみが女神ならいいのに（3）,柏木香乃,528,
講談社,17,講談社コミックス,黒岩メダカに私の可愛いが通じない（8）,久世蘭,528,
講談社,17,講談社コミックス月刊マガジン,どろぼうちゃん（3）,ひととせひるね,528,
講談社,18,星海社COMICS,アンナ・コムネナ（３）,佐藤二葉,1100,
