講談社,6,KCデラックス,さわらないで小手指くん（5）,シンジョウタクヤ,715,
講談社,6,講談社コミックス,イジらないで、長瀞さん（15）,ナナシ,528,
講談社,17,KCデラックス,化物語（20）,西尾維新／大暮維人,528,
講談社,23,アフタヌーンKC,てんぷる（8）,吉岡公威,748,
集英社,4,ジャンプコミックス,チェンソーマン（13）,藤本タツキ,528,
集英社,4,ジャンプコミックス,魔都精兵のスレイブ（12）,タカヒロ／竹村洋平,528,
集英社,4,ジャンプコミックス,ダンダダン（８）,龍幸伸,572,
集英社,4,ジャンプコミックス,あやかしトライアングル（12）,矢吹健太朗,528,
集英社,19,ヤングジャンプコミックス,キングダム（67）,原泰久,715,
集英社,19,ヤングジャンプコミックス,もののがたり（15）,オニグンソウ,715,
