Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-02-03 09:00:00+09:00,4984.0,4991.0,4949.0,4953.0,551800,0.0,0.0
2026-02-03 10:00:00+09:00,4953.0,4994.0,4948.0,4987.0,609900,0.0,0.0
2026-02-03 11:00:00+09:00,4988.0,4988.0,4975.0,4975.0,213900,0.0,0.0
2026-02-03 12:00:00+09:00,4980.0,5009.0,4977.0,5001.0,622900,0.0,0.0
